Rk,Team,Date,FGA,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
13,WAS,2014-11-25,84,16,25,,ATL,L 102-106,240,25,2,3,20,25,17,16,6,10,23,240,36,84,0.429,27,64,0.422,9,20,0.45,21,29,0.724,102,36,85,0.424,29,60,0.483,7,25,0.28,27,34,0.794,106,240,16,31,47,12,31,43
14,WAS,2014-11-26,71,7,24,@,CLE,L 87-113,240,24,5,5,18,28,23,13,2,9,18,240,33,71,0.465,28,58,0.483,5,13,0.385,16,22,0.727,87,38,74,0.514,32,54,0.593,6,20,0.3,31,38,0.816,113,240,7,19,26,7,25,32
15,WAS,2014-11-29,76,12,21,,NOP,W 83-80,240,21,9,9,14,18,12,8,1,12,14,240,35,76,0.461,30,64,0.469,5,12,0.417,8,12,0.667,83,30,81,0.37,24,64,0.375,6,17,0.353,14,21,0.667,80,240,12,34,46,13,29,42
16,WAS,2014-12-01,72,7,29,,MIA,W 107-86,240,29,7,3,12,23,12,5,2,11,20,240,39,72,0.542,29,53,0.547,10,19,0.526,19,24,0.792,107,33,72,0.458,31,50,0.62,2,22,0.091,18,30,0.6,86,240,7,35,42,7,26,33
17,WAS,2014-12-03,93,12,33,,LAL,W 111-95,240,33,6,3,11,15,16,8,6,13,20,240,45,93,0.484,39,74,0.527,6,19,0.316,15,19,0.789,111,33,85,0.388,21,56,0.375,12,29,0.414,17,21,0.81,95,240,12,41,53,9,34,43
18,WAS,2014-12-05,85,14,35,,DEN,W 119-89,240,35,12,11,15,20,16,8,7,19,22,240,45,85,0.529,38,65,0.585,7,20,0.35,22,27,0.815,119,31,82,0.378,26,60,0.433,5,22,0.227,22,30,0.733,89,240,14,38,52,10,26,36
19,WAS,2014-12-07,93,16,21,@,BOS,L 93-101,240,21,5,8,19,20,20,10,7,15,21,240,34,93,0.366,23,66,0.348,11,27,0.407,14,21,0.667,93,36,88,0.409,28,71,0.394,8,17,0.471,21,26,0.808,101,240,16,36,52,9,40,49
20,WAS,2014-12-08,94,11,32,,BOS,W 133-132 (2OT),290,32,10,3,23,26,27,17,4,17,30,290,49,94,0.521,42,78,0.538,7,16,0.438,28,34,0.824,133,47,102,0.461,38,80,0.475,9,22,0.409,29,32,0.906,132,290,11,38,49,14,32,46
21,WAS,2014-12-10,81,8,26,@,ORL,W 91-89,240,26,5,5,9,13,13,7,7,8,12,240,41,81,0.506,36,69,0.522,5,12,0.417,4,9,0.444,91,38,84,0.452,31,69,0.449,7,15,0.467,6,9,0.667,89,240,8,33,41,8,31,39
22,WAS,2014-12-12,80,9,28,,LAC,W 104-96,240,28,10,6,14,25,14,7,2,18,20,240,39,80,0.488,30,64,0.469,9,16,0.563,17,21,0.81,104,32,75,0.427,26,55,0.473,6,20,0.3,26,31,0.839,96,240,9,28,37,12,25,37
23,WAS,2014-12-14,84,10,20,,UTA,W 93-84,240,20,11,9,15,21,13,8,7,17,18,240,41,84,0.488,37,71,0.521,4,13,0.308,7,12,0.583,93,30,78,0.385,25,61,0.41,5,17,0.294,19,28,0.679,84,240,10,31,41,12,33,45
24,WAS,2014-12-16,86,10,29,,MIN,W 109-95,240,29,7,8,10,25,17,7,5,9,18,240,43,86,0.5,33,69,0.478,10,17,0.588,13,18,0.722,109,36,81,0.444,33,73,0.452,3,8,0.375,20,35,0.571,95,240,10,36,46,11,30,41
25,WAS,2014-12-19,79,13,24,@,MIA,W 105-103,240,24,6,3,9,17,22,7,3,15,27,240,39,79,0.494,36,65,0.554,3,14,0.214,24,33,0.727,105,40,75,0.533,31,56,0.554,9,19,0.474,14,19,0.737,103,240,13,23,36,5,29,34
26,WAS,2014-12-21,83,15,11,,PHO,L 92-104,240,11,11,4,11,23,13,3,8,17,24,240,34,83,0.41,31,69,0.449,3,14,0.214,21,29,0.724,92,40,78,0.513,34,61,0.557,6,17,0.353,18,25,0.72,104,240,15,27,42,12,33,45
27,WAS,2014-12-23,89,7,21,,CHI,L 91-99,240,21,7,5,8,17,20,5,7,10,14,240,38,89,0.427,33,80,0.413,5,9,0.556,10,16,0.625,91,39,85,0.459,34,68,0.5,5,17,0.294,16,24,0.667,99,240,7,34,41,8,44,52
28,WAS,2014-12-25,86,13,25,@,NYK,W 102-91,240,25,4,3,10,20,17,5,4,7,15,240,44,86,0.512,37,70,0.529,7,16,0.438,7,10,0.7,102,36,80,0.45,32,58,0.552,4,22,0.182,15,19,0.789,91,240,13,32,45,6,30,36
29,WAS,2014-12-27,90,9,28,,BOS,W 101-88,240,28,11,4,18,24,17,10,2,18,15,240,45,90,0.5,40,77,0.519,5,13,0.385,6,10,0.6,101,32,79,0.405,26,55,0.473,6,24,0.25,18,24,0.75,88,240,9,39,48,8,28,36
30,WAS,2014-12-29,73,6,21,@,HOU,W 104-103,240,21,11,4,18,21,19,11,1,18,20,240,35,73,0.479,27,55,0.491,8,18,0.444,26,28,0.929,104,40,86,0.465,31,57,0.544,9,29,0.31,14,23,0.609,103,240,6,29,35,12,26,38
31,WAS,2014-12-30,74,10,22,@,DAL,L 87-114,240,22,5,3,22,26,21,11,5,7,22,240,33,74,0.446,29,62,0.468,4,12,0.333,17,27,0.63,87,43,82,0.524,35,67,0.522,8,15,0.533,20,29,0.69,114,240,10,38,48,3,31,34
32,WAS,2015-01-02,84,8,27,@,OKC,L 102-109,240,27,3,1,15,19,21,8,4,10,20,240,39,84,0.464,28,63,0.444,11,21,0.524,13,15,0.867,102,44,83,0.53,36,64,0.563,8,19,0.421,13,19,0.684,109,240,8,31,39,6,32,38
33,WAS,2015-01-03,82,9,23,@,SAS,L 92-101,240,23,6,6,6,18,27,4,5,10,16,240,40,82,0.488,36,68,0.529,4,14,0.286,8,13,0.615,92,43,78,0.551,39,62,0.629,4,16,0.25,11,18,0.611,101,240,9,22,31,9,29,38
34,WAS,2015-01-05,79,11,23,@,NOP,W 92-85,240,23,10,7,10,15,19,8,5,18,18,240,38,79,0.481,36,69,0.522,2,10,0.2,14,17,0.824,92,33,74,0.446,27,55,0.491,6,19,0.316,13,17,0.765,85,240,11,29,40,10,29,39
35,WAS,2015-01-07,76,9,28,,NYK,W 101-91,240,28,9,4,16,13,18,11,0,15,22,240,39,76,0.513,31,60,0.517,8,16,0.5,15,21,0.714,101,34,82,0.415,23,56,0.411,11,26,0.423,12,16,0.75,91,240,9,35,44,10,31,41
36,WAS,2015-01-09,86,12,27,,CHI,W 102-86,240,27,9,7,13,18,16,9,8,16,15,240,41,86,0.477,33,71,0.465,8,15,0.533,12,19,0.632,102,32,83,0.386,22,57,0.386,10,26,0.385,12,19,0.632,86,240,12,36,48,11,35,46
37,WAS,2015-01-11,76,8,25,@,ATL,L 89-120,240,25,5,7,19,16,34,14,3,8,15,240,36,76,0.474,31,56,0.554,5,20,0.25,12,15,0.8,89,42,89,0.472,26,58,0.448,16,31,0.516,20,24,0.833,120,240,8,31,39,13,29,42
38,WAS,2015-01-13,75,8,20,,SAS,W 101-93,240,20,4,7,15,14,26,3,4,7,17,240,37,75,0.493,31,63,0.492,6,12,0.5,21,24,0.875,101,38,96,0.396,29,67,0.433,9,29,0.31,8,12,0.667,93,240,8,40,48,8,26,34
39,WAS,2015-01-14,78,10,29,@,CHI,W 105-99,240,29,4,4,15,24,18,10,5,12,21,240,40,78,0.513,35,63,0.556,5,15,0.333,20,25,0.8,105,34,79,0.43,21,52,0.404,13,27,0.481,18,24,0.75,99,240,10,33,43,8,25,33
40,WAS,2015-01-16,73,8,23,,BRK,L 80-102,240,23,6,5,19,26,18,12,4,10,19,240,31,73,0.425,27,56,0.482,4,17,0.235,14,16,0.875,80,37,81,0.457,33,69,0.478,4,12,0.333,24,31,0.774,102,240,8,29,37,8,31,39
41,WAS,2015-01-17,77,13,23,@,BRK,W 99-90,240,23,7,5,13,15,17,6,0,10,20,240,40,77,0.519,35,61,0.574,5,16,0.313,14,27,0.519,99,36,82,0.439,32,65,0.492,4,17,0.235,14,18,0.778,90,240,13,36,49,11,29,40
42,WAS,2015-01-19,81,13,26,,PHI,W 111-76,240,26,8,5,22,22,19,11,4,16,17,240,45,81,0.556,38,68,0.559,7,13,0.538,14,18,0.778,111,28,85,0.329,22,61,0.361,6,24,0.25,14,23,0.609,76,240,13,40,53,10,20,30
43,WAS,2015-01-21,100,13,23,,OKC,L 103-105 (OT),265,23,8,3,9,20,21,5,5,10,21,265,38,100,0.38,31,70,0.443,7,30,0.233,20,26,0.769,103,40,102,0.392,34,73,0.466,6,29,0.207,19,23,0.826,105,265,13,45,58,11,46,57
44,WAS,2015-01-24,82,2,24,@,POR,L 96-103,240,24,8,3,12,19,22,8,1,12,14,240,40,82,0.488,35,67,0.522,5,15,0.333,11,14,0.786,96,35,87,0.402,22,56,0.393,13,31,0.419,20,20,1,103,240,2,39,41,8,36,44
45,WAS,2015-01-25,90,10,29,@,DEN,W 117-115 (OT),265,29,5,2,17,27,26,7,3,9,24,265,48,90,0.533,44,76,0.579,4,14,0.286,17,23,0.739,117,41,101,0.406,29,72,0.403,12,29,0.414,21,28,0.75,115,265,10,40,50,14,31,45
46,WAS,2015-01-27,78,9,19,@,LAL,W 98-92,240,19,8,2,16,18,17,9,4,11,19,240,38,78,0.487,34,62,0.548,4,16,0.25,18,27,0.667,98,37,87,0.425,32,67,0.478,5,20,0.25,13,16,0.813,92,240,9,42,51,8,30,38
47,WAS,2015-01-28,88,15,13,@,PHO,L 98-106,240,13,2,3,13,16,23,10,2,9,16,240,37,88,0.42,29,70,0.414,8,18,0.444,16,23,0.696,98,40,88,0.455,29,59,0.492,11,29,0.379,15,18,0.833,106,240,15,35,50,7,34,41
48,WAS,2015-01-31,79,12,26,,TOR,L 116-120 (OT),265,26,8,6,22,24,26,7,8,13,29,265,37,79,0.468,27,55,0.491,10,24,0.417,32,41,0.78,116,44,88,0.5,33,62,0.532,11,26,0.423,21,30,0.7,120,265,12,28,40,6,28,34
49,WAS,2015-02-02,81,10,19,,CHO,L 88-92,240,19,7,3,12,23,21,6,3,11,18,240,33,81,0.407,27,66,0.409,6,15,0.4,16,19,0.842,88,37,79,0.468,33,64,0.516,4,15,0.267,14,19,0.737,92,240,10,33,43,6,36,42
50,WAS,2015-02-04,77,5,19,@,ATL,L 96-105,240,19,7,2,12,24,24,7,2,14,22,240,34,77,0.442,30,61,0.492,4,16,0.25,24,30,0.8,96,38,80,0.475,27,55,0.491,11,25,0.44,18,27,0.667,105,240,5,36,41,9,37,46
51,WAS,2015-02-05,84,9,20,@,CHO,L 87-94,240,20,2,5,12,26,15,5,15,14,19,240,35,84,0.417,30,74,0.405,5,10,0.5,12,17,0.706,87,33,76,0.434,27,51,0.529,6,25,0.24,22,27,0.815,94,240,9,28,37,12,38,50
52,WAS,2015-02-07,87,16,31,,BRK,W 114-77,240,31,9,3,14,24,17,8,4,15,20,240,44,87,0.506,35,67,0.522,9,20,0.45,17,23,0.739,114,26,77,0.338,22,59,0.373,4,18,0.222,21,31,0.677,77,240,16,35,51,13,25,38
53,WAS,2015-02-09,77,13,25,,ORL,W 96-80,240,25,7,3,20,14,18,13,6,11,24,240,33,77,0.429,26,52,0.5,7,25,0.28,23,27,0.852,96,33,83,0.398,29,61,0.475,4,22,0.182,10,15,0.667,80,240,13,40,53,8,25,33
54,WAS,2015-02-11,85,15,25,@,TOR,L 93-95,240,25,7,6,16,15,17,9,5,13,13,240,39,85,0.459,34,64,0.531,5,21,0.238,10,16,0.625,93,31,76,0.408,20,50,0.4,11,26,0.423,22,26,0.846,95,240,15,35,50,9,28,37
55,WAS,2015-02-20,86,12,22,,CLE,L 89-127,240,22,7,7,17,23,28,12,4,10,17,240,38,86,0.442,37,70,0.529,1,16,0.063,12,16,0.75,89,46,90,0.511,32,57,0.561,14,33,0.424,21,28,0.75,127,240,12,31,43,10,32,42
56,WAS,2015-02-22,85,11,28,@,DET,L 89-106,240,28,4,2,12,22,22,8,1,12,19,240,37,85,0.435,31,68,0.456,6,17,0.353,9,14,0.643,89,37,89,0.416,24,57,0.421,13,32,0.406,19,25,0.76,106,240,11,32,43,17,34,51
57,WAS,2015-02-24,79,9,23,,GSW,L 107-114,240,23,4,4,26,20,27,12,1,9,17,240,42,79,0.532,37,61,0.607,5,18,0.278,18,21,0.857,107,45,90,0.5,33,67,0.493,12,23,0.522,12,17,0.706,114,240,9,36,45,4,25,29
58,WAS,2015-02-25,87,10,21,@,MIN,L 77-97,240,21,5,3,19,27,17,10,4,16,15,240,33,87,0.379,29,69,0.42,4,18,0.222,7,8,0.875,77,35,81,0.432,31,68,0.456,4,13,0.308,23,28,0.821,97,240,10,33,43,10,43,53
59,WAS,2015-02-27,93,13,20,@,PHI,L 81-89,240,20,4,5,13,25,21,7,4,15,20,240,30,93,0.323,26,76,0.342,4,17,0.235,17,22,0.773,81,28,80,0.35,16,47,0.34,12,33,0.364,21,34,0.618,89,240,13,38,51,12,41,53
60,WAS,2015-02-28,78,12,21,,DET,W 99-95,240,21,14,2,12,16,18,8,2,17,22,240,37,78,0.474,30,58,0.517,7,20,0.35,18,25,0.72,99,38,79,0.481,30,53,0.566,8,26,0.308,11,21,0.524,95,240,12,31,43,9,31,40
61,WAS,2015-03-03,84,10,23,@,CHI,L 92-97,240,23,10,11,11,23,20,5,7,16,16,240,35,84,0.417,27,62,0.435,8,22,0.364,14,19,0.737,92,33,78,0.423,24,49,0.49,9,29,0.31,22,30,0.733,97,240,10,29,39,10,37,47
62,WAS,2015-03-06,82,10,24,,MIA,W 99-97,240,24,6,4,15,21,18,5,2,14,19,240,38,82,0.463,31,59,0.525,7,23,0.304,16,18,0.889,99,37,79,0.468,27,52,0.519,10,27,0.37,13,19,0.684,97,240,10,33,43,8,29,37
63,WAS,2015-03-07,81,14,19,@,MIL,L 85-91,240,19,9,3,17,19,25,7,6,16,18,240,31,81,0.383,22,53,0.415,9,28,0.321,14,22,0.636,85,36,78,0.462,26,58,0.448,10,20,0.5,9,15,0.6,91,240,14,35,49,10,34,44
64,WAS,2015-03-09,85,8,21,@,CHO,W 95-69,240,21,10,4,13,19,13,4,8,15,11,240,44,85,0.518,42,71,0.592,2,14,0.143,5,5,1,95,25,77,0.325,21,55,0.382,4,22,0.182,15,20,0.75,69,240,8,41,49,8,29,37
65,WAS,2015-03-12,80,10,25,,MEM,W 107-87,240,25,11,5,13,24,18,9,3,21,29,240,40,80,0.5,35,63,0.556,5,17,0.294,22,31,0.71,107,31,80,0.388,28,61,0.459,3,19,0.158,22,30,0.733,87,240,10,32,42,14,27,41
66,WAS,2015-03-14,81,9,28,,SAC,W 113-97,240,28,8,6,13,25,24,4,3,16,17,240,43,81,0.531,30,55,0.545,13,26,0.5,14,17,0.824,113,35,77,0.455,29,58,0.5,6,19,0.316,21,28,0.75,97,240,9,32,41,11,25,36
67,WAS,2015-03-16,82,6,25,,POR,W 105-97,240,25,5,4,6,17,19,2,3,10,19,240,41,82,0.5,34,70,0.486,7,12,0.583,16,26,0.615,105,36,89,0.404,28,61,0.459,8,28,0.286,17,20,0.85,97,240,6,37,43,14,34,48
68,WAS,2015-03-18,63,6,16,@,UTA,W 88-84,240,16,4,3,21,21,21,9,5,9,19,240,33,63,0.524,27,52,0.519,6,11,0.545,16,23,0.696,88,34,82,0.415,30,60,0.5,4,22,0.182,12,24,0.5,84,240,6,35,41,14,22,36
69,WAS,2015-03-20,86,8,27,@,LAC,L 99-113,240,27,6,2,9,16,33,5,6,14,21,240,37,86,0.43,31,67,0.463,6,19,0.316,19,23,0.826,99,45,86,0.523,33,63,0.524,12,23,0.522,11,17,0.647,113,240,8,28,36,8,38,46
70,WAS,2015-03-22,87,16,21,@,SAC,L 86-109,240,21,7,3,16,18,24,12,2,16,17,240,35,87,0.402,32,70,0.457,3,17,0.176,13,18,0.722,86,40,79,0.506,32,62,0.516,8,17,0.471,21,23,0.913,109,240,16,28,44,4,30,34
71,WAS,2015-03-23,81,5,15,@,GSW,L 76-107,240,15,5,2,11,15,23,9,6,11,14,240,27,81,0.333,24,70,0.343,3,11,0.273,19,26,0.731,76,39,95,0.411,26,62,0.419,13,33,0.394,16,21,0.762,107,240,5,33,38,19,43,62
72,WAS,2015-03-25,75,6,13,,IND,L 101-103,240,13,6,4,10,23,21,7,2,10,23,240,33,75,0.44,28,61,0.459,5,14,0.357,30,38,0.789,101,38,85,0.447,29,59,0.492,9,26,0.346,18,28,0.643,103,240,6,40,46,9,34,43
73,WAS,2015-03-27,113,17,25,,CHO,W 110-107 (2OT),290,25,9,9,16,26,25,11,11,11,17,290,44,113,0.389,35,88,0.398,9,25,0.36,13,22,0.591,110,36,104,0.346,28,79,0.354,8,25,0.32,27,35,0.771,107,290,17,55,72,10,51,61
74,WAS,2015-03-29,75,11,17,,HOU,L 91-99,240,17,14,5,17,22,18,12,6,19,25,240,29,75,0.387,25,60,0.417,4,15,0.267,29,37,0.784,91,34,80,0.425,25,51,0.49,9,29,0.31,22,33,0.667,99,240,11,32,43,16,37,53
75,WAS,2015-04-01,76,9,33,,PHI,W 106-93,240,33,7,4,16,20,18,10,3,11,20,240,44,76,0.579,40,64,0.625,4,12,0.333,14,22,0.636,106,36,91,0.396,26,57,0.456,10,34,0.294,11,17,0.647,93,240,9,38,47,11,23,34
76,WAS,2015-04-03,93,12,32,,NYK,W 101-87,240,32,8,8,11,17,17,6,5,11,15,240,43,93,0.462,36,77,0.468,7,16,0.438,8,12,0.667,101,31,84,0.369,24,63,0.381,7,21,0.333,18,20,0.9,87,240,12,36,48,9,33,42
77,WAS,2015-04-04,79,6,24,@,MEM,W 92-83,240,24,9,0,15,18,23,2,3,15,15,240,38,79,0.481,30,57,0.526,8,22,0.364,8,10,0.8,92,34,81,0.42,33,66,0.5,1,15,0.067,14,18,0.778,83,240,6,34,40,9,32,41
78,WAS,2015-04-08,72,6,35,@,PHI,W 119-90,240,35,4,8,14,21,17,11,1,8,22,240,47,72,0.653,39,57,0.684,8,15,0.533,17,23,0.739,119,31,89,0.348,22,62,0.355,9,27,0.333,19,27,0.704,90,240,6,39,45,17,19,36
79,WAS,2015-04-10,82,17,23,@,BRK,L 80-117,240,23,3,4,17,21,29,10,1,6,20,240,32,82,0.39,27,67,0.403,5,15,0.333,11,17,0.647,80,45,89,0.506,33,69,0.478,12,20,0.6,15,23,0.652,117,240,17,33,50,12,32,44
80,WAS,2015-04-12,85,14,22,,ATL,W 108-99,240,22,8,6,19,19,24,10,2,11,22,240,39,85,0.459,30,64,0.469,9,21,0.429,21,27,0.778,108,36,87,0.414,27,58,0.466,9,29,0.31,18,24,0.75,99,240,14,37,51,7,31,38
81,WAS,2015-04-14,104,13,22,@,IND,L 95-99 (2OT),290,22,8,2,11,22,22,5,9,13,17,290,37,104,0.356,30,80,0.375,7,24,0.292,14,17,0.824,95,40,105,0.381,31,75,0.413,9,30,0.3,10,17,0.588,99,290,13,46,59,14,42,56
82,WAS,2015-04-15,97,15,26,@,CLE,L 108-113 (OT),265,26,8,5,13,13,29,7,4,16,17,265,42,97,0.433,34,75,0.453,8,22,0.364,16,21,0.762,108,43,91,0.473,27,61,0.443,16,30,0.533,11,17,0.647,113,265,15,35,50,11,33,44
83,WAS,2015-04-18,99,19,22,@,TOR,W 93-86 (OT),265,22,6,3,10,18,21,5,4,12,21,265,39,99,0.394,33,78,0.423,6,21,0.286,9,15,0.6,93,35,92,0.38,29,63,0.46,6,29,0.207,10,14,0.714,86,265,19,42,61,10,38,48
84,WAS,2015-04-21,79,10,26,@,TOR,W 117-106,240,26,6,6,15,24,19,8,1,10,27,240,42,79,0.532,32,58,0.552,10,21,0.476,23,34,0.676,117,39,80,0.488,32,62,0.516,7,18,0.389,21,32,0.656,106,240,10,35,45,5,23,28
85,WAS,2015-04-24,76,7,27,,TOR,W 106-99,240,27,4,13,17,22,21,12,2,9,28,240,36,76,0.474,24,47,0.511,12,29,0.414,22,31,0.71,106,37,99,0.374,27,71,0.38,10,28,0.357,15,19,0.789,99,240,7,38,45,10,31,41
86,WAS,2015-04-26,74,8,30,,TOR,W 125-94,240,30,10,4,12,18,17,5,2,16,24,240,41,74,0.554,26,48,0.542,15,26,0.577,28,34,0.824,125,36,82,0.439,29,57,0.509,7,25,0.28,15,20,0.75,94,240,8,34,42,10,27,37
87,WAS,2015-05-03,91,15,18,@,ATL,W 104-98,240,18,4,4,6,19,27,3,6,11,18,240,38,91,0.418,29,66,0.439,9,25,0.36,19,22,0.864,104,37,98,0.378,24,60,0.4,13,38,0.342,11,14,0.786,98,240,15,39,54,16,36,52
88,WAS,2015-05-05,82,7,21,@,ATL,L 90-106,240,21,9,1,16,21,30,10,6,10,16,240,35,82,0.427,23,60,0.383,12,22,0.545,8,14,0.571,90,37,85,0.435,27,56,0.482,10,29,0.345,22,25,0.88,106,240,7,33,40,11,33,44
89,WAS,2015-05-09,78,9,27,,ATL,W 103-101,240,27,5,5,13,24,23,10,3,10,26,240,37,78,0.474,27,50,0.54,10,28,0.357,19,29,0.655,103,36,81,0.444,29,58,0.5,7,23,0.304,22,29,0.759,101,240,9,34,43,8,30,38
90,WAS,2015-05-11,85,10,21,,ATL,L 101-106,240,21,5,8,16,19,30,8,5,13,20,240,38,85,0.447,26,59,0.441,12,26,0.462,13,17,0.765,101,41,87,0.471,32,68,0.471,9,19,0.474,15,19,0.789,106,240,10,31,41,10,27,37
91,WAS,2015-05-13,88,13,20,@,ATL,L 81-82,240,20,15,5,19,17,21,11,13,23,17,240,33,88,0.375,29,71,0.408,4,17,0.235,11,16,0.688,81,34,83,0.41,29,61,0.475,5,22,0.227,9,11,0.818,82,240,13,33,46,13,37,50
92,WAS,2015-05-15,93,18,19,,ATL,L 91-94,240,19,7,4,11,18,20,8,6,15,22,240,34,93,0.366,30,75,0.4,4,18,0.222,19,25,0.76,91,36,84,0.429,28,57,0.491,8,27,0.296,14,19,0.737,94,240,18,37,55,12,35,47
1,UTA,2014-10-29,81,13,16,,HOU,L 93-104,240,16,8,6,13,16,18,7,6,18,23,240,38,81,0.469,35,63,0.556,3,18,0.167,14,17,0.824,93,40,77,0.519,26,50,0.52,14,27,0.519,10,14,0.714,104,240,13,21,34,8,27,35
2,UTA,2014-10-30,83,15,22,@,DAL,L 102-120,240,22,6,0,16,21,25,8,5,9,15,240,36,83,0.434,22,48,0.458,14,35,0.4,16,18,0.889,102,47,85,0.553,39,64,0.609,8,21,0.381,18,23,0.783,120,240,15,25,40,13,31,44
3,UTA,2014-11-01,88,13,19,,PHO,W 118-91,240,19,10,6,13,15,17,8,7,11,22,240,42,88,0.477,35,62,0.565,7,26,0.269,27,33,0.818,118,36,87,0.414,29,56,0.518,7,31,0.226,12,15,0.8,91,240,13,39,52,6,28,34
4,UTA,2014-11-03,77,9,24,@,LAC,L 101-107,240,24,4,2,17,20,28,6,6,10,17,240,36,77,0.468,26,50,0.52,10,27,0.37,19,24,0.792,101,41,81,0.506,31,58,0.534,10,23,0.435,15,17,0.882,107,240,9,34,43,5,30,35
5,UTA,2014-11-05,77,13,26,,CLE,W 102-100,240,26,3,8,12,26,6,8,4,12,22,240,39,77,0.506,32,56,0.571,7,21,0.333,17,22,0.773,102,30,72,0.417,24,56,0.429,6,16,0.375,34,40,0.85,100,240,13,28,41,7,23,30
6,UTA,2014-11-07,68,9,19,,DAL,L 82-105,240,19,4,6,21,17,23,12,3,8,22,240,29,68,0.426,20,40,0.5,9,28,0.321,15,19,0.789,82,42,88,0.477,33,64,0.516,9,24,0.375,12,14,0.857,105,240,9,32,41,13,29,42
7,UTA,2014-11-09,72,9,20,@,DET,W 97-96,240,20,7,2,11,18,19,6,2,11,22,240,33,72,0.458,27,57,0.474,6,15,0.4,25,35,0.714,97,36,93,0.387,30,70,0.429,6,23,0.261,18,25,0.72,96,240,9,34,43,18,33,51
