Rk,Team,Date,FGA,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
53,ATL,2001-02-18,82,49,21,@,GSW,W 98-91,240,21,9,8,20,25,19,8,2,16,25,240,37,82,0.451,30,71,0.423,7,11,0.636,17,18,0.944,98,34,95,0.358,29,80,0.363,5,15,0.333,18,26,0.692,91,240,10,39,49,23,34,57
54,ATL,2001-02-20,79,47,15,@,SAC,L 80-94,240,15,5,10,17,9,21,12,4,10,21,240,30,79,0.38,27,67,0.403,3,12,0.25,17,21,0.81,80,39,100,0.39,33,84,0.393,6,16,0.375,10,11,0.909,94,240,11,36,47,22,33,55
55,ATL,2001-02-23,92,39,16,@,LAL,L 106-113,240,16,5,4,13,19,30,8,8,12,13,240,43,92,0.467,40,81,0.494,3,11,0.273,17,18,0.944,106,46,90,0.511,41,75,0.547,5,15,0.333,16,25,0.64,113,240,10,29,39,13,32,45
56,ATL,2001-02-24,88,48,22,@,DEN,L 82-85,240,22,7,7,15,22,28,8,16,17,22,240,32,88,0.364,29,80,0.363,3,8,0.375,15,22,0.682,82,30,76,0.395,27,58,0.466,3,18,0.167,22,33,0.667,85,240,13,35,48,12,42,54
57,ATL,2001-02-26,73,41,12,@,UTA,L 82-99,240,12,13,3,25,23,26,15,10,18,24,240,32,73,0.438,30,66,0.455,2,7,0.286,16,27,0.593,82,37,75,0.493,33,66,0.5,4,9,0.444,21,28,0.75,99,240,14,27,41,10,34,44
58,ATL,2001-02-28,81,39,18,,TOR,L 88-95,240,18,7,1,11,21,24,7,6,19,22,240,31,81,0.383,27,69,0.391,4,12,0.333,22,27,0.815,88,39,84,0.464,36,76,0.474,3,8,0.375,14,21,0.667,95,240,11,28,39,18,36,54
59,ATL,2001-03-02,84,43,22,,CHH,L 99-105,240,22,6,3,13,27,22,9,9,12,22,240,39,84,0.464,32,67,0.478,7,17,0.412,14,23,0.609,99,38,74,0.514,31,64,0.484,7,10,0.7,22,34,0.647,105,240,14,29,43,7,29,36
60,ATL,2001-03-03,79,31,22,@,SAS,L 95-124,240,22,7,5,11,24,27,8,9,9,20,240,35,79,0.443,30,71,0.423,5,8,0.625,20,23,0.87,95,43,86,0.5,35,75,0.467,8,11,0.727,30,37,0.811,124,240,4,27,31,16,40,56
61,ATL,2001-03-05,69,34,20,,UTA,L 102-109,240,20,6,2,20,25,24,10,9,15,31,240,31,69,0.449,26,59,0.441,5,10,0.5,35,41,0.854,102,38,76,0.5,35,69,0.507,3,7,0.429,30,34,0.882,109,240,12,22,34,11,26,37
62,ATL,2001-03-07,88,47,24,,HOU,L 98-104,240,24,8,4,16,30,18,9,2,16,17,240,39,88,0.443,33,67,0.493,6,21,0.286,14,20,0.7,98,33,78,0.423,25,56,0.446,8,22,0.364,30,39,0.769,104,240,15,32,47,14,30,44
63,ATL,2001-03-09,86,43,23,@,PHI,L 103-108,240,23,7,6,12,19,30,9,10,12,20,240,40,86,0.465,36,75,0.48,4,11,0.364,19,26,0.731,103,43,88,0.489,40,82,0.488,3,6,0.5,19,24,0.792,108,240,15,28,43,17,31,48
64,ATL,2001-03-10,86,45,17,,CHI,W 93-90,240,17,10,3,15,14,20,9,7,17,17,240,36,86,0.419,28,69,0.406,8,17,0.471,13,20,0.65,93,35,80,0.438,28,65,0.431,7,15,0.467,13,20,0.65,90,240,15,30,45,14,34,48
65,ATL,2001-03-13,89,51,25,,VAN,W 109-99,240,25,8,3,13,20,20,6,5,12,24,240,43,89,0.483,37,75,0.493,6,14,0.429,17,30,0.567,109,41,78,0.526,37,67,0.552,4,11,0.364,13,20,0.65,99,240,22,29,51,9,26,35
66,ATL,2001-03-16,88,37,22,@,IND,L 97-103,240,22,9,3,15,32,30,8,13,17,25,240,39,88,0.443,31,67,0.463,8,21,0.381,11,17,0.647,97,35,72,0.486,30,55,0.545,5,17,0.294,28,35,0.8,103,240,10,27,37,9,30,39
67,ATL,2001-03-17,87,46,23,,DET,L 90-106,240,23,4,2,13,22,25,8,3,10,18,240,37,87,0.425,30,73,0.411,7,14,0.5,9,14,0.643,90,43,88,0.489,38,73,0.521,5,15,0.333,15,23,0.652,106,240,14,32,46,14,36,50
68,ATL,2001-03-19,84,27,22,,LAL,W 108-106,240,22,14,3,8,26,26,4,5,19,19,240,40,84,0.476,31,65,0.477,9,19,0.474,19,24,0.792,108,39,78,0.5,36,70,0.514,3,8,0.375,25,34,0.735,106,240,10,17,27,17,31,48
69,ATL,2001-03-22,84,31,17,,SAS,L 101-115,240,17,11,4,10,20,25,5,9,16,19,240,38,84,0.452,33,69,0.478,5,15,0.333,20,22,0.909,101,40,69,0.58,29,55,0.527,11,14,0.786,24,32,0.75,115,240,11,20,31,6,33,39
70,ATL,2001-03-23,99,45,20,@,TOR,L 86-112,240,20,8,8,13,22,34,11,23,15,14,240,33,99,0.333,29,84,0.345,4,15,0.267,16,19,0.842,86,42,87,0.483,37,72,0.514,5,15,0.333,23,28,0.821,112,240,13,32,45,12,40,52
71,ATL,2001-03-25,81,40,26,@,MIL,L 98-105,240,26,5,1,15,22,27,9,2,11,17,240,38,81,0.469,32,64,0.5,6,17,0.353,16,20,0.8,98,37,81,0.457,30,60,0.5,7,21,0.333,24,27,0.889,105,240,14,26,40,15,28,43
72,ATL,2001-03-27,82,48,25,,BOS,L 112-115 (OT),265,25,3,6,18,25,21,12,3,10,23,265,41,82,0.5,30,62,0.484,11,20,0.55,19,28,0.679,112,38,94,0.404,30,68,0.441,8,26,0.308,31,37,0.838,115,265,12,36,48,16,28,44
73,ATL,2001-03-29,88,46,28,,IND,W 104-93,240,28,4,4,10,17,16,3,5,13,15,240,43,88,0.489,34,73,0.466,9,15,0.6,9,11,0.818,104,37,78,0.474,31,62,0.5,6,16,0.375,13,17,0.765,93,240,13,33,46,9,28,37
74,ATL,2001-03-31,91,51,30,,DEN,W 99-88,240,30,10,2,14,15,19,7,8,15,16,240,44,91,0.484,40,73,0.548,4,18,0.222,7,13,0.538,99,38,90,0.422,34,75,0.453,4,15,0.267,8,10,0.8,88,240,16,35,51,15,29,44
75,ATL,2001-04-05,84,50,18,@,DAL,L 94-108,240,18,6,7,19,28,24,10,7,9,18,240,37,84,0.44,34,73,0.466,3,11,0.273,17,23,0.739,94,36,85,0.424,29,68,0.426,7,17,0.412,29,35,0.829,108,240,11,39,50,9,32,41
76,ATL,2001-04-07,88,38,20,@,HOU,L 97-110,240,20,10,7,10,19,29,7,1,10,13,240,40,88,0.455,38,76,0.5,2,12,0.167,15,19,0.789,97,41,95,0.432,34,75,0.453,7,20,0.35,21,27,0.778,110,240,9,29,38,22,37,59
77,ATL,2001-04-09,94,49,17,@,DET,L 69-81,240,17,13,2,17,25,22,10,11,24,18,240,28,94,0.298,27,84,0.321,1,10,0.1,12,18,0.667,69,27,82,0.329,20,62,0.323,7,20,0.35,20,25,0.8,81,240,13,36,49,18,45,63
78,ATL,2001-04-11,86,41,26,,CLE,W 107-102,240,26,8,7,14,29,16,3,2,12,20,240,42,86,0.488,37,72,0.514,5,14,0.357,18,23,0.783,107,34,77,0.442,31,65,0.477,3,12,0.25,31,34,0.912,102,240,17,24,41,9,21,30
79,ATL,2001-04-13,71,34,15,@,NYK,L 65-101,240,15,7,3,21,19,32,10,3,13,13,240,26,71,0.366,24,61,0.393,2,10,0.2,11,12,0.917,65,43,83,0.518,38,72,0.528,5,11,0.455,10,14,0.714,101,240,11,23,34,13,31,44
80,ATL,2001-04-14,97,50,29,,DET,L 124-129 (OT),265,29,11,5,18,36,21,8,6,18,28,265,46,97,0.474,43,83,0.518,3,14,0.214,29,38,0.763,124,43,94,0.457,40,81,0.494,3,13,0.231,40,50,0.8,129,265,15,35,50,15,38,53
81,ATL,2001-04-16,85,37,22,@,CHH,L 83-106,240,22,10,2,17,21,34,12,13,16,16,240,34,85,0.4,30,73,0.411,4,12,0.333,11,16,0.688,83,42,84,0.5,39,74,0.527,3,10,0.3,19,30,0.633,106,240,11,26,37,14,39,53
82,ATL,2001-04-17,99,45,22,,WAS,W 122-119,240,22,10,5,13,26,21,10,2,17,24,240,45,99,0.455,37,79,0.468,8,20,0.4,24,35,0.686,122,43,86,0.5,40,76,0.526,3,10,0.3,30,36,0.833,119,240,19,26,45,11,32,43
1,BOS,2000-11-01,77,43,22,,DET,W 103-83,240,22,13,7,14,22,18,4,3,22,28,240,32,77,0.416,25,62,0.403,7,15,0.467,32,38,0.842,103,33,92,0.359,26,71,0.366,7,21,0.333,10,14,0.714,83,240,10,33,43,17,33,50
2,BOS,2000-11-03,82,42,15,,TOR,W 93-91,240,15,13,2,15,26,22,7,6,19,27,240,34,82,0.415,26,67,0.388,8,15,0.533,17,25,0.68,93,34,79,0.43,30,64,0.469,4,15,0.267,19,22,0.864,91,240,13,29,42,9,31,40
3,BOS,2000-11-04,74,39,19,@,CLE,L 89-91,240,19,11,6,21,27,22,9,12,25,32,240,27,74,0.365,23,62,0.371,4,12,0.333,31,41,0.756,89,31,67,0.463,30,58,0.517,1,9,0.111,28,37,0.757,91,240,12,27,39,10,30,40
4,BOS,2000-11-07,91,39,19,@,TOR,L 75-105,240,19,7,10,18,23,26,7,11,16,19,240,30,91,0.33,25,75,0.333,5,16,0.313,10,15,0.667,75,37,76,0.487,33,63,0.524,4,13,0.308,27,32,0.844,105,240,15,24,39,8,43,51
5,BOS,2000-11-10,77,40,17,,NYK,L 101-103 (OT),265,17,10,1,11,21,22,3,6,15,24,265,33,77,0.429,26,58,0.448,7,19,0.368,28,37,0.757,101,40,83,0.482,32,67,0.478,8,16,0.5,15,20,0.75,103,265,6,34,40,10,35,45
6,BOS,2000-11-11,81,43,16,@,PHI,L 83-85,240,16,9,6,15,33,18,6,4,16,23,240,31,81,0.383,26,64,0.406,5,17,0.294,16,27,0.593,83,28,78,0.359,27,66,0.409,1,12,0.083,28,37,0.757,85,240,10,33,43,13,37,50
7,BOS,2000-11-15,84,46,22,,WAS,W 116-109,240,22,7,4,15,28,23,8,4,12,25,240,43,84,0.512,33,67,0.493,10,17,0.588,20,31,0.645,116,40,78,0.513,33,64,0.516,7,14,0.5,22,35,0.629,109,240,15,31,46,9,27,36
8,BOS,2000-11-17,79,39,22,,ATL,W 106-99,240,22,10,2,12,18,18,8,4,17,24,240,35,79,0.443,25,58,0.431,10,21,0.476,26,34,0.765,106,37,73,0.507,29,56,0.518,8,17,0.471,17,20,0.85,99,240,17,22,39,7,26,33
9,BOS,2000-11-18,82,41,17,@,WAS,L 89-109,240,17,5,3,17,19,26,14,9,13,22,240,31,82,0.378,20,53,0.377,11,29,0.379,16,22,0.727,89,42,77,0.545,37,66,0.561,5,11,0.455,20,23,0.87,109,240,13,28,41,5,34,39
10,BOS,2000-11-20,81,51,15,,PHI,L 90-114,240,15,5,4,25,27,28,15,5,12,24,240,33,81,0.407,28,56,0.5,5,25,0.2,19,30,0.633,90,43,87,0.494,37,74,0.5,6,13,0.462,22,31,0.71,114,240,18,33,51,13,31,44
11,BOS,2000-11-22,78,55,21,,HOU,W 96-81,240,21,8,7,18,26,17,10,5,16,22,240,35,78,0.449,32,69,0.464,3,9,0.333,23,29,0.793,96,28,88,0.318,23,71,0.324,5,17,0.294,20,24,0.833,81,240,11,44,55,16,29,45
12,BOS,2000-11-24,80,47,17,,ORL,W 103-98 (OT),265,17,14,3,13,25,27,5,13,20,32,265,33,80,0.413,28,67,0.418,5,13,0.385,32,43,0.744,103,40,83,0.482,36,71,0.507,4,12,0.333,14,23,0.609,98,265,10,37,47,7,34,41
13,BOS,2000-11-26,77,36,16,,VAN,L 87-98,240,16,13,6,18,23,24,9,4,22,31,240,31,77,0.403,30,67,0.448,1,10,0.1,24,35,0.686,87,38,82,0.463,36,75,0.48,2,7,0.286,20,26,0.769,98,240,6,30,36,15,39,54
14,BOS,2000-11-28,75,38,20,@,CLE,W 87-72,240,20,9,3,14,15,24,5,7,17,24,240,32,75,0.427,23,54,0.426,9,21,0.429,14,20,0.7,87,32,79,0.405,31,70,0.443,1,9,0.111,7,8,0.875,72,240,9,29,38,13,33,46
15,BOS,2000-11-30,74,32,16,@,MIL,L 97-108,240,16,10,0,16,18,32,10,5,15,23,240,34,74,0.459,23,52,0.442,11,22,0.5,18,27,0.667,97,45,78,0.577,38,63,0.603,7,15,0.467,11,16,0.688,108,240,8,24,32,8,30,38
16,BOS,2000-12-01,85,45,25,,MIN,L 98-102,240,25,6,1,16,23,20,6,7,11,19,240,40,85,0.471,36,73,0.493,4,12,0.333,14,17,0.824,98,35,77,0.455,31,68,0.456,4,9,0.444,28,34,0.824,102,240,13,32,45,11,24,35
17,BOS,2000-12-03,79,42,17,,LAC,W 96-87,240,17,8,8,16,26,16,8,6,19,25,240,34,79,0.43,29,64,0.453,5,15,0.333,23,29,0.793,96,30,80,0.375,28,70,0.4,2,10,0.2,25,35,0.714,87,240,7,35,42,15,36,51
