Rk,Team,Date,FGA,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
11,ATL,2004-11-24,32,46,21,,MIA,L 93-99,240,21,5,4,12,23,24,6,8,11,24,240,32,82,0.39,25,67,0.373,7,15,0.467,22,28,0.786,93,36,72,0.5,32,58,0.552,4,14,0.286,23,32,0.719,99,240,13,33,46,4,33,37
12,ATL,2004-11-26,38,32,21,,ORL,L 99-117,240,21,9,1,17,31,15,10,2,16,23,240,38,76,0.5,33,60,0.55,5,16,0.313,18,30,0.6,99,35,64,0.547,32,56,0.571,3,8,0.375,44,54,0.815,117,240,9,23,32,8,32,40
13,ATL,2004-11-27,40,40,19,@,CHA,L 92-107,240,19,7,3,21,26,27,13,7,12,16,240,40,79,0.506,37,65,0.569,3,14,0.214,9,14,0.643,92,38,75,0.507,34,64,0.531,4,11,0.364,27,34,0.794,107,240,10,30,40,6,28,34
14,ATL,2004-11-30,38,49,21,,NYK,L 109-110 (OT),265,21,6,6,19,26,19,15,1,10,25,265,38,77,0.494,28,61,0.459,10,16,0.625,23,34,0.676,109,36,89,0.404,31,66,0.47,5,23,0.217,33,41,0.805,110,265,12,37,49,14,26,40
15,ATL,2004-12-03,34,52,15,,WAS,L 90-114,240,15,6,3,24,22,24,18,2,11,27,240,34,79,0.43,31,64,0.484,3,15,0.2,19,29,0.655,90,40,83,0.482,29,58,0.5,11,25,0.44,23,31,0.742,114,240,20,32,52,12,29,41
16,ATL,2004-12-04,29,33,15,@,NJN,L 88-109,240,15,5,3,15,29,24,5,3,10,26,240,29,69,0.42,26,56,0.464,3,13,0.231,27,35,0.771,88,37,68,0.544,32,61,0.525,5,7,0.714,30,41,0.732,109,240,11,22,33,7,30,37
17,ATL,2004-12-06,31,52,15,,PHI,W 96-92,240,15,4,5,13,21,15,4,5,14,26,240,31,85,0.365,27,64,0.422,4,21,0.19,30,40,0.75,96,33,80,0.413,28,63,0.444,5,17,0.294,21,23,0.913,92,240,19,33,52,9,33,42
18,ATL,2004-12-08,29,39,16,,MEM,L 89-97,240,16,8,7,15,30,20,11,7,15,27,240,29,73,0.397,26,64,0.406,3,9,0.333,28,35,0.8,89,32,69,0.464,29,60,0.483,3,9,0.333,30,38,0.789,97,240,12,27,39,9,29,38
19,ATL,2004-12-10,38,37,25,@,DET,W 88-72,240,25,7,9,20,30,12,7,4,15,18,240,38,69,0.551,32,52,0.615,6,17,0.353,6,12,0.5,88,23,75,0.307,20,61,0.328,3,14,0.214,23,31,0.742,72,240,5,32,37,16,25,41
20,ATL,2004-12-11,37,46,16,,NJN,L 90-95,240,16,7,5,18,25,16,9,3,15,23,240,37,77,0.481,33,66,0.5,4,11,0.364,12,21,0.571,90,32,77,0.416,25,66,0.379,7,11,0.636,24,29,0.828,95,240,17,29,46,10,25,35
21,ATL,2004-12-14,38,43,16,,IND,L 97-108 (OT),265,16,7,5,18,33,15,10,4,19,27,265,38,84,0.452,35,70,0.5,3,14,0.214,18,27,0.667,97,39,76,0.513,31,55,0.564,8,21,0.381,22,25,0.88,108,265,17,26,43,8,32,40
22,ATL,2004-12-15,27,49,15,@,HOU,L 69-92,240,15,10,2,23,22,18,14,7,15,19,240,27,79,0.342,26,68,0.382,1,11,0.091,14,23,0.609,69,35,75,0.467,30,63,0.476,5,12,0.417,17,24,0.708,92,240,18,31,49,8,31,39
23,ATL,2004-12-17,32,39,18,,POR,L 84-100,240,18,13,2,17,20,25,9,10,25,27,240,32,89,0.36,28,72,0.389,4,17,0.235,16,27,0.593,84,41,71,0.577,38,61,0.623,3,10,0.3,15,22,0.682,100,240,19,20,39,5,36,41
24,ATL,2004-12-18,30,45,16,@,DAL,L 68-90,240,16,10,13,19,22,17,14,8,15,18,240,30,81,0.37,30,73,0.411,0,8,0,8,18,0.444,68,34,83,0.41,32,68,0.471,2,15,0.133,20,31,0.645,90,240,13,32,45,16,41,57
25,ATL,2004-12-22,46,47,26,,DAL,W 113-100,240,26,14,2,15,25,18,10,3,24,26,240,46,86,0.535,43,72,0.597,3,14,0.214,18,31,0.581,113,33,75,0.44,24,51,0.471,9,24,0.375,25,31,0.806,100,240,17,30,47,13,26,39
26,ATL,2004-12-27,41,31,22,@,MIA,L 102-116,240,22,7,5,11,32,25,5,3,10,20,240,41,80,0.513,39,71,0.549,2,9,0.222,18,23,0.783,102,40,78,0.513,36,62,0.581,4,16,0.25,32,38,0.842,116,240,9,22,31,12,26,38
27,ATL,2004-12-28,41,34,20,,CLE,L 102-111,240,20,10,7,18,25,19,10,4,13,23,240,41,78,0.526,37,66,0.561,4,12,0.333,16,23,0.696,102,38,80,0.475,33,71,0.465,5,9,0.556,30,34,0.882,111,240,9,25,34,13,25,38
28,ATL,2004-12-30,31,42,17,,SEA,L 79-94,240,17,3,4,14,24,18,6,3,15,22,240,31,80,0.388,25,62,0.403,6,18,0.333,11,19,0.579,79,35,75,0.467,26,58,0.448,9,17,0.529,15,20,0.75,94,240,17,25,42,11,30,41
29,ATL,2005-01-02,38,47,20,@,WAS,L 101-104,240,20,9,6,22,23,20,8,5,19,22,240,38,87,0.437,34,74,0.459,4,13,0.308,21,25,0.84,101,37,86,0.43,31,69,0.449,6,17,0.353,24,34,0.706,104,240,14,33,47,11,31,42
30,ATL,2005-01-05,32,38,18,@,CLE,L 85-101,240,18,3,1,13,22,26,4,5,9,21,240,32,78,0.41,28,62,0.452,4,16,0.25,17,25,0.68,85,40,81,0.494,35,66,0.53,5,15,0.333,16,18,0.889,101,240,15,23,38,16,27,43
31,ATL,2005-01-07,41,48,17,,SAC,L 97-100,240,17,8,2,15,17,26,7,5,13,15,240,41,84,0.488,40,76,0.526,1,8,0.125,14,22,0.636,97,38,81,0.469,31,66,0.47,7,15,0.467,17,19,0.895,100,240,14,34,48,8,29,37
32,ATL,2005-01-11,43,47,24,,MIL,W 103-80,240,24,9,10,21,23,22,10,4,16,17,240,43,78,0.551,40,70,0.571,3,8,0.375,14,19,0.737,103,36,87,0.414,33,77,0.429,3,10,0.3,5,8,0.625,80,240,12,35,47,8,20,28
33,ATL,2005-01-14,38,51,27,@,BOS,L 94-106,240,27,12,5,12,24,21,7,5,17,24,240,38,94,0.404,35,80,0.438,3,14,0.214,15,29,0.517,94,39,78,0.5,32,63,0.508,7,15,0.467,21,29,0.724,106,240,19,32,51,11,38,49
34,ATL,2005-01-15,42,53,21,,CHA,W 103-95,240,21,4,7,17,20,21,11,1,8,21,240,42,82,0.512,38,73,0.521,4,9,0.444,15,23,0.652,103,40,89,0.449,34,75,0.453,6,14,0.429,9,20,0.45,95,240,17,36,53,11,22,33
35,ATL,2005-01-17,30,52,19,,NJN,L 84-85,240,19,5,5,16,24,16,11,3,6,26,240,30,74,0.405,27,61,0.443,3,13,0.231,21,30,0.7,84,32,82,0.39,26,65,0.4,6,17,0.353,15,23,0.652,85,240,14,38,52,8,30,38
36,ATL,2005-01-19,36,42,21,@,MIA,L 92-111,240,21,9,4,9,30,23,4,9,14,23,240,36,84,0.429,34,70,0.486,2,14,0.143,18,27,0.667,92,40,77,0.519,36,62,0.581,4,15,0.267,27,41,0.659,111,240,16,26,42,14,32,46
37,ATL,2005-01-21,28,50,10,@,CHI,L 85-95,240,10,8,3,17,26,23,11,10,14,31,240,28,82,0.341,25,72,0.347,3,10,0.3,26,39,0.667,85,34,74,0.459,29,58,0.5,5,16,0.313,22,31,0.71,95,240,23,27,50,12,25,37
38,ATL,2005-01-22,39,50,15,,BOS,W 100-96,240,15,12,4,16,18,26,10,11,20,27,240,39,92,0.424,35,82,0.427,4,10,0.4,18,28,0.643,100,42,84,0.5,40,71,0.563,2,13,0.154,10,17,0.588,96,240,22,28,50,15,35,50
39,ATL,2005-01-24,26,46,15,,CHI,L 82-107,240,15,5,3,15,26,26,7,5,14,30,240,26,80,0.325,24,71,0.338,2,9,0.222,28,34,0.824,82,37,76,0.487,28,60,0.467,9,16,0.563,24,28,0.857,107,240,15,31,46,9,31,40
40,ATL,2005-01-26,34,40,19,@,MIN,L 87-104,240,19,4,2,13,12,35,9,4,14,20,240,34,80,0.425,30,67,0.448,4,13,0.308,15,21,0.714,87,44,79,0.557,35,57,0.614,9,22,0.409,7,10,0.7,104,240,16,24,40,11,27,38
41,ATL,2005-01-28,36,29,23,,MIA,L 96-106,240,23,11,6,17,29,26,8,5,16,20,240,36,71,0.507,25,52,0.481,11,19,0.579,13,20,0.65,96,37,78,0.474,32,65,0.492,5,13,0.385,27,37,0.73,106,240,4,25,29,14,30,44
42,ATL,2005-01-29,31,36,17,@,MEM,L 83-84,240,17,5,3,13,18,20,8,4,12,22,240,31,73,0.425,24,59,0.407,7,14,0.5,14,19,0.737,83,37,80,0.463,33,64,0.516,4,16,0.25,6,12,0.5,84,240,12,24,36,16,28,44
43,ATL,2005-01-31,33,41,22,,ORL,W 80-79,240,22,7,6,16,20,9,10,9,15,20,240,33,76,0.434,29,61,0.475,4,15,0.267,10,14,0.714,80,30,79,0.38,28,72,0.389,2,7,0.286,17,21,0.81,79,240,7,34,41,9,33,42
44,ATL,2005-02-02,34,41,19,@,DET,L 84-99,240,19,6,2,13,18,24,8,11,13,14,240,34,80,0.425,31,65,0.477,3,15,0.2,13,20,0.65,84,38,75,0.507,32,64,0.5,6,11,0.545,17,22,0.773,99,240,16,25,41,8,28,36
45,ATL,2005-02-04,33,43,22,@,PHI,L 85-103,240,22,8,2,15,26,26,10,7,15,20,240,33,82,0.402,29,70,0.414,4,12,0.333,15,19,0.789,85,37,79,0.468,28,60,0.467,9,19,0.474,20,27,0.741,103,240,9,34,43,10,33,43
46,ATL,2005-02-05,33,41,19,,IND,L 79-84,240,19,6,1,6,27,12,1,2,11,17,240,33,83,0.398,29,72,0.403,4,11,0.364,9,18,0.5,79,27,59,0.458,23,46,0.5,4,13,0.308,26,32,0.813,84,240,14,27,41,5,35,40
47,ATL,2005-02-07,44,46,23,,LAL,W 114-108,240,23,6,3,13,33,12,6,6,15,29,240,44,88,0.5,41,80,0.513,3,8,0.375,23,31,0.742,114,34,76,0.447,26,53,0.491,8,23,0.348,32,44,0.727,108,240,15,31,46,5,33,38
48,ATL,2005-02-10,37,42,14,@,ORL,L 96-101,240,14,11,3,13,26,16,10,8,18,23,240,37,86,0.43,33,77,0.429,4,9,0.444,18,26,0.692,96,32,85,0.376,29,76,0.382,3,9,0.333,34,39,0.872,101,240,12,30,42,21,36,57
49,ATL,2005-02-12,30,43,22,@,MIL,L 83-113,240,22,6,4,20,28,27,17,10,11,27,240,30,77,0.39,29,69,0.42,1,8,0.125,22,28,0.786,83,38,76,0.5,33,65,0.508,5,11,0.455,32,39,0.821,113,240,12,31,43,8,33,41
50,ATL,2005-02-15,35,37,21,,DEN,L 96-100,240,21,6,7,14,24,22,9,11,12,24,240,35,76,0.461,33,66,0.5,2,10,0.2,24,32,0.75,96,38,83,0.458,35,72,0.486,3,11,0.273,21,30,0.7,100,240,13,24,37,20,22,42
51,ATL,2005-02-16,39,44,20,@,CLE,L 89-111,240,20,5,7,14,15,34,9,11,9,13,240,39,91,0.429,38,84,0.452,1,7,0.143,10,15,0.667,89,45,94,0.479,39,82,0.476,6,12,0.5,15,19,0.789,111,240,20,24,44,22,29,51
52,ATL,2005-02-22,41,45,20,@,SAC,L 104-114,240,20,10,5,18,23,29,11,7,15,15,240,41,89,0.461,33,69,0.478,8,20,0.4,14,19,0.737,104,45,87,0.517,42,75,0.56,3,12,0.25,21,27,0.778,114,240,15,30,45,12,33,45
53,ATL,2005-02-23,41,59,24,@,GSW,L 96-101,240,24,5,3,17,21,21,10,10,11,12,240,41,97,0.423,35,82,0.427,6,15,0.4,8,13,0.615,96,36,88,0.409,28,67,0.418,8,21,0.381,21,28,0.75,101,240,20,39,59,15,35,50
54,ATL,2005-02-25,44,40,26,@,POR,L 101-102,240,26,6,7,14,21,29,6,6,13,16,240,44,92,0.478,41,83,0.494,3,9,0.333,10,12,0.833,101,43,82,0.524,39,70,0.557,4,12,0.333,12,19,0.632,102,240,17,23,40,12,27,39
55,ATL,2005-02-27,42,34,19,@,LAC,L 104-111,240,19,8,3,11,29,28,10,3,12,18,240,42,78,0.538,39,72,0.542,3,6,0.5,17,26,0.654,104,36,71,0.507,30,63,0.476,6,8,0.75,33,42,0.786,111,240,8,26,34,11,31,42
56,ATL,2005-03-01,24,35,13,@,DEN,L 74-97,240,13,8,6,23,20,28,16,5,22,21,240,24,65,0.369,23,59,0.39,1,6,0.167,25,31,0.806,74,39,78,0.5,36,69,0.522,3,9,0.333,16,21,0.762,97,240,14,21,35,17,26,43
57,ATL,2005-03-02,26,35,13,@,UTA,L 74-96,240,13,10,2,14,27,25,4,9,16,26,240,26,73,0.356,25,68,0.368,1,5,0.2,21,30,0.7,74,35,68,0.515,30,56,0.536,5,12,0.417,21,29,0.724,96,240,10,25,35,10,28,38
58,ATL,2005-03-05,36,50,22,,PHI,L 97-98,240,22,5,2,20,27,16,11,6,14,21,240,36,80,0.45,33,71,0.465,3,9,0.333,22,28,0.786,97,33,78,0.423,31,71,0.437,2,7,0.286,30,34,0.882,98,240,16,34,50,8,27,35
59,ATL,2005-03-08,43,41,24,@,MIL,L 101-105,240,24,8,4,14,29,19,8,4,9,14,240,43,83,0.518,40,74,0.541,3,9,0.333,12,17,0.706,101,36,76,0.474,32,63,0.508,4,13,0.308,29,36,0.806,105,240,8,33,41,7,27,34
60,ATL,2005-03-09,31,46,13,@,BOS,L 91-95,240,13,9,5,20,23,23,12,5,14,24,240,31,74,0.419,29,66,0.439,2,8,0.25,27,33,0.818,91,36,78,0.462,34,64,0.531,2,14,0.143,21,30,0.7,95,240,13,33,46,10,27,37
61,ATL,2005-03-11,46,45,16,@,TOR,W 116-112 (OT),265,16,10,4,11,31,21,4,5,16,26,265,46,91,0.505,44,86,0.512,2,5,0.4,22,32,0.688,116,35,80,0.438,26,56,0.464,9,24,0.375,33,39,0.846,112,265,10,35,45,11,32,43
62,ATL,2005-03-12,39,47,24,,GSW,L 92-105,240,24,10,12,13,13,26,10,7,11,16,240,39,87,0.448,38,79,0.481,1,8,0.125,13,16,0.813,92,40,94,0.426,22,61,0.361,18,33,0.545,7,12,0.583,105,240,11,36,47,17,32,49
63,ATL,2005-03-14,46,38,23,,DET,L 108-114 (OT),265,23,7,2,11,24,25,6,5,12,15,265,46,89,0.517,44,81,0.543,2,8,0.25,14,15,0.933,108,41,83,0.494,32,64,0.5,9,19,0.474,23,30,0.767,114,265,11,27,38,12,29,41
64,ATL,2005-03-16,36,40,26,,WAS,L 93-122,240,26,9,1,19,29,17,10,5,12,18,240,36,82,0.439,28,68,0.412,8,14,0.571,13,17,0.765,93,43,72,0.597,35,60,0.583,8,12,0.667,28,39,0.718,122,240,15,25,40,8,26,34
65,ATL,2005-03-18,33,46,20,,NYK,L 92-106,240,20,5,5,11,20,20,5,4,12,21,240,33,86,0.384,30,79,0.38,3,7,0.429,23,26,0.885,92,40,76,0.526,33,64,0.516,7,12,0.583,19,22,0.864,106,240,19,27,46,11,28,39
66,ATL,2005-03-21,34,38,22,@,CHI,L 91-105,240,22,5,6,12,27,24,6,5,10,25,240,34,78,0.436,32,73,0.438,2,5,0.4,21,29,0.724,91,38,80,0.475,34,64,0.531,4,16,0.25,25,29,0.862,105,240,13,25,38,11,28,39
67,ATL,2005-03-22,39,49,19,,PHO,L 94-105,240,19,5,3,18,18,25,10,6,8,13,240,39,83,0.47,36,71,0.507,3,12,0.25,13,20,0.65,94,40,91,0.44,33,64,0.516,7,27,0.259,18,23,0.783,105,240,14,35,49,13,30,43
68,ATL,2005-03-25,38,40,15,@,SAS,L 95-111,240,15,7,4,11,25,23,6,9,15,20,240,38,84,0.452,34,74,0.459,4,10,0.4,15,25,0.6,95,38,73,0.521,26,52,0.5,12,21,0.571,23,30,0.767,111,240,7,33,40,4,38,42
69,ATL,2005-03-26,41,38,25,,TOR,L 104-109,240,25,4,6,11,28,22,7,1,8,24,240,41,77,0.532,36,67,0.537,5,10,0.5,17,19,0.895,104,34,69,0.493,27,55,0.491,7,14,0.5,34,44,0.773,109,240,8,30,38,11,25,36
70,ATL,2005-03-28,36,42,20,@,ORL,L 102-109,240,20,11,4,15,27,24,12,10,18,25,240,36,88,0.409,33,72,0.458,3,16,0.188,27,32,0.844,102,38,82,0.463,36,75,0.48,2,7,0.286,31,43,0.721,109,240,15,27,42,16,33,49
71,ATL,2005-03-30,40,37,23,@,WAS,L 99-102,240,23,5,5,20,35,17,12,4,17,20,240,40,79,0.506,37,66,0.561,3,13,0.231,16,18,0.889,99,34,69,0.493,29,54,0.537,5,15,0.333,29,36,0.806,102,240,10,27,37,6,24,30
72,ATL,2005-04-01,35,42,22,,BOS,L 100-116,240,22,9,1,13,24,32,7,9,13,24,240,35,84,0.417,33,74,0.446,2,10,0.2,28,35,0.8,100,45,75,0.6,41,64,0.641,4,11,0.364,22,30,0.733,116,240,19,23,42,9,28,37
73,ATL,2005-04-03,34,30,21,,LAC,L 91-111,240,21,8,6,11,22,31,6,5,19,23,240,34,79,0.43,31,69,0.449,3,10,0.3,20,26,0.769,91,43,75,0.573,40,70,0.571,3,5,0.6,22,27,0.815,111,240,10,20,30,11,32,43
74,ATL,2005-04-05,35,38,21,,NOH,L 86-96,240,21,9,3,18,25,20,14,8,16,21,240,35,78,0.449,31,67,0.463,4,11,0.364,12,14,0.857,86,36,78,0.462,33,66,0.5,3,12,0.25,21,24,0.875,96,240,13,25,38,11,29,40
75,ATL,2005-04-08,37,47,20,@,TOR,L 101-109 (OT),265,20,5,7,13,29,21,7,8,10,24,265,37,88,0.42,31,74,0.419,6,14,0.429,21,28,0.75,101,36,87,0.414,27,61,0.443,9,26,0.346,28,34,0.824,109,265,9,38,47,8,38,46
76,ATL,2005-04-09,42,39,23,,MIN,W 105-98,240,23,9,5,10,21,20,6,6,13,16,240,42,85,0.494,35,71,0.493,7,14,0.5,14,14,1,105,36,79,0.456,31,66,0.47,5,13,0.385,21,27,0.778,98,240,9,30,39,10,31,41
77,ATL,2005-04-11,42,56,29,,CHA,L 105-110 (OT),265,29,7,2,18,24,22,12,5,14,19,265,42,91,0.462,39,78,0.5,3,13,0.231,18,24,0.75,105,43,90,0.478,39,80,0.488,4,10,0.4,20,28,0.714,110,265,15,41,56,13,34,47
78,ATL,2005-04-13,30,33,14,@,CHA,L 84-105,240,14,8,4,16,26,29,10,10,15,24,240,30,74,0.405,27,65,0.415,3,9,0.333,21,27,0.778,84,37,69,0.536,33,58,0.569,4,11,0.364,27,32,0.844,105,240,11,22,33,11,30,41
79,ATL,2005-04-16,39,43,22,,CHI,L 105-114,240,22,6,4,11,27,21,6,4,9,18,240,39,83,0.47,32,70,0.457,7,13,0.538,20,28,0.714,105,38,78,0.487,27,60,0.45,11,18,0.611,27,30,0.9,114,240,14,29,43,9,29,38
80,ATL,2005-04-17,46,40,29,@,NYK,W 139-135 (OT),265,29,6,6,14,26,27,4,2,13,35,265,46,83,0.554,40,68,0.588,6,15,0.4,41,48,0.854,139,46,90,0.511,29,58,0.5,17,32,0.531,26,33,0.788,135,265,15,25,40,11,24,35
81,ATL,2005-04-19,28,42,16,,DET,L 68-95,240,16,6,2,13,24,24,9,5,15,18,240,28,85,0.329,26,75,0.347,2,10,0.2,10,16,0.625,68,40,72,0.556,37,66,0.561,3,6,0.5,12,26,0.462,95,240,21,21,42,14,35,49
82,ATL,2005-04-20,32,43,20,@,PHI,L 86-110,240,20,10,3,21,23,22,13,6,18,22,240,32,79,0.405,29,67,0.433,3,12,0.25,19,23,0.826,86,39,76,0.513,30,48,0.625,9,28,0.321,23,30,0.767,110,240,10,33,43,5,31,36
1,BOS,2004-11-03,33,35,23,,PHI,L 95-98,240,23,9,3,19,27,20,9,2,16,26,240,33,69,0.478,28,52,0.538,5,17,0.294,24,32,0.75,95,36,81,0.444,27,57,0.474,9,24,0.375,17,24,0.708,98,240,10,25,35,14,27,41
2,BOS,2004-11-05,37,31,23,,IND,L 94-100,240,23,7,10,11,25,19,8,4,20,24,240,37,79,0.468,33,65,0.508,4,14,0.286,16,23,0.696,94,31,73,0.425,25,60,0.417,6,13,0.462,32,41,0.78,100,240,3,28,31,13,39,52
3,BOS,2004-11-06,43,45,27,@,NYK,W 107-73,240,27,10,6,11,23,16,4,8,19,22,240,43,77,0.558,37,66,0.561,6,11,0.545,15,20,0.75,107,29,70,0.414,26,60,0.433,3,10,0.3,12,24,0.5,73,240,10,35,45,9,22,31
4,BOS,2004-11-10,33,40,20,,POR,W 90-88,240,20,2,4,12,23,20,5,2,9,20,240,33,74,0.446,27,57,0.474,6,17,0.353,18,23,0.783,90,32,73,0.438,30,59,0.508,2,14,0.143,22,29,0.759,88,240,10,30,40,8,31,39
5,BOS,2004-11-12,37,42,23,,CHA,W 91-74,240,23,14,5,19,16,21,10,7,25,25,240,37,80,0.463,35,68,0.515,2,12,0.167,15,24,0.625,91,30,75,0.4,26,60,0.433,4,15,0.267,10,17,0.588,74,240,12,30,42,12,28,40
6,BOS,2004-11-17,35,43,20,@,WAS,L 105-110 (OT),265,20,7,8,14,28,23,11,8,17,32,265,35,87,0.402,30,73,0.411,5,14,0.357,30,36,0.833,105,34,91,0.374,28,73,0.384,6,18,0.333,36,43,0.837,110,265,14,29,43,21,29,50
7,BOS,2004-11-19,31,44,18,,SAS,L 84-92,240,18,5,2,14,22,27,7,8,12,21,240,31,76,0.408,28,65,0.431,3,11,0.273,19,23,0.826,84,34,72,0.472,26,51,0.51,8,21,0.381,16,27,0.593,92,240,12,32,44,4,25,29
8,BOS,2004-11-21,37,43,24,,SEA,W 102-83,240,24,10,8,21,22,20,11,2,14,24,240,37,65,0.569,32,55,0.582,5,10,0.5,23,33,0.697,102,28,78,0.359,23,55,0.418,5,23,0.217,22,25,0.88,83,240,9,34,43,10,19,29
9,BOS,2004-11-23,35,33,19,@,IND,L 96-106,240,19,10,7,16,28,17,9,3,17,18,240,35,75,0.467,27,50,0.54,8,25,0.32,18,24,0.75,96,34,73,0.466,27,54,0.5,7,19,0.368,31,33,0.939,106,240,9,24,33,13,32,45
10,BOS,2004-11-24,36,41,22,@,PHI,L 97-110,240,22,8,3,17,25,24,10,3,16,22,240,36,83,0.434,30,64,0.469,6,19,0.316,19,26,0.731,97,39,78,0.5,31,58,0.534,8,20,0.4,24,28,0.857,110,240,14,27,41,10,31,41
11,BOS,2004-11-26,33,31,18,,CLE,L 96-98,240,18,8,4,13,19,21,9,4,18,30,240,33,72,0.458,31,63,0.492,2,9,0.222,28,33,0.848,96,37,68,0.544,36,61,0.59,1,7,0.143,23,26,0.885,98,240,9,22,31,5,28,33
12,BOS,2004-11-28,33,48,18,@,MIA,L 104-106,240,18,6,4,11,28,24,6,9,9,29,240,33,81,0.407,29,68,0.426,4,13,0.308,34,38,0.895,104,39,86,0.453,32,67,0.478,7,19,0.368,21,31,0.677,106,240,6,42,48,9,38,47
13,BOS,2004-11-29,45,46,15,@,ORL,W 117-101,240,15,11,5,15,24,22,6,11,17,24,240,45,96,0.469,44,87,0.506,1,9,0.111,26,31,0.839,117,39,100,0.39,38,88,0.432,1,12,0.083,22,25,0.88,101,240,16,30,46,25,31,56
14,BOS,2004-12-01,32,50,18,,MIL,W 101-100,240,18,10,7,19,26,25,8,2,17,31,240,32,80,0.4,29,68,0.426,3,12,0.25,34,40,0.85,101,36,82,0.439,31,71,0.437,5,11,0.455,23,33,0.697,100,240,21,29,50,15,27,42
15,BOS,2004-12-03,33,41,24,,TOR,W 91-89,240,24,6,8,19,16,21,6,7,16,27,240,33,78,0.423,29,66,0.439,4,12,0.333,21,33,0.636,91,37,91,0.407,34,71,0.479,3,20,0.15,12,15,0.8,89,240,13,28,41,16,33,49
16,BOS,2004-12-05,38,47,12,@,SAC,L 105-119,240,12,10,3,17,18,35,9,2,12,24,240,38,85,0.447,37,79,0.468,1,6,0.167,28,33,0.848,105,46,96,0.479,37,78,0.474,9,18,0.5,18,23,0.783,119,240,15,32,47,17,28,45
17,BOS,2004-12-06,38,46,25,@,GSW,L 106-110,240,25,6,4,20,28,26,9,5,12,26,240,38,83,0.458,33,72,0.458,5,11,0.455,25,33,0.758,106,42,90,0.467,39,82,0.476,3,8,0.375,23,31,0.742,110,240,13,33,46,12,31,43
