Rk,Team,Date,FGA,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
11,ATL,2012-11-23,42,41,29,@,CHA,W 101-91,240,29,6,15,21,18,17,16,9,13,15,240,42,78,0.538,31,56,0.554,11,22,0.5,6,14,0.429,101,31,83,0.373,23,61,0.377,8,22,0.364,21,26,0.808,91,240,7,34,41,7,29,36
12,ATL,2012-11-24,38,39,26,,LAC,W 104-93,240,26,5,2,18,18,19,13,3,14,22,240,38,75,0.507,31,58,0.534,7,17,0.412,21,26,0.808,104,32,75,0.427,24,56,0.429,8,19,0.421,21,25,0.84,93,240,8,31,39,7,30,37
13,ATL,2012-11-28,36,44,28,,CHA,W 94-91,240,28,9,9,9,18,18,6,7,16,21,240,36,90,0.4,24,58,0.414,12,32,0.375,10,15,0.667,94,30,76,0.395,18,52,0.346,12,24,0.5,19,23,0.826,91,240,15,29,44,9,36,45
14,ATL,2012-11-30,38,28,25,,CLE,L 111-113,240,25,12,5,12,18,21,8,3,18,25,240,38,78,0.487,26,58,0.448,12,20,0.6,23,32,0.719,111,41,85,0.482,31,62,0.5,10,23,0.435,21,22,0.955,113,240,10,18,28,18,31,49
15,ATL,2012-12-05,42,47,24,,DEN,W 108-104,240,24,13,5,14,19,24,10,4,20,25,240,42,95,0.442,34,73,0.466,8,22,0.364,16,19,0.842,108,38,79,0.481,31,62,0.5,7,17,0.412,21,25,0.84,104,240,19,28,47,11,29,40
16,ATL,2012-12-07,41,47,23,,WAS,W 104-95,240,23,7,1,14,19,22,6,4,11,17,240,41,85,0.482,31,59,0.525,10,26,0.385,12,19,0.632,104,36,79,0.456,29,63,0.46,7,16,0.438,16,20,0.8,95,240,15,32,47,7,25,32
17,ATL,2012-12-08,34,44,20,@,MEM,W 93-83,240,20,10,3,14,16,15,8,5,16,19,240,34,77,0.442,27,60,0.45,7,17,0.412,18,25,0.72,93,33,77,0.429,27,61,0.443,6,16,0.375,11,18,0.611,83,240,14,30,44,11,29,40
18,ATL,2012-12-10,32,32,16,@,MIA,L 92-101,240,16,8,1,14,16,23,10,3,14,18,240,32,75,0.427,23,47,0.489,9,28,0.321,19,20,0.95,92,39,67,0.582,30,46,0.652,9,21,0.429,14,22,0.636,101,240,8,24,32,2,30,32
19,ATL,2012-12-12,35,43,16,@,ORL,W 86-80,240,16,11,6,14,11,17,9,3,15,14,240,35,80,0.438,29,58,0.5,6,22,0.273,10,16,0.625,86,31,81,0.383,24,59,0.407,7,22,0.318,11,11,1,80,240,8,35,43,10,29,39
20,ATL,2012-12-13,43,41,28,,CHA,W 113-90,240,28,8,3,13,14,22,6,1,14,18,240,43,75,0.573,29,46,0.63,14,29,0.483,13,23,0.565,113,34,79,0.43,28,58,0.483,6,21,0.286,16,20,0.8,90,240,7,34,41,8,23,31
21,ATL,2012-12-15,31,45,21,,GSW,L 93-115,240,21,6,3,11,15,32,10,3,11,25,240,31,84,0.369,26,58,0.448,5,26,0.192,26,36,0.722,93,49,99,0.495,39,75,0.52,10,24,0.417,7,8,0.875,115,240,10,35,45,10,44,54
22,ATL,2012-12-18,34,49,20,@,WAS,W 100-95 (OT),265,20,10,9,15,20,28,10,7,13,24,265,34,78,0.436,25,54,0.463,9,24,0.375,23,34,0.676,100,36,95,0.379,30,77,0.39,6,18,0.333,17,22,0.773,95,265,9,40,49,15,34,49
23,ATL,2012-12-19,36,44,21,,OKC,L 92-100,240,21,11,6,11,19,20,8,12,15,16,240,36,94,0.383,27,70,0.386,9,24,0.375,11,17,0.647,92,36,84,0.429,27,59,0.458,9,25,0.36,19,20,0.95,100,240,14,30,44,13,39,52
24,ATL,2012-12-21,31,37,20,@,PHI,L 80-99,240,20,7,3,17,15,31,9,4,12,11,240,31,79,0.392,22,54,0.407,9,25,0.36,9,12,0.75,80,44,86,0.512,36,67,0.537,8,19,0.421,3,7,0.429,99,240,13,24,37,15,30,45
25,ATL,2012-12-22,38,45,24,,CHI,W 92-75,240,24,7,4,16,9,20,10,3,15,14,240,38,77,0.494,31,58,0.534,7,19,0.368,9,10,0.9,92,32,76,0.421,27,62,0.435,5,14,0.357,6,8,0.75,75,240,12,33,45,6,25,31
26,ATL,2012-12-26,46,47,35,,DET,W 126-119 (2OT),290,35,11,6,10,18,21,5,5,17,23,290,46,98,0.469,35,65,0.538,11,33,0.333,23,31,0.742,126,48,109,0.44,34,82,0.415,14,27,0.519,9,15,0.6,119,290,8,39,47,21,41,62
27,ATL,2012-12-28,38,43,27,@,CLE,W 102-94,240,27,8,11,14,15,19,11,4,11,16,240,38,78,0.487,25,54,0.463,13,24,0.542,13,16,0.813,102,36,86,0.419,28,65,0.431,8,21,0.381,14,14,1,94,240,8,35,43,10,30,40
28,ATL,2012-12-29,44,36,26,,IND,W 109-100,240,26,8,2,16,23,20,6,6,10,15,240,44,80,0.55,34,60,0.567,10,20,0.5,11,14,0.786,109,38,80,0.475,33,65,0.508,5,15,0.333,19,22,0.864,100,240,10,26,36,11,25,36
29,ATL,2012-12-31,43,36,24,@,HOU,L 104-123,240,24,6,6,14,16,30,10,5,9,11,240,43,90,0.478,31,67,0.463,12,23,0.522,6,7,0.857,104,45,84,0.536,29,55,0.527,16,29,0.552,17,22,0.773,123,240,4,32,36,4,36,40
30,ATL,2013-01-01,41,39,30,@,NOH,W 95-86,240,30,7,7,5,11,20,3,5,13,17,240,41,83,0.494,32,61,0.525,9,22,0.409,4,8,0.5,95,36,82,0.439,26,62,0.419,10,20,0.5,4,12,0.333,86,240,9,30,39,14,33,47
31,ATL,2013-01-04,31,38,26,@,DET,L 84-85,240,26,7,4,17,20,18,8,9,13,17,240,31,75,0.413,21,46,0.457,10,29,0.345,12,20,0.6,84,35,85,0.412,32,70,0.457,3,15,0.2,12,21,0.571,85,240,6,32,38,17,39,56
32,ATL,2013-01-05,28,36,18,,BOS,L 81-89,240,18,8,4,18,19,27,11,4,12,15,240,28,68,0.412,18,39,0.462,10,29,0.345,15,19,0.789,81,39,85,0.459,36,69,0.522,3,16,0.188,8,12,0.667,89,240,8,28,36,16,28,44
33,ATL,2013-01-08,38,44,21,@,MIN,L 103-108,240,21,5,6,15,23,29,9,3,9,16,240,38,77,0.494,28,55,0.509,10,22,0.455,17,21,0.81,103,40,87,0.46,32,72,0.444,8,15,0.533,20,26,0.769,108,240,10,34,44,13,30,43
34,ATL,2013-01-09,37,46,19,@,CLE,L 83-99,240,19,4,7,13,17,25,10,3,10,13,240,37,84,0.44,30,62,0.484,7,22,0.318,2,5,0.4,83,37,81,0.457,25,58,0.431,12,23,0.522,13,20,0.65,99,240,11,35,46,12,33,45
35,ATL,2013-01-11,40,33,24,,UTA,W 103-95,240,24,10,5,13,18,29,9,4,16,22,240,40,72,0.556,31,53,0.585,9,19,0.474,14,23,0.609,103,36,76,0.474,28,56,0.5,8,20,0.4,15,19,0.789,95,240,4,29,33,7,28,35
36,ATL,2013-01-12,30,38,23,@,WAS,L 83-93,240,23,8,4,16,20,17,9,4,17,27,240,30,78,0.385,23,54,0.426,7,24,0.292,16,25,0.64,83,36,79,0.456,34,68,0.5,2,11,0.182,19,27,0.704,93,240,6,32,38,12,39,51
37,ATL,2013-01-14,24,39,15,@,CHI,L 58-97,240,15,5,6,14,24,18,6,13,13,16,240,24,82,0.293,22,68,0.324,2,14,0.143,8,10,0.8,58,33,79,0.418,27,65,0.415,6,14,0.429,25,33,0.758,97,240,11,28,39,15,44,59
38,ATL,2013-01-16,45,41,33,,BRK,W 109-95,240,33,8,2,16,18,17,9,2,13,19,240,45,78,0.577,37,57,0.649,8,21,0.381,11,17,0.647,109,37,87,0.425,33,61,0.541,4,26,0.154,17,17,1,95,240,16,25,41,18,19,37
39,ATL,2013-01-18,35,35,22,@,BRK,L 89-94,240,22,6,3,15,26,18,8,2,18,22,240,35,80,0.438,26,59,0.441,9,21,0.429,10,14,0.714,89,30,74,0.405,21,48,0.438,9,26,0.346,25,38,0.658,94,240,5,30,35,11,37,48
40,ATL,2013-01-19,35,50,20,,SAS,L 93-98,240,20,2,2,15,14,21,8,4,8,15,240,35,85,0.412,27,64,0.422,8,21,0.381,15,22,0.682,93,41,86,0.477,33,62,0.532,8,24,0.333,8,11,0.727,98,240,13,37,50,5,34,39
41,ATL,2013-01-21,41,32,32,,MIN,W 104-96,240,32,11,5,22,23,24,12,6,17,21,240,41,71,0.577,31,55,0.564,10,16,0.625,12,21,0.571,104,36,74,0.486,31,60,0.517,5,14,0.357,19,26,0.731,96,240,7,25,32,10,20,30
42,ATL,2013-01-23,43,45,31,@,CHA,W 104-92,240,31,7,6,16,22,18,11,8,18,15,240,43,87,0.494,31,62,0.5,12,25,0.48,6,12,0.5,104,31,76,0.408,25,61,0.41,6,15,0.4,24,29,0.828,92,240,13,32,45,11,30,41
43,ATL,2013-01-25,42,49,31,,BOS,W 123-111 (2OT),290,31,10,6,12,21,28,8,1,21,30,290,42,94,0.447,30,58,0.517,12,36,0.333,27,36,0.75,123,42,93,0.452,35,74,0.473,7,19,0.368,20,20,1,111,290,12,37,49,10,38,48
44,ATL,2013-01-27,39,30,21,@,NYK,L 104-106,240,21,7,2,19,21,22,6,3,14,17,240,39,65,0.6,29,42,0.69,10,23,0.435,16,20,0.8,104,39,72,0.542,23,45,0.511,16,27,0.593,12,17,0.706,106,240,7,23,30,6,20,26
45,ATL,2013-01-30,36,36,26,,TOR,W 93-92,240,26,10,8,17,18,16,6,5,17,18,240,36,75,0.48,26,49,0.531,10,26,0.385,11,18,0.611,93,33,85,0.388,24,63,0.381,9,22,0.409,17,23,0.739,92,240,3,33,36,15,37,52
46,ATL,2013-02-02,31,45,17,,CHI,L 76-93,240,17,3,7,14,12,26,12,5,7,14,240,31,79,0.392,25,60,0.417,6,19,0.316,8,15,0.533,76,38,93,0.409,30,73,0.411,8,20,0.4,9,13,0.692,93,240,12,33,45,18,35,53
47,ATL,2013-02-05,36,39,26,@,IND,L 103-114,240,26,5,3,16,33,28,7,8,12,26,240,36,81,0.444,28,60,0.467,8,21,0.381,23,28,0.821,103,36,75,0.48,25,50,0.5,11,25,0.44,31,40,0.775,114,240,5,34,39,5,32,37
48,ATL,2013-02-06,38,46,28,,MEM,W 103-92,240,28,4,5,13,16,28,6,4,8,19,240,38,74,0.514,28,50,0.56,10,24,0.417,17,23,0.739,103,38,84,0.452,33,72,0.458,5,12,0.417,11,16,0.688,92,240,6,40,46,9,29,38
49,ATL,2013-02-08,35,33,30,,NOH,L 100-111,240,30,8,6,17,15,24,4,5,13,19,240,35,74,0.473,22,50,0.44,13,24,0.542,17,23,0.739,100,45,86,0.523,36,70,0.514,9,16,0.563,12,18,0.667,111,240,5,28,33,11,33,44
50,ATL,2013-02-11,40,48,26,@,DAL,W 105-101,240,26,7,2,18,20,25,9,3,11,20,240,40,77,0.519,31,51,0.608,9,26,0.346,16,23,0.696,105,38,89,0.427,29,68,0.426,9,21,0.429,16,20,0.8,101,240,8,40,48,8,29,37
51,ATL,2013-02-13,41,54,32,@,ORL,W 108-76,240,32,6,3,9,12,18,7,2,15,21,240,41,92,0.446,31,58,0.534,10,34,0.294,16,23,0.696,108,34,82,0.415,31,68,0.456,3,14,0.214,5,9,0.556,76,240,17,37,54,7,34,41
52,ATL,2013-02-20,36,42,28,,MIA,L 90-103,240,28,6,2,19,20,23,11,1,11,15,240,36,72,0.5,29,46,0.63,7,26,0.269,11,16,0.688,90,37,78,0.474,27,55,0.491,10,23,0.435,19,25,0.76,103,240,5,37,42,5,28,33
53,ATL,2013-02-22,49,45,33,,SAC,W 122-108,240,33,7,9,6,25,24,3,2,15,18,240,49,92,0.533,37,65,0.569,12,27,0.444,12,19,0.632,122,38,88,0.432,26,66,0.394,12,22,0.545,20,25,0.8,108,240,10,35,45,14,32,46
54,ATL,2013-02-23,39,41,27,@,MIL,W 103-102,240,27,10,4,11,16,28,8,2,17,14,240,39,91,0.429,25,63,0.397,14,28,0.5,11,14,0.786,103,41,89,0.461,37,77,0.481,4,12,0.333,16,20,0.8,102,240,10,31,41,17,41,58
55,ATL,2013-02-25,40,37,31,@,DET,W 114-103,240,31,10,4,13,16,25,8,1,17,18,240,40,79,0.506,26,46,0.565,14,33,0.424,20,24,0.833,114,41,84,0.488,38,70,0.543,3,14,0.214,18,22,0.818,103,240,8,29,37,10,31,41
56,ATL,2013-02-27,38,38,23,@,UTA,W 102-91,240,23,8,5,9,20,17,5,5,13,23,240,38,78,0.487,33,61,0.541,5,17,0.294,21,26,0.808,102,37,83,0.446,33,68,0.485,4,15,0.267,13,23,0.565,91,240,8,30,38,15,32,47
57,ATL,2013-03-01,31,43,21,@,PHO,L 87-92,240,21,9,6,20,19,16,9,3,17,17,240,31,73,0.425,23,50,0.46,8,23,0.348,17,22,0.773,87,36,81,0.444,26,59,0.441,10,22,0.455,10,12,0.833,92,240,8,35,43,7,31,38
58,ATL,2013-03-03,41,36,34,@,LAL,L 98-99,240,34,13,8,14,19,21,9,1,21,19,240,41,82,0.5,33,60,0.55,8,22,0.364,8,15,0.533,98,38,78,0.487,28,57,0.491,10,21,0.476,13,18,0.722,99,240,3,33,36,7,36,43
59,ATL,2013-03-04,36,35,20,@,DEN,L 88-104,240,20,4,8,15,11,30,10,6,17,19,240,36,89,0.404,29,65,0.446,7,24,0.292,9,11,0.818,88,46,86,0.535,41,71,0.577,5,15,0.333,7,9,0.778,104,240,10,25,35,12,36,48
60,ATL,2013-03-06,43,38,28,,PHI,W 107-96,240,28,5,5,14,17,30,8,2,14,15,240,43,80,0.538,32,56,0.571,11,24,0.458,10,17,0.588,107,37,86,0.43,31,69,0.449,6,17,0.353,16,21,0.762,96,240,7,31,38,15,33,48
61,ATL,2013-03-08,40,41,32,@,BOS,L 102-107 (OT),265,32,7,3,14,17,23,9,3,15,17,265,40,88,0.455,31,61,0.508,9,27,0.333,13,17,0.765,102,40,78,0.513,30,58,0.517,10,20,0.5,17,20,0.85,107,265,10,31,41,2,33,35
62,ATL,2013-03-09,32,44,20,,BRK,L 80-93,240,20,3,2,17,20,20,12,6,9,15,240,32,77,0.416,27,59,0.458,5,18,0.278,11,16,0.688,80,36,83,0.434,30,60,0.5,6,23,0.261,15,22,0.682,93,240,13,31,44,9,34,43
63,ATL,2013-03-12,33,43,19,@,MIA,L 81-98,240,19,11,1,22,25,27,14,4,14,14,240,33,78,0.423,28,56,0.5,5,22,0.227,10,14,0.714,81,35,82,0.427,29,62,0.468,6,20,0.3,22,30,0.733,98,240,10,33,43,14,31,45
64,ATL,2013-03-13,37,52,22,,LAL,W 96-92,240,22,1,2,12,17,17,6,1,8,21,240,37,79,0.468,29,57,0.509,8,22,0.364,14,21,0.667,96,36,92,0.391,28,63,0.444,8,29,0.276,12,16,0.75,92,240,9,43,52,12,33,45
65,ATL,2013-03-15,41,41,27,,PHO,W 107-94,240,27,14,4,20,19,20,10,2,24,24,240,41,84,0.488,29,61,0.475,12,23,0.522,13,16,0.813,107,35,79,0.443,32,60,0.533,3,19,0.158,21,31,0.677,94,240,8,33,41,11,35,46
66,ATL,2013-03-17,44,38,30,@,BRK,W 105-93,240,30,14,5,11,20,17,7,1,16,14,240,44,84,0.524,36,63,0.571,8,21,0.381,9,13,0.692,105,36,86,0.419,28,63,0.444,8,23,0.348,13,16,0.813,93,240,9,29,38,17,33,50
67,ATL,2013-03-18,42,31,26,,DAL,L 113-127,240,26,7,2,15,15,33,7,3,12,20,240,42,75,0.56,34,54,0.63,8,21,0.381,21,29,0.724,113,51,89,0.573,38,67,0.567,13,22,0.591,12,14,0.857,127,240,5,26,31,10,29,39
68,ATL,2013-03-20,38,47,26,,MIL,W 98-90,240,26,7,6,16,15,20,7,8,10,17,240,38,79,0.481,30,61,0.492,8,18,0.444,14,17,0.824,98,37,99,0.374,29,80,0.363,8,19,0.421,8,11,0.727,90,240,9,38,47,16,30,46
69,ATL,2013-03-22,37,41,27,,POR,L 93-104,240,27,8,6,11,14,22,8,2,9,16,240,37,83,0.446,30,59,0.508,7,24,0.292,12,16,0.75,93,41,87,0.471,31,69,0.449,10,18,0.556,12,16,0.75,104,240,6,35,41,10,38,48
70,ATL,2013-03-24,39,37,28,@,MIL,W 104-99,240,28,9,4,13,12,26,6,5,15,17,240,39,78,0.5,29,52,0.558,10,26,0.385,16,21,0.762,104,42,92,0.457,37,71,0.521,5,21,0.238,10,18,0.556,99,240,7,30,37,19,31,50
71,ATL,2013-03-25,36,38,18,@,IND,L 94-100,240,18,11,7,16,17,18,7,6,20,17,240,36,80,0.45,29,59,0.492,7,21,0.333,15,25,0.6,94,40,84,0.476,32,61,0.525,8,23,0.348,12,15,0.8,100,240,10,28,38,15,34,49
72,ATL,2013-03-27,40,40,27,@,TOR,W 107-88,240,27,11,0,11,21,20,8,1,19,18,240,40,81,0.494,30,60,0.5,10,21,0.476,17,20,0.85,107,35,78,0.449,31,61,0.508,4,17,0.235,14,20,0.7,88,240,8,32,40,10,32,42
73,ATL,2013-03-29,40,40,28,@,BOS,L 107-118,240,28,6,2,13,15,25,8,9,12,20,240,40,88,0.455,32,68,0.471,8,20,0.4,19,24,0.792,107,45,83,0.542,34,60,0.567,11,23,0.478,17,21,0.81,118,240,10,30,40,9,28,37
74,ATL,2013-03-30,34,44,18,,ORL,W 97-88,240,18,9,6,16,24,12,10,4,17,25,240,34,78,0.436,28,57,0.491,6,21,0.286,23,31,0.742,97,34,87,0.391,30,74,0.405,4,13,0.308,16,27,0.593,88,240,9,35,44,17,36,53
75,ATL,2013-04-01,37,37,26,,CLE,W 102-94,240,26,8,3,11,17,29,9,1,14,24,240,37,81,0.457,28,51,0.549,9,30,0.3,19,26,0.731,102,41,81,0.506,38,69,0.551,3,12,0.25,9,15,0.6,94,240,10,27,37,8,36,44
76,ATL,2013-04-03,32,35,22,,NYK,L 82-95,240,22,7,2,15,10,16,7,0,11,20,240,32,66,0.485,23,40,0.575,9,26,0.346,9,19,0.474,82,40,77,0.519,33,55,0.6,7,22,0.318,8,12,0.667,95,240,7,28,35,8,30,38
77,ATL,2013-04-05,34,41,23,,PHI,L 90-101,240,23,5,4,12,19,24,8,4,11,19,240,34,73,0.466,29,56,0.518,5,17,0.294,17,27,0.63,90,37,80,0.463,28,64,0.438,9,16,0.563,18,24,0.75,101,240,6,35,41,11,37,48
78,ATL,2013-04-06,35,38,23,@,SAS,L 97-99,240,23,10,2,12,23,24,5,12,15,21,240,35,83,0.422,30,71,0.423,5,12,0.417,22,25,0.88,97,36,80,0.45,33,65,0.508,3,15,0.2,24,29,0.828,99,240,9,29,38,9,40,49
79,ATL,2013-04-10,49,44,34,@,PHI,W 124-101,240,34,8,2,10,17,21,5,0,15,17,240,49,91,0.538,41,69,0.594,8,22,0.364,18,19,0.947,124,37,88,0.42,30,67,0.448,7,21,0.333,20,22,0.909,101,240,9,35,44,12,29,41
80,ATL,2013-04-12,43,46,26,,MIL,W 109-104,240,26,14,5,17,13,27,14,4,18,19,240,43,85,0.506,37,65,0.569,6,20,0.3,17,25,0.68,109,38,92,0.413,21,59,0.356,17,33,0.515,11,16,0.688,104,240,8,38,46,13,35,48
81,ATL,2013-04-16,35,42,22,,TOR,L 96-113,240,22,8,1,11,19,24,7,10,18,20,240,35,88,0.398,26,60,0.433,9,28,0.321,17,23,0.739,96,40,78,0.513,30,51,0.588,10,27,0.37,23,27,0.852,113,240,14,28,42,10,37,47
82,ATL,2013-04-17,37,53,14,@,NYK,L 92-98,240,14,7,2,12,15,21,8,3,12,16,240,37,90,0.411,35,69,0.507,2,21,0.095,16,17,0.941,92,39,91,0.429,30,67,0.448,9,24,0.375,11,16,0.688,98,240,15,38,53,16,34,50
83,ATL,2013-04-21,38,32,23,@,IND,L 90-107,240,23,5,3,16,26,23,8,4,14,19,240,38,76,0.5,31,59,0.525,7,17,0.412,7,14,0.5,90,35,78,0.449,28,59,0.475,7,19,0.368,30,34,0.882,107,240,6,26,32,15,33,48
84,ATL,2013-04-24,39,41,25,@,IND,L 98-113,240,25,7,4,14,24,22,10,5,10,19,240,39,79,0.494,30,56,0.536,9,23,0.391,11,20,0.55,98,41,87,0.471,31,62,0.5,10,25,0.4,21,29,0.724,113,240,11,30,41,15,32,47
85,ATL,2013-04-27,35,48,17,,IND,W 90-69,240,17,11,6,14,27,10,6,5,22,27,240,35,82,0.427,31,67,0.463,4,15,0.267,16,28,0.571,90,22,81,0.272,18,56,0.321,4,25,0.16,21,28,0.75,69,240,13,35,48,17,35,52
86,ATL,2013-04-29,33,46,24,,IND,W 102-91,240,24,10,4,13,25,22,8,4,13,28,240,33,74,0.446,22,50,0.44,11,24,0.458,25,38,0.658,102,32,84,0.381,25,61,0.41,7,23,0.304,20,25,0.8,91,240,11,35,46,15,30,45
87,ATL,2013-05-01,25,28,14,@,IND,L 83-106,240,14,6,2,6,24,24,2,2,16,30,240,25,75,0.333,22,61,0.361,3,14,0.214,30,37,0.811,83,35,69,0.507,28,50,0.56,7,19,0.368,29,35,0.829,106,240,6,22,28,8,43,51
88,ATL,2013-05-03,26,35,12,,IND,L 73-81,240,12,5,4,9,19,17,7,9,15,20,240,26,78,0.333,23,59,0.39,3,19,0.158,18,20,0.9,73,32,76,0.421,29,61,0.475,3,15,0.2,14,21,0.667,81,240,3,32,35,7,46,53
1,BOS,2012-10-30,39,41,24,@,MIA,L 107-120,240,24,4,2,15,23,25,8,5,8,20,240,39,75,0.52,33,62,0.532,6,13,0.462,23,28,0.821,107,43,79,0.544,35,63,0.556,8,16,0.5,26,32,0.813,120,240,7,34,41,5,31,36
2,BOS,2012-11-02,33,36,22,,MIL,L 88-99,240,22,9,4,18,18,26,12,5,18,17,240,33,74,0.446,28,60,0.467,5,14,0.357,17,21,0.81,88,40,86,0.465,32,68,0.471,8,18,0.444,11,12,0.917,99,240,6,30,36,11,35,46
3,BOS,2012-11-03,36,35,24,@,WAS,W 89-86,240,24,8,4,9,12,20,7,4,15,14,240,36,84,0.429,28,63,0.444,8,21,0.381,9,13,0.692,89,34,78,0.436,28,58,0.483,6,20,0.3,12,17,0.706,86,240,6,29,35,7,39,46
4,BOS,2012-11-07,34,44,26,,WAS,W 100-94 (OT),265,26,9,5,16,17,25,8,6,19,27,265,34,81,0.42,30,68,0.441,4,13,0.308,28,34,0.824,100,39,95,0.411,29,66,0.439,10,29,0.345,6,7,0.857,94,265,6,38,44,10,34,44
5,BOS,2012-11-09,37,31,31,,PHI,L 100-106,240,31,7,3,14,19,27,12,7,16,22,240,37,76,0.487,33,66,0.5,4,10,0.4,22,31,0.71,100,40,82,0.488,33,69,0.478,7,13,0.538,19,23,0.826,106,240,7,24,31,8,30,38
6,BOS,2012-11-10,32,40,20,@,MIL,W 96-92,240,20,4,4,14,22,20,7,3,11,25,240,32,72,0.444,27,57,0.474,5,15,0.333,27,34,0.794,96,35,88,0.398,32,69,0.464,3,19,0.158,19,26,0.731,92,240,7,33,40,16,28,44
7,BOS,2012-11-12,41,34,28,@,CHI,W 101-95,240,28,9,5,8,24,24,6,1,13,15,240,41,81,0.506,38,65,0.585,3,16,0.188,16,16,1,101,34,74,0.459,31,65,0.477,3,9,0.333,24,31,0.774,95,240,6,28,34,8,32,40
8,BOS,2012-11-14,36,33,24,,UTA,W 98-93,240,24,8,4,9,17,18,3,6,12,19,240,36,72,0.5,32,62,0.516,4,10,0.4,22,29,0.759,98,33,82,0.402,26,67,0.388,7,15,0.467,20,28,0.714,93,240,4,29,33,18,30,48
9,BOS,2012-11-15,35,44,17,@,BRK,L 97-102,240,17,8,3,13,24,19,7,7,11,18,240,35,75,0.467,28,62,0.452,7,13,0.538,20,25,0.8,97,36,85,0.424,28,63,0.444,8,22,0.364,22,28,0.786,102,240,12,32,44,18,29,47
10,BOS,2012-11-17,43,37,37,,TOR,W 107-89,240,37,7,2,13,23,22,7,4,15,23,240,43,76,0.566,37,61,0.607,6,15,0.4,15,19,0.789,107,30,70,0.429,22,48,0.458,8,22,0.364,21,31,0.677,89,240,7,30,37,9,26,35
11,BOS,2012-11-18,32,30,12,@,DET,L 83-103,240,12,7,0,17,21,23,8,1,16,22,240,32,71,0.451,28,54,0.519,4,17,0.235,15,19,0.789,83,39,72,0.542,35,61,0.574,4,11,0.364,21,26,0.808,103,240,7,23,30,7,32,39
