Rk,Team,Date,FGA,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
20,ATL,2009-12-05,32,50,16,@,DAL,W 80-75,240,16,9,3,8,22,18,3,14,16,20,240,32,89,0.36,30,76,0.395,2,13,0.154,14,22,0.636,80,25,67,0.373,17,43,0.395,8,24,0.333,17,24,0.708,75,240,16,34,50,7,39,46
21,ATL,2009-12-09,44,43,32,,CHI,W 118-83,240,32,12,6,8,24,17,4,5,19,24,240,44,88,0.5,35,64,0.547,9,24,0.375,21,28,0.75,118,28,77,0.364,24,65,0.369,4,12,0.333,23,27,0.852,83,240,10,33,43,11,29,40
22,ATL,2009-12-11,43,37,25,@,TOR,W 111-89,240,25,10,4,12,19,17,5,4,17,17,240,43,83,0.518,34,65,0.523,9,18,0.5,16,19,0.842,111,36,74,0.486,34,64,0.531,2,10,0.2,15,23,0.652,89,240,13,24,37,10,23,33
23,ATL,2009-12-13,49,51,32,,NJN,W 130-107,240,32,12,3,12,17,23,9,5,13,21,240,49,92,0.533,38,75,0.507,11,17,0.647,21,29,0.724,130,44,87,0.506,39,77,0.506,5,10,0.5,14,19,0.737,107,240,16,35,51,10,28,38
24,ATL,2009-12-16,45,43,26,,MEM,W 110-97,240,26,13,7,14,20,20,12,3,20,17,240,45,93,0.484,39,77,0.506,6,16,0.375,14,18,0.778,110,38,76,0.5,35,69,0.507,3,7,0.429,18,22,0.818,97,240,19,24,43,13,29,42
25,ATL,2009-12-18,37,39,26,,UTA,W 96-83,240,26,13,4,11,20,24,8,5,23,24,240,37,83,0.446,31,63,0.492,6,20,0.3,16,25,0.64,96,30,70,0.429,28,60,0.467,2,10,0.2,21,33,0.636,83,240,9,30,39,8,36,44
26,ATL,2009-12-19,36,41,15,@,CHI,L 98-101 (OT),265,15,6,7,13,25,23,5,8,11,21,265,36,87,0.414,28,68,0.412,8,19,0.421,18,20,0.9,98,39,81,0.481,36,73,0.493,3,8,0.375,20,27,0.741,101,265,12,29,41,11,35,46
27,ATL,2009-12-22,43,39,22,@,MIN,W 112-87,240,22,12,4,10,29,14,5,1,22,23,240,43,88,0.489,34,68,0.5,9,20,0.45,17,25,0.68,112,30,73,0.411,28,66,0.424,2,7,0.286,25,36,0.694,87,240,13,26,39,16,31,47
28,ATL,2009-12-23,38,40,21,@,DEN,L 104-124,240,21,2,4,14,20,27,6,3,7,19,240,38,79,0.481,30,56,0.536,8,23,0.348,20,24,0.833,104,49,90,0.544,36,64,0.563,13,26,0.5,13,22,0.591,124,240,6,34,40,10,35,45
29,ATL,2009-12-26,40,37,19,@,IND,W 110-98,240,19,12,11,10,14,18,4,6,15,20,240,40,79,0.506,34,61,0.557,6,18,0.333,24,31,0.774,110,40,90,0.444,34,76,0.447,6,14,0.429,12,16,0.75,98,240,3,34,37,14,33,47
30,ATL,2009-12-29,31,30,19,,CLE,L 84-95,240,19,10,5,16,16,21,10,3,18,18,240,31,70,0.443,25,55,0.455,6,15,0.4,16,26,0.615,84,38,77,0.494,33,60,0.55,5,17,0.294,14,19,0.737,95,240,5,25,30,10,33,43
31,ATL,2009-12-30,40,41,22,@,CLE,L 101-106,240,22,5,5,11,24,24,7,9,7,15,240,40,83,0.482,33,67,0.493,7,16,0.438,14,15,0.933,101,36,76,0.474,30,58,0.517,6,18,0.333,28,38,0.737,106,240,9,32,41,10,34,44
32,ATL,2010-01-01,46,48,26,,NYK,L 108-112 (OT),265,26,7,7,10,18,25,5,2,13,16,265,46,100,0.46,39,73,0.534,7,27,0.259,9,14,0.643,108,45,88,0.511,34,64,0.531,11,24,0.458,11,17,0.647,112,265,17,31,48,10,36,46
33,ATL,2010-01-04,25,30,11,@,MIA,L 75-92,240,11,2,3,9,18,15,3,7,11,19,240,25,71,0.352,22,57,0.386,3,14,0.214,22,29,0.759,75,37,79,0.468,34,67,0.507,3,12,0.25,15,20,0.75,92,240,7,23,30,13,39,52
34,ATL,2010-01-06,43,42,33,,NJN,W 119-89,240,33,9,2,17,21,24,13,7,14,14,240,43,75,0.573,30,53,0.566,13,22,0.591,20,21,0.952,119,33,79,0.418,30,66,0.455,3,13,0.231,20,25,0.8,89,240,8,34,42,11,21,32
35,ATL,2010-01-08,38,39,25,,BOS,W 93-85,240,25,10,2,15,21,22,11,3,14,14,240,38,77,0.494,30,61,0.492,8,16,0.5,9,13,0.692,93,31,76,0.408,22,52,0.423,9,24,0.375,14,20,0.7,85,240,10,29,39,9,27,36
36,ATL,2010-01-09,31,35,12,@,ORL,L 81-113,240,12,3,3,16,20,15,7,8,12,23,240,31,78,0.397,27,61,0.443,4,17,0.235,15,25,0.6,81,43,82,0.524,31,54,0.574,12,28,0.429,15,20,0.75,113,240,9,26,35,11,34,45
37,ATL,2010-01-11,35,30,18,@,BOS,W 102-96,240,18,7,5,7,16,19,2,2,16,21,240,35,77,0.455,26,61,0.426,9,16,0.563,23,33,0.697,102,36,65,0.554,26,45,0.578,10,20,0.5,14,18,0.778,96,240,9,21,30,3,32,35
38,ATL,2010-01-13,37,49,26,,WAS,W 94-82,240,26,5,7,7,19,19,2,0,13,16,240,37,85,0.435,31,64,0.484,6,21,0.286,14,20,0.7,94,29,81,0.358,23,69,0.333,6,12,0.5,18,21,0.857,82,240,15,34,49,16,32,48
39,ATL,2010-01-15,37,50,25,,PHO,W 102-101,240,25,2,7,13,25,26,6,8,8,20,240,37,90,0.411,32,67,0.478,5,23,0.217,23,28,0.821,102,38,86,0.442,36,73,0.493,2,13,0.154,23,32,0.719,101,240,20,30,50,14,27,41
40,ATL,2010-01-18,36,44,27,,OKC,L 91-94,240,27,3,3,8,21,22,3,3,11,17,240,36,90,0.4,32,74,0.432,4,16,0.25,15,21,0.714,91,34,76,0.447,30,67,0.448,4,9,0.444,22,26,0.846,94,240,18,26,44,14,34,48
41,ATL,2010-01-20,40,41,29,,SAC,W 108-97,240,29,6,7,15,17,24,7,2,12,23,240,40,78,0.513,35,64,0.547,5,14,0.357,23,28,0.821,108,41,87,0.471,38,72,0.528,3,15,0.2,12,15,0.8,97,240,11,30,41,11,24,35
42,ATL,2010-01-22,42,32,32,,CHA,W 103-89,240,32,6,2,12,21,23,5,4,17,15,240,42,82,0.512,37,65,0.569,5,17,0.294,14,14,1,103,32,69,0.464,29,56,0.518,3,13,0.231,22,30,0.733,89,240,12,20,32,10,24,34
43,ATL,2010-01-25,39,45,13,@,HOU,W 102-95,240,13,5,7,12,24,16,4,3,9,15,240,39,82,0.476,30,58,0.517,9,24,0.375,15,19,0.789,102,33,83,0.398,28,62,0.452,5,21,0.238,24,30,0.8,95,240,11,34,45,12,29,41
44,ATL,2010-01-27,35,45,15,@,SAS,L 90-105,240,15,6,4,7,21,29,2,5,8,16,240,35,88,0.398,30,68,0.441,5,20,0.25,15,24,0.625,90,40,92,0.435,36,76,0.474,4,16,0.25,21,28,0.75,105,240,12,33,45,19,41,60
45,ATL,2010-01-29,37,39,15,,BOS,W 100-91,240,15,10,4,14,23,18,6,5,16,20,240,37,78,0.474,31,63,0.492,6,15,0.4,20,27,0.741,100,31,74,0.419,28,62,0.452,3,12,0.25,26,30,0.867,91,240,7,32,39,7,28,35
46,ATL,2010-01-30,32,34,16,@,ORL,L 86-104,240,16,6,4,9,25,20,3,3,10,15,240,32,81,0.395,25,60,0.417,7,21,0.333,15,20,0.75,86,39,72,0.542,32,49,0.653,7,23,0.304,19,27,0.704,104,240,5,29,34,6,37,43
47,ATL,2010-02-02,36,35,16,@,OKC,L 99-106,240,16,2,4,10,24,20,10,7,6,16,240,36,75,0.48,30,61,0.492,6,14,0.429,21,25,0.84,99,37,81,0.457,32,66,0.485,5,15,0.333,27,32,0.844,106,240,9,26,35,17,28,45
48,ATL,2010-02-03,36,42,22,,LAC,W 103-97,240,22,9,2,9,15,21,7,8,13,24,240,36,79,0.456,30,65,0.462,6,14,0.429,25,28,0.893,103,39,89,0.438,32,71,0.451,7,18,0.389,12,18,0.667,97,240,6,36,42,14,35,49
49,ATL,2010-02-05,39,44,21,,CHI,W 91-81,240,21,5,2,8,21,15,3,3,14,10,240,39,88,0.443,31,70,0.443,8,18,0.444,5,11,0.455,91,33,76,0.434,33,66,0.5,0,10,0,15,20,0.75,81,240,14,30,44,9,31,40
50,ATL,2010-02-09,41,37,25,@,MEM,W 108-94,240,25,10,3,15,17,22,9,3,12,17,240,41,74,0.554,34,58,0.586,7,16,0.438,19,25,0.76,108,40,80,0.5,36,66,0.545,4,14,0.286,10,12,0.833,94,240,10,27,37,10,22,32
51,ATL,2010-02-10,27,35,20,,MIA,L 76-94,240,20,8,4,14,13,23,6,5,10,18,240,27,72,0.375,23,53,0.434,4,19,0.211,18,25,0.72,76,41,81,0.506,36,65,0.554,5,16,0.313,7,11,0.636,94,240,12,23,35,13,30,43
52,ATL,2010-02-17,43,32,27,@,LAC,W 110-92,240,27,16,5,8,16,26,2,6,22,19,240,43,79,0.544,43,72,0.597,0,7,0,24,33,0.727,110,37,73,0.507,29,52,0.558,8,21,0.381,10,17,0.588,92,240,8,24,32,8,28,36
53,ATL,2010-02-19,30,36,12,@,PHO,L 80-88,240,12,8,6,15,17,15,8,3,15,19,240,30,76,0.395,27,62,0.435,3,14,0.214,17,25,0.68,80,37,82,0.451,35,64,0.547,2,18,0.111,12,17,0.706,88,240,9,27,36,14,36,50
54,ATL,2010-02-21,40,43,23,@,GSW,L 104-108,240,23,9,5,14,19,21,9,6,13,22,240,40,88,0.455,35,73,0.479,5,15,0.333,19,28,0.679,104,45,84,0.536,42,72,0.583,3,12,0.25,15,21,0.714,108,240,13,30,43,9,31,40
55,ATL,2010-02-22,39,33,21,@,UTA,W 105-100,240,21,6,5,8,20,24,5,6,11,21,240,39,72,0.542,31,56,0.554,8,16,0.5,19,25,0.76,105,41,85,0.482,37,68,0.544,4,17,0.235,14,21,0.667,100,240,7,26,33,19,24,43
56,ATL,2010-02-24,33,46,23,,MIN,W 98-92,240,23,5,7,13,16,21,7,6,14,22,240,33,81,0.407,29,67,0.433,4,14,0.286,28,32,0.875,98,36,79,0.456,30,63,0.476,6,16,0.375,14,21,0.667,92,240,12,34,46,7,31,38
57,ATL,2010-02-26,38,41,32,,DAL,L 103-111 (OT),265,32,10,6,7,11,37,5,7,13,18,265,38,95,0.4,29,69,0.42,9,26,0.346,18,21,0.857,103,48,92,0.522,41,71,0.577,7,21,0.333,8,11,0.727,111,265,15,26,41,12,38,50
58,ATL,2010-02-28,39,47,21,,MIL,W 106-102 (OT),265,21,10,3,12,23,23,7,5,16,25,265,39,90,0.433,36,77,0.468,3,13,0.231,25,30,0.833,106,37,81,0.457,32,66,0.485,5,15,0.333,23,25,0.92,102,265,14,33,47,8,35,43
59,ATL,2010-03-01,43,63,23,@,CHI,W 116-92,240,23,8,3,8,15,20,4,7,11,19,240,43,96,0.448,37,78,0.474,6,18,0.333,24,30,0.8,116,39,89,0.438,37,72,0.514,2,17,0.118,12,15,0.8,92,240,22,41,63,8,29,37
60,ATL,2010-03-03,42,47,23,,PHI,W 112-93,240,23,11,6,15,21,23,6,5,18,21,240,42,84,0.5,34,64,0.531,8,20,0.4,20,27,0.741,112,35,75,0.467,31,64,0.484,4,11,0.364,19,25,0.76,93,240,13,34,47,6,26,32
61,ATL,2010-03-05,44,47,27,,GSW,W 127-122,240,27,8,3,8,26,29,2,2,11,26,240,44,83,0.53,35,65,0.538,9,18,0.5,30,40,0.75,127,43,86,0.5,32,60,0.533,11,26,0.423,25,31,0.806,122,240,19,28,47,14,25,39
62,ATL,2010-03-06,31,45,20,@,MIA,L 94-100,240,20,3,3,13,19,17,9,3,6,18,240,31,78,0.397,22,54,0.407,9,24,0.375,23,25,0.92,94,34,80,0.425,23,51,0.451,11,29,0.379,21,29,0.724,100,240,13,32,45,13,32,45
63,ATL,2010-03-08,37,43,15,@,NYK,L 98-99,240,15,7,4,10,17,20,2,2,16,23,240,37,87,0.425,34,70,0.486,3,17,0.176,21,27,0.778,98,39,77,0.506,29,62,0.468,10,15,0.667,11,13,0.846,99,240,13,30,43,4,34,38
64,ATL,2010-03-11,41,29,22,@,WAS,W 105-99,240,22,11,6,14,22,20,9,1,20,23,240,41,79,0.519,33,62,0.532,8,17,0.471,15,25,0.6,105,39,79,0.494,38,66,0.576,1,13,0.077,20,22,0.909,99,240,12,17,29,17,25,42
65,ATL,2010-03-13,46,31,35,,DET,W 112-99,240,35,12,4,17,23,18,9,1,16,16,240,46,73,0.63,39,59,0.661,7,14,0.5,13,18,0.722,112,37,75,0.493,32,61,0.525,5,14,0.357,20,29,0.69,99,240,9,22,31,16,17,33
66,ATL,2010-03-16,42,47,24,@,NJN,W 108-84,240,24,7,4,7,21,19,2,3,14,18,240,42,85,0.494,34,70,0.486,8,15,0.533,16,24,0.667,108,30,78,0.385,26,64,0.406,4,14,0.286,20,28,0.714,84,240,10,37,47,13,32,45
67,ATL,2010-03-17,41,42,22,@,TOR,L 105-106,240,22,2,9,11,23,23,8,1,4,20,240,41,85,0.482,30,67,0.448,11,18,0.611,12,18,0.667,105,41,90,0.456,37,78,0.474,4,12,0.333,20,30,0.667,106,240,7,35,42,12,34,46
68,ATL,2010-03-19,36,51,16,,CHA,W 93-92 (OT),265,16,11,3,17,14,17,10,4,16,16,265,36,86,0.419,32,73,0.438,4,13,0.308,17,22,0.773,93,39,86,0.453,34,71,0.479,5,15,0.333,9,15,0.6,92,265,18,33,51,17,32,49
69,ATL,2010-03-21,46,51,25,,SAS,W 119-114 (OT),265,25,7,0,11,22,20,4,3,13,20,265,46,98,0.469,42,81,0.519,4,17,0.235,23,28,0.821,119,41,81,0.506,33,57,0.579,8,24,0.333,24,29,0.828,114,265,21,30,51,11,30,41
70,ATL,2010-03-22,41,36,15,@,MIL,L 95-98,240,15,4,7,8,17,19,4,2,8,14,240,41,78,0.526,34,61,0.557,7,17,0.412,6,13,0.462,95,37,83,0.446,27,56,0.482,10,27,0.37,14,17,0.824,98,240,7,29,36,13,30,43
71,ATL,2010-03-24,31,38,21,,ORL,W 86-84,240,21,9,5,10,24,20,3,8,13,17,240,31,76,0.408,24,63,0.381,7,13,0.538,17,20,0.85,86,27,72,0.375,21,51,0.412,6,21,0.286,24,31,0.774,84,240,3,35,38,9,39,48
72,ATL,2010-03-26,37,39,18,@,PHI,L 98-105,240,18,5,3,19,17,25,15,3,15,18,240,37,78,0.474,30,60,0.5,7,18,0.389,17,21,0.81,98,41,83,0.494,35,67,0.522,6,16,0.375,17,25,0.68,105,240,14,25,39,15,25,40
73,ATL,2010-03-28,39,53,24,,IND,W 94-84,240,24,4,1,9,12,24,7,5,12,18,240,39,87,0.448,36,71,0.507,3,16,0.188,13,18,0.722,94,33,81,0.407,25,55,0.455,8,26,0.308,10,14,0.714,84,240,14,39,53,9,30,39
74,ATL,2010-03-31,45,39,21,,LAL,W 109-92,240,21,6,2,5,20,17,4,0,11,16,240,45,83,0.542,36,61,0.59,9,22,0.409,10,15,0.667,109,33,72,0.458,25,52,0.481,8,20,0.4,18,26,0.692,92,240,11,28,39,8,28,36
75,ATL,2010-04-02,37,36,19,@,CLE,L 88-93,240,19,6,5,7,22,14,4,9,10,16,240,37,90,0.411,32,72,0.444,5,18,0.278,9,15,0.6,88,33,80,0.413,27,61,0.443,6,19,0.316,21,28,0.75,93,240,9,27,36,14,41,55
76,ATL,2010-04-03,35,50,20,,DET,W 91-85,240,20,2,4,11,16,16,8,2,3,18,240,35,73,0.479,28,58,0.483,7,15,0.467,14,21,0.667,91,32,85,0.376,27,71,0.38,5,14,0.357,16,20,0.8,85,240,14,36,50,11,23,34
77,ATL,2010-04-06,40,35,24,@,CHA,L 100-109,240,24,3,5,10,24,25,5,8,11,18,240,40,84,0.476,32,65,0.492,8,19,0.421,12,13,0.923,100,37,72,0.514,30,60,0.5,7,12,0.583,28,32,0.875,109,240,12,23,35,11,22,33
78,ATL,2010-04-07,36,48,21,@,DET,L 88-90,240,21,9,7,14,17,19,11,6,14,16,240,36,83,0.434,34,66,0.515,2,17,0.118,14,23,0.609,88,34,79,0.43,28,65,0.431,6,14,0.429,16,16,1,90,240,15,33,48,7,30,37
79,ATL,2010-04-09,36,49,24,,TOR,W 107-101,240,24,8,7,10,21,21,5,3,9,21,240,36,88,0.409,28,63,0.444,8,25,0.32,27,30,0.9,107,43,90,0.478,41,75,0.547,2,15,0.133,13,20,0.65,101,240,18,31,49,12,30,42
80,ATL,2010-04-10,40,31,22,@,WAS,W 105-95,240,22,7,8,11,15,26,1,4,17,17,240,40,74,0.541,31,56,0.554,9,18,0.5,16,18,0.889,105,40,79,0.506,33,67,0.493,7,12,0.583,8,12,0.667,95,240,8,23,31,13,26,39
81,ATL,2010-04-12,39,48,17,@,MIL,W 104-96,240,17,4,11,12,21,20,5,1,4,22,240,39,74,0.527,32,58,0.552,7,16,0.438,19,27,0.704,104,36,93,0.387,25,61,0.41,11,32,0.344,13,17,0.765,96,240,11,37,48,11,23,34
82,ATL,2010-04-14,43,42,26,,CLE,W 99-83,240,26,9,2,18,22,18,11,2,13,18,240,43,79,0.544,41,68,0.603,2,11,0.182,11,17,0.647,99,31,73,0.425,30,59,0.508,1,14,0.071,20,36,0.556,83,240,9,33,42,9,26,35
83,ATL,2010-04-17,41,40,18,,MIL,W 102-92,240,18,8,11,13,17,11,11,1,12,18,240,41,76,0.539,35,65,0.538,6,11,0.545,14,19,0.737,102,37,82,0.451,31,62,0.5,6,20,0.3,12,17,0.706,92,240,11,29,40,11,24,35
84,ATL,2010-04-20,38,40,26,,MIL,W 96-86,240,26,9,8,10,14,18,5,6,12,21,240,38,80,0.475,35,69,0.507,3,11,0.273,17,20,0.85,96,37,90,0.411,33,66,0.5,4,24,0.167,8,14,0.571,86,240,10,30,40,18,29,47
85,ATL,2010-04-24,34,41,16,@,MIL,L 89-107,240,16,11,5,12,13,23,7,5,13,22,240,34,87,0.391,31,72,0.431,3,15,0.2,18,25,0.72,89,41,80,0.513,31,57,0.544,10,23,0.435,15,16,0.938,107,240,20,21,41,11,33,44
86,ATL,2010-04-26,38,33,14,@,MIL,L 104-111,240,14,5,2,10,29,17,2,3,15,21,240,38,80,0.475,28,61,0.459,10,19,0.526,18,21,0.857,104,38,69,0.551,31,51,0.608,7,18,0.389,28,32,0.875,111,240,12,21,33,8,25,33
87,ATL,2010-04-28,36,39,16,,MIL,L 87-91,240,16,6,8,12,25,16,10,3,10,21,240,36,83,0.434,34,72,0.472,2,11,0.182,13,17,0.765,87,30,74,0.405,22,55,0.4,8,19,0.421,23,29,0.793,91,240,12,27,39,10,29,39
88,ATL,2010-04-30,31,51,15,@,MIL,W 83-69,240,15,5,6,11,15,14,4,3,12,24,240,31,81,0.383,26,65,0.4,5,16,0.313,16,22,0.727,83,25,76,0.329,18,50,0.36,7,26,0.269,12,12,1,69,240,15,36,51,8,34,42
89,ATL,2010-05-02,36,55,21,,MIL,W 95-74,240,21,1,8,9,21,15,5,2,5,20,240,36,76,0.474,30,60,0.5,6,16,0.375,17,21,0.81,95,28,86,0.326,24,67,0.358,4,19,0.211,14,19,0.737,74,240,17,38,55,12,22,34
90,ATL,2010-05-04,28,35,12,@,ORL,L 71-114,240,12,9,4,15,24,23,6,7,13,17,240,28,81,0.346,26,68,0.382,2,13,0.154,13,18,0.722,71,44,84,0.524,35,61,0.574,9,23,0.391,17,24,0.708,114,240,10,25,35,14,39,53
91,ATL,2010-05-06,31,41,16,@,ORL,L 98-112,240,16,4,2,8,29,16,5,3,8,24,240,31,75,0.413,25,64,0.391,6,11,0.545,30,31,0.968,98,38,68,0.559,29,45,0.644,9,23,0.391,27,39,0.692,112,240,16,25,41,8,27,35
92,ATL,2010-05-08,29,34,9,,ORL,L 75-105,240,9,6,0,7,24,21,5,5,7,16,240,29,83,0.349,25,68,0.368,4,15,0.267,13,19,0.684,75,36,71,0.507,26,42,0.619,10,29,0.345,23,34,0.676,105,240,12,22,34,10,41,51
93,ATL,2010-05-10,30,30,17,,ORL,L 84-98,240,17,6,2,7,22,27,4,6,15,23,240,30,74,0.405,27,62,0.435,3,12,0.25,21,29,0.724,84,36,65,0.554,20,28,0.714,16,37,0.432,10,19,0.526,98,240,8,22,30,3,34,37
1,BOS,2009-10-27,32,38,20,@,CLE,W 95-89,240,20,9,8,14,27,17,7,9,13,22,240,32,72,0.444,23,53,0.434,9,19,0.474,22,26,0.846,95,29,70,0.414,23,53,0.434,6,17,0.353,25,32,0.781,89,240,6,32,38,6,26,32
2,BOS,2009-10-28,33,44,28,,CHA,W 92-59,240,28,10,8,12,22,10,6,4,18,23,240,33,76,0.434,22,47,0.468,11,29,0.379,15,19,0.789,92,23,74,0.311,23,64,0.359,0,10,0,13,25,0.52,59,240,10,34,44,14,32,46
3,BOS,2009-10-30,43,42,33,,CHI,W 118-90,240,33,7,5,16,22,19,6,3,15,27,240,43,74,0.581,31,50,0.62,12,24,0.5,20,24,0.833,118,34,82,0.415,32,67,0.478,2,15,0.133,20,27,0.741,90,240,10,32,42,16,20,36
4,BOS,2009-11-01,41,36,27,,NOH,W 97-87,240,27,6,2,15,17,22,8,4,16,24,240,41,76,0.539,35,61,0.574,6,15,0.4,9,14,0.643,97,34,81,0.42,21,53,0.396,13,28,0.464,6,8,0.75,87,240,4,32,36,5,28,33
5,BOS,2009-11-03,41,39,27,@,PHI,W 105-74,240,27,10,4,17,21,15,7,3,16,16,240,41,72,0.569,27,52,0.519,14,20,0.7,9,14,0.643,105,29,80,0.363,28,64,0.438,1,16,0.063,15,22,0.682,74,240,7,32,39,11,23,34
6,BOS,2009-11-04,37,36,23,@,MIN,W 92-90,240,23,9,6,9,13,22,5,2,17,18,240,37,83,0.446,32,64,0.5,5,19,0.263,13,19,0.684,92,39,75,0.52,37,64,0.578,2,11,0.182,10,12,0.833,90,240,8,28,36,6,34,40
