Rk,Team,Date,FGA,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
11,WAS,2003-11-19,37,46,18,,CLE,W 106-95,240,18,9,5,12,17,22,7,8,16,23,240,37,95,0.389,29,76,0.382,8,19,0.421,24,31,0.774,106,36,77,0.468,34,69,0.493,2,8,0.25,21,27,0.778,95,240,23,23,46,11,32,43
12,WAS,2003-11-21,29,44,17,@,DEN,L 87-108,240,17,6,4,19,21,38,9,10,11,25,240,29,71,0.408,25,57,0.439,4,14,0.286,25,38,0.658,87,44,93,0.473,38,79,0.481,6,14,0.429,14,17,0.824,108,240,13,31,44,15,34,49
13,WAS,2003-11-23,32,47,12,@,SEA,L 85-88,240,12,6,4,19,23,24,11,10,15,20,240,32,83,0.386,25,63,0.397,7,20,0.35,14,21,0.667,85,34,81,0.42,24,59,0.407,10,22,0.455,10,15,0.667,88,240,19,28,47,15,24,39
14,WAS,2003-11-25,30,28,17,@,POR,W 81-80,240,17,15,2,15,19,24,8,2,20,17,240,30,70,0.429,24,60,0.4,6,10,0.6,15,17,0.882,81,34,77,0.442,33,70,0.471,1,7,0.143,11,16,0.688,80,240,7,21,28,18,29,47
15,WAS,2003-11-26,39,37,24,@,LAL,L 99-120,240,24,13,2,20,24,35,12,1,22,21,240,39,93,0.419,35,74,0.473,4,19,0.211,17,20,0.85,99,43,70,0.614,36,55,0.655,7,15,0.467,27,32,0.844,120,240,18,19,37,5,26,31
16,WAS,2003-11-29,28,38,11,,DET,L 69-80,240,11,9,4,14,28,14,7,2,15,19,240,28,74,0.378,25,63,0.397,3,11,0.273,10,18,0.556,69,27,66,0.409,24,60,0.4,3,6,0.5,23,29,0.793,80,240,12,26,38,11,36,47
17,WAS,2003-12-02,26,44,12,@,DAL,L 72-97,240,12,9,12,16,14,24,11,4,13,22,240,26,81,0.321,22,56,0.393,4,25,0.16,16,25,0.64,72,40,96,0.417,38,83,0.458,2,13,0.154,15,17,0.882,97,240,15,29,44,22,41,63
18,WAS,2003-12-05,28,50,18,@,MEM,L 77-92,240,18,8,8,22,19,25,13,12,18,21,240,28,81,0.346,22,64,0.344,6,17,0.353,15,22,0.682,77,39,91,0.429,37,83,0.446,2,8,0.25,12,21,0.571,92,240,18,32,50,23,33,56
19,WAS,2003-12-06,43,42,25,@,MIL,W 114-109 (OT),265,25,11,3,10,33,24,6,4,15,27,265,43,91,0.473,38,76,0.5,5,15,0.333,23,38,0.605,114,36,87,0.414,30,71,0.423,6,16,0.375,31,45,0.689,109,265,15,27,42,15,34,49
20,WAS,2003-12-09,32,31,17,@,IND,L 79-93,240,17,10,6,18,19,27,6,3,16,17,240,32,66,0.485,32,59,0.542,0,7,0,15,20,0.75,79,38,83,0.458,31,70,0.443,7,13,0.538,10,14,0.714,93,240,3,28,31,13,32,45
21,WAS,2003-12-10,33,53,16,,ORL,L 91-95,240,16,8,6,20,19,17,10,3,12,18,240,33,81,0.407,30,68,0.441,3,13,0.231,22,23,0.957,91,34,87,0.391,28,70,0.4,6,17,0.353,21,22,0.955,95,240,16,37,53,13,29,42
22,WAS,2003-12-12,35,40,23,,MIN,L 91-110,240,23,8,3,14,16,23,8,4,11,19,240,35,85,0.412,28,65,0.431,7,20,0.35,14,18,0.778,91,47,84,0.56,46,77,0.597,1,7,0.143,15,19,0.789,110,240,14,26,40,9,32,41
23,WAS,2003-12-14,32,44,18,@,NYK,L 87-89,240,18,12,3,18,28,19,7,1,17,25,240,32,74,0.432,30,65,0.462,2,9,0.222,21,31,0.677,87,30,79,0.38,24,65,0.369,6,14,0.429,23,26,0.885,89,240,10,34,44,12,33,45
24,WAS,2003-12-16,32,32,21,,UTA,W 91-87,240,21,7,4,11,21,23,4,6,17,26,240,32,78,0.41,26,65,0.4,6,13,0.462,21,27,0.778,91,34,69,0.493,32,61,0.525,2,8,0.25,17,24,0.708,87,240,10,22,32,12,33,45
25,WAS,2003-12-19,30,40,23,@,NJN,L 87-97,240,23,14,4,24,18,30,18,7,23,20,240,30,78,0.385,19,55,0.345,11,23,0.478,16,20,0.8,87,38,79,0.481,33,64,0.516,5,15,0.333,16,19,0.842,97,240,9,31,40,11,34,45
26,WAS,2003-12-23,29,41,16,@,MIA,L 72-79,240,16,6,5,16,17,19,7,10,14,9,240,29,79,0.367,24,64,0.375,5,15,0.333,9,11,0.818,72,31,76,0.408,26,56,0.464,5,20,0.25,12,14,0.857,79,240,10,31,41,9,34,43
27,WAS,2003-12-26,30,42,21,,MIA,L 84-92,240,21,10,4,15,20,18,6,3,15,20,240,30,75,0.4,26,59,0.441,4,16,0.25,20,25,0.8,84,37,75,0.493,30,60,0.5,7,15,0.467,11,17,0.647,92,240,15,27,42,7,26,33
28,WAS,2003-12-27,35,49,22,@,CHI,L 86-100,240,22,7,3,20,16,27,17,5,11,19,240,35,82,0.427,33,70,0.471,2,12,0.167,14,21,0.667,86,39,96,0.406,31,76,0.408,8,20,0.4,14,19,0.737,100,240,14,35,49,18,30,48
29,WAS,2003-12-30,26,47,18,,ATL,L 73-83,240,18,5,9,19,15,20,14,4,12,25,240,26,76,0.342,22,61,0.361,4,15,0.267,17,25,0.68,73,38,87,0.437,38,79,0.481,0,8,0,7,13,0.538,83,240,12,35,47,11,37,48
30,WAS,2004-01-02,41,58,30,,GSW,W 97-79,240,30,14,6,18,15,20,9,7,20,17,240,41,92,0.446,37,82,0.451,4,10,0.4,11,18,0.611,97,31,77,0.403,23,56,0.411,8,21,0.381,9,11,0.818,79,240,24,34,58,9,27,36
31,WAS,2004-01-04,35,48,21,,MIL,L 94-100,240,21,6,8,19,31,21,8,6,13,24,240,35,79,0.443,31,67,0.463,4,12,0.333,20,31,0.645,94,34,75,0.453,29,64,0.453,5,11,0.455,27,37,0.73,100,240,16,32,48,11,28,39
32,WAS,2004-01-06,26,38,13,@,SAS,L 72-94,240,13,9,1,13,17,25,6,11,16,27,240,26,79,0.329,23,66,0.348,3,13,0.231,17,31,0.548,72,40,80,0.5,38,73,0.521,2,7,0.286,12,15,0.8,94,240,12,26,38,10,42,52
33,WAS,2004-01-07,32,49,21,@,NOH,L 87-97,240,21,10,5,17,19,26,13,5,14,20,240,32,83,0.386,27,66,0.409,5,17,0.294,18,30,0.6,87,36,79,0.456,28,62,0.452,8,17,0.471,17,25,0.68,97,240,17,32,49,12,33,45
34,WAS,2004-01-09,33,40,15,@,ORL,L 92-103,240,15,12,2,13,24,21,8,2,15,26,240,33,79,0.418,29,64,0.453,4,15,0.267,22,35,0.629,92,38,88,0.432,29,68,0.426,9,20,0.45,18,25,0.72,103,240,18,22,40,21,30,51
35,WAS,2004-01-10,34,45,16,,PHI,W 94-87,240,16,16,7,22,23,20,11,5,22,22,240,34,75,0.453,31,64,0.484,3,11,0.273,23,29,0.793,94,31,73,0.425,25,56,0.446,6,17,0.353,19,20,0.95,87,240,12,33,45,8,28,36
36,WAS,2004-01-13,29,31,20,,HOU,L 80-93,240,20,12,4,11,18,27,6,9,21,19,240,29,74,0.392,24,62,0.387,5,12,0.417,17,23,0.739,80,35,68,0.515,28,52,0.538,7,16,0.438,16,20,0.8,93,240,10,21,31,11,33,44
37,WAS,2004-01-14,38,39,20,@,NJN,L 103-115,240,20,12,4,19,19,34,11,5,20,22,240,38,82,0.463,34,70,0.486,4,12,0.333,23,28,0.821,103,45,88,0.511,38,72,0.528,7,16,0.438,18,22,0.818,115,240,14,25,39,16,30,46
38,WAS,2004-01-16,30,34,13,@,DET,L 77-98,240,13,13,5,13,19,31,9,12,18,13,240,30,78,0.385,26,65,0.4,4,13,0.308,13,17,0.765,77,40,77,0.519,33,62,0.532,7,15,0.467,11,15,0.733,98,240,12,22,34,14,34,48
39,WAS,2004-01-17,41,46,27,,SEA,W 99-84,240,27,10,4,18,18,23,11,9,21,20,240,41,80,0.513,39,70,0.557,2,10,0.2,15,22,0.682,99,33,84,0.393,25,54,0.463,8,30,0.267,10,12,0.833,84,240,10,36,46,11,23,34
40,WAS,2004-01-19,34,51,14,,CHI,W 93-83,240,14,12,7,9,17,22,8,5,20,24,240,34,89,0.382,29,78,0.372,5,11,0.455,20,28,0.714,93,34,80,0.425,28,66,0.424,6,14,0.429,9,15,0.6,83,240,16,35,51,10,39,49
41,WAS,2004-01-23,31,35,22,@,BOS,L 89-100,240,22,11,5,24,22,25,14,2,21,22,240,31,73,0.425,22,51,0.431,9,22,0.409,18,29,0.621,89,35,86,0.407,28,62,0.452,7,24,0.292,23,28,0.821,100,240,6,29,35,13,35,48
42,WAS,2004-01-24,35,31,22,,IND,W 107-96,240,22,5,5,6,24,26,2,7,12,26,240,35,70,0.5,32,64,0.5,3,6,0.5,34,41,0.829,107,36,78,0.462,31,56,0.554,5,22,0.227,19,21,0.905,96,240,6,25,31,10,28,38
43,WAS,2004-01-26,33,39,14,,POR,L 83-94,240,14,11,3,13,14,30,8,3,16,17,240,33,82,0.402,30,67,0.448,3,15,0.2,14,18,0.778,83,38,73,0.521,27,52,0.519,11,21,0.524,7,13,0.538,94,240,10,29,39,3,29,32
44,WAS,2004-01-28,37,42,16,,ORL,L 100-104,240,16,8,5,13,19,25,6,8,12,23,240,37,88,0.42,31,72,0.431,6,16,0.375,20,24,0.833,100,43,82,0.524,40,64,0.625,3,18,0.167,15,20,0.75,104,240,18,24,42,12,30,42
45,WAS,2004-01-30,35,59,22,,PHO,W 105-100,240,22,11,6,24,23,26,17,3,16,33,240,35,81,0.432,28,61,0.459,7,20,0.35,28,47,0.596,105,41,94,0.436,35,68,0.515,6,26,0.231,12,20,0.6,100,240,21,38,59,11,30,41
46,WAS,2004-02-01,37,33,20,,CLE,L 100-104,240,20,15,4,13,23,23,6,9,24,22,240,37,86,0.43,32,71,0.451,5,15,0.333,21,29,0.724,100,38,74,0.514,36,66,0.545,2,8,0.25,26,30,0.867,104,240,9,24,33,9,35,44
47,WAS,2004-02-04,36,45,22,,MEM,L 101-103,240,22,11,4,17,18,28,10,10,18,24,240,36,85,0.424,32,69,0.464,4,16,0.25,25,32,0.781,101,39,81,0.481,31,65,0.477,8,16,0.5,17,22,0.773,103,240,17,28,45,12,30,42
48,WAS,2004-02-06,39,39,18,,LAC,W 112-100,240,18,9,6,14,28,16,7,4,20,29,240,39,75,0.52,35,67,0.522,4,8,0.5,30,38,0.789,112,32,85,0.376,26,70,0.371,6,15,0.4,30,33,0.909,100,240,14,25,39,26,23,49
49,WAS,2004-02-07,38,54,22,@,CLE,W 106-88,240,22,6,5,15,15,23,8,8,9,26,240,38,79,0.481,31,65,0.477,7,14,0.5,23,33,0.697,106,37,89,0.416,34,83,0.41,3,6,0.5,11,18,0.611,88,240,15,39,54,15,24,39
50,WAS,2004-02-11,31,35,15,@,PHI,L 88-113,240,15,6,2,17,22,27,10,4,8,22,240,31,67,0.463,29,52,0.558,2,15,0.133,24,34,0.706,88,48,88,0.545,47,79,0.595,1,9,0.111,16,21,0.762,113,240,9,26,35,14,32,46
51,WAS,2004-02-17,29,34,16,@,HOU,L 81-107,240,16,7,6,23,16,34,9,7,17,16,240,29,71,0.408,23,58,0.397,6,13,0.462,17,21,0.81,81,44,81,0.543,36,64,0.563,8,17,0.471,11,14,0.786,107,240,12,22,34,13,29,42
52,WAS,2004-02-18,39,40,21,@,NOH,L 98-120,240,21,6,2,15,16,29,11,5,15,19,240,39,88,0.443,33,74,0.446,6,14,0.429,14,18,0.778,98,48,87,0.552,38,68,0.559,10,19,0.526,14,16,0.875,120,240,15,25,40,11,30,41
53,WAS,2004-02-20,31,33,21,,IND,L 87-96,240,21,13,10,13,25,21,9,6,21,26,240,31,75,0.413,27,63,0.429,4,12,0.333,21,26,0.808,87,32,67,0.478,25,52,0.481,7,15,0.467,25,32,0.781,96,240,10,23,33,14,28,42
54,WAS,2004-02-22,33,38,17,,MIL,L 85-113,240,17,11,4,19,24,23,11,2,18,19,240,33,86,0.384,28,71,0.394,5,15,0.333,14,17,0.824,85,43,81,0.531,38,69,0.551,5,12,0.417,22,27,0.815,113,240,17,21,38,14,33,47
55,WAS,2004-02-25,32,40,15,@,TOR,W 76-74,240,15,10,5,20,14,21,13,4,13,18,240,32,66,0.485,32,63,0.508,0,3,0,12,17,0.706,76,28,69,0.406,21,51,0.412,7,18,0.389,11,18,0.611,74,240,9,31,40,4,26,30
56,WAS,2004-02-26,37,52,24,,CHI,W 95-87,240,24,6,6,18,17,20,7,9,17,23,240,37,82,0.451,33,73,0.452,4,9,0.444,17,25,0.68,95,33,84,0.393,27,67,0.403,6,17,0.353,15,18,0.833,87,240,12,40,52,9,29,38
57,WAS,2004-02-28,40,45,17,,LAL,L 110-122,240,17,4,3,15,19,37,9,6,10,22,240,40,89,0.449,29,73,0.397,11,16,0.688,19,26,0.731,110,50,90,0.556,43,68,0.632,7,22,0.318,15,21,0.714,122,240,20,25,45,12,30,42
58,WAS,2004-03-01,43,44,27,,NOH,W 111-106 (OT),265,27,9,3,20,24,20,14,3,16,25,265,43,83,0.518,33,62,0.532,10,21,0.476,15,26,0.577,111,42,97,0.433,37,70,0.529,5,27,0.185,17,18,0.944,106,265,9,35,44,17,28,45
59,WAS,2004-03-03,28,61,13,,TOR,W 84-70,240,13,2,7,19,11,19,13,3,6,20,240,28,68,0.412,25,57,0.439,3,11,0.273,25,32,0.781,84,29,88,0.33,24,72,0.333,5,16,0.313,7,11,0.636,70,240,14,47,61,11,27,38
60,WAS,2004-03-05,32,48,18,@,BOS,L 90-94,240,18,7,6,22,25,23,15,2,19,22,240,32,82,0.39,23,56,0.411,9,26,0.346,17,26,0.654,90,35,76,0.461,30,56,0.536,5,20,0.25,19,29,0.655,94,240,18,30,48,9,29,38
61,WAS,2004-03-07,33,34,16,,NYK,L 86-99,240,16,7,3,18,18,24,12,1,15,16,240,33,75,0.44,27,63,0.429,6,12,0.5,14,18,0.778,86,39,79,0.494,34,64,0.531,5,15,0.333,16,22,0.727,99,240,10,24,34,14,26,40
62,WAS,2004-03-09,31,36,20,,DEN,L 87-117,240,20,3,3,17,20,26,6,4,10,29,240,31,79,0.392,27,60,0.45,4,19,0.211,21,33,0.636,87,47,87,0.54,44,75,0.587,3,12,0.25,20,26,0.769,117,240,15,21,36,14,31,45
63,WAS,2004-03-10,37,51,9,@,ORL,L 99-108,240,9,7,10,14,29,20,10,4,11,22,240,37,93,0.398,35,82,0.427,2,11,0.182,23,33,0.697,99,37,91,0.407,30,69,0.435,7,22,0.318,27,40,0.675,108,240,22,29,51,17,30,47
64,WAS,2004-03-12,45,33,32,@,ATL,L 124-138,240,32,3,6,20,25,29,13,2,12,23,240,45,82,0.549,33,60,0.55,12,22,0.545,22,29,0.759,124,46,83,0.554,34,64,0.531,12,19,0.632,34,38,0.895,138,240,10,23,33,11,23,34
65,WAS,2004-03-13,39,39,21,,BOS,L 102-111,240,21,12,5,18,24,25,13,4,18,20,240,39,82,0.476,36,64,0.563,3,18,0.167,21,30,0.7,102,42,89,0.472,34,66,0.515,8,23,0.348,19,28,0.679,111,240,10,29,39,14,32,46
66,WAS,2004-03-16,40,46,19,@,NYK,L 110-114 (OT),265,19,4,3,21,30,23,14,2,13,31,265,40,81,0.494,36,70,0.514,4,11,0.364,26,35,0.743,110,43,99,0.434,40,89,0.449,3,10,0.3,25,33,0.758,114,265,11,35,46,23,27,50
67,WAS,2004-03-17,46,42,29,,SAC,W 114-108,240,29,14,2,12,18,33,10,7,20,18,240,46,94,0.489,38,79,0.481,8,15,0.533,14,18,0.778,114,41,73,0.562,34,56,0.607,7,17,0.412,19,24,0.792,108,240,18,24,42,7,26,33
68,WAS,2004-03-19,33,51,19,,ATL,W 94-84,240,19,6,4,16,17,18,8,5,13,22,240,33,75,0.44,27,54,0.5,6,21,0.286,22,28,0.786,94,31,91,0.341,24,69,0.348,7,22,0.318,15,19,0.789,84,240,12,39,51,16,28,44
69,WAS,2004-03-21,30,47,16,,MIA,L 81-101,240,16,3,7,21,18,24,10,1,7,22,240,30,76,0.395,23,57,0.404,7,19,0.368,14,20,0.7,81,43,91,0.473,37,76,0.487,6,15,0.4,9,12,0.75,101,240,12,35,47,11,30,41
70,WAS,2004-03-23,23,44,10,@,UTA,L 77-85,240,10,12,4,24,24,25,11,10,17,24,240,23,65,0.354,16,48,0.333,7,17,0.412,24,41,0.585,77,36,81,0.444,34,68,0.5,2,13,0.154,11,19,0.579,85,240,14,30,44,12,34,46
71,WAS,2004-03-25,35,47,24,@,LAC,W 103-94,240,24,8,8,11,29,17,6,4,10,21,240,35,82,0.427,24,56,0.429,11,26,0.423,22,30,0.733,103,31,82,0.378,27,69,0.391,4,13,0.308,28,36,0.778,94,240,13,34,47,15,31,46
72,WAS,2004-03-26,25,43,10,@,GSW,L 78-99,240,10,4,4,15,20,23,5,7,9,21,240,25,75,0.333,24,67,0.358,1,8,0.125,27,35,0.771,78,39,89,0.438,37,74,0.5,2,15,0.133,19,25,0.76,99,240,14,29,43,18,38,56
73,WAS,2004-03-28,31,57,16,@,SAC,L 92-100,240,16,9,8,19,20,23,12,7,15,28,240,31,83,0.373,29,68,0.426,2,15,0.133,28,39,0.718,92,37,84,0.44,31,68,0.456,6,16,0.375,20,23,0.87,100,240,21,36,57,9,34,43
74,WAS,2004-03-29,33,40,11,@,PHO,L 95-101,240,11,8,3,13,25,16,7,6,16,29,240,33,83,0.398,30,68,0.441,3,15,0.2,26,43,0.605,95,37,75,0.493,35,63,0.556,2,12,0.167,25,33,0.758,101,240,14,26,40,8,35,43
75,WAS,2004-03-31,29,46,12,,NJN,L 99-103 (OT),265,12,12,3,22,25,27,16,5,24,29,265,29,85,0.341,20,63,0.317,9,22,0.409,32,41,0.78,99,38,82,0.463,35,67,0.522,3,15,0.2,24,30,0.8,103,265,12,34,46,9,40,49
76,WAS,2004-04-02,26,47,15,@,MIN,L 73-91,240,15,4,6,17,15,29,9,5,9,18,240,26,79,0.329,22,61,0.361,4,18,0.222,17,22,0.773,73,39,89,0.438,34,71,0.479,5,18,0.278,8,9,0.889,91,240,19,28,47,17,29,46
77,WAS,2004-04-04,40,39,25,,BOS,W 112-102,240,25,11,6,21,17,25,18,1,18,25,240,40,72,0.556,30,52,0.577,10,20,0.5,22,31,0.71,112,41,77,0.532,33,56,0.589,8,21,0.381,12,17,0.706,102,240,12,27,39,4,21,25
78,WAS,2004-04-07,34,41,21,@,MIL,L 107-116,240,21,7,3,13,31,31,4,4,13,23,240,34,84,0.405,22,58,0.379,12,26,0.462,27,38,0.711,107,42,84,0.5,41,74,0.554,1,10,0.1,31,35,0.886,116,240,18,23,41,16,36,52
79,WAS,2004-04-09,31,45,20,@,PHI,W 83-80,240,20,5,6,14,14,22,9,6,10,20,240,31,78,0.397,22,57,0.386,9,21,0.429,12,19,0.632,83,34,86,0.395,32,78,0.41,2,8,0.25,10,13,0.769,80,240,17,28,45,16,22,38
80,WAS,2004-04-10,36,47,20,,NYK,L 98-102 (OT),265,20,9,3,18,22,21,11,6,15,23,265,36,83,0.434,28,60,0.467,8,23,0.348,18,28,0.643,98,37,86,0.43,34,73,0.466,3,13,0.231,25,28,0.893,102,265,14,33,47,11,33,44
81,WAS,2004-04-12,29,28,21,@,DET,L 79-101,240,21,14,6,24,19,29,11,6,25,17,240,29,77,0.377,23,57,0.404,6,20,0.3,15,19,0.789,79,39,75,0.52,31,60,0.517,8,15,0.533,15,16,0.938,101,240,8,20,28,11,31,42
82,WAS,2004-04-14,27,39,13,,NOH,L 78-94,240,13,8,2,14,18,24,9,3,13,20,240,27,72,0.375,23,53,0.434,4,19,0.211,20,28,0.714,78,37,82,0.451,29,60,0.483,8,22,0.364,12,20,0.6,94,240,9,30,39,16,32,48
1,UTA,2003-10-29,42,29,25,,POR,W 99-92,240,25,9,5,12,20,20,10,2,15,20,240,42,73,0.575,37,64,0.578,5,9,0.556,10,14,0.714,99,36,84,0.429,32,72,0.444,4,12,0.333,16,21,0.762,92,240,8,21,29,20,20,40
2,UTA,2003-11-01,37,38,25,@,DAL,L 102-127,240,25,4,4,13,29,28,10,4,7,23,240,37,84,0.44,33,68,0.485,4,16,0.25,24,30,0.8,102,46,89,0.517,37,66,0.561,9,23,0.391,26,31,0.839,127,240,14,24,38,16,33,49
3,UTA,2003-11-03,35,53,17,,MIN,W 93-88,240,17,4,11,16,18,21,8,6,9,24,240,35,81,0.432,33,75,0.44,2,6,0.333,21,29,0.724,93,36,81,0.444,30,67,0.448,6,14,0.429,10,12,0.833,88,240,24,29,53,10,23,33
4,UTA,2003-11-05,35,48,16,,PHO,W 91-80,240,16,3,4,8,19,13,5,11,9,19,240,35,76,0.461,34,66,0.515,1,10,0.1,20,25,0.8,91,30,80,0.375,25,64,0.391,5,16,0.313,15,21,0.714,80,240,12,36,48,10,25,35
5,UTA,2003-11-07,33,43,20,@,GSW,L 89-95,240,20,12,8,16,33,22,7,5,20,19,240,33,86,0.384,30,75,0.4,3,11,0.273,20,21,0.952,89,29,67,0.433,23,54,0.426,6,13,0.462,31,42,0.738,95,240,15,28,43,9,32,41
6,UTA,2003-11-08,36,39,23,,MEM,W 96-89,240,23,7,9,16,22,22,8,10,20,26,240,36,80,0.45,34,77,0.442,2,3,0.667,22,27,0.815,96,33,76,0.434,25,54,0.463,8,22,0.364,15,20,0.75,89,240,17,22,39,14,23,37
7,UTA,2003-11-10,29,43,18,@,SAS,L 78-87,240,18,7,0,22,31,20,15,11,17,19,240,29,71,0.408,27,63,0.429,2,8,0.25,18,22,0.818,78,31,70,0.443,27,58,0.466,4,12,0.333,21,33,0.636,87,240,14,29,43,11,27,38
8,UTA,2003-11-12,35,35,26,@,NOH,L 89-96,240,26,7,4,17,23,24,9,4,15,22,240,35,72,0.486,34,60,0.567,1,12,0.083,18,23,0.783,89,31,67,0.463,19,43,0.442,12,24,0.5,22,28,0.786,96,240,11,24,35,7,23,30
9,UTA,2003-11-14,32,38,16,@,MIN,W 85-77,240,16,8,2,15,19,22,11,7,20,27,240,32,71,0.451,30,62,0.484,2,9,0.222,19,28,0.679,85,29,74,0.392,24,61,0.393,5,13,0.385,14,19,0.737,77,240,7,31,38,11,29,40
10,UTA,2003-11-15,37,47,23,@,MIL,L 95-100,240,23,6,6,20,31,22,9,8,15,27,240,37,84,0.44,32,72,0.444,5,12,0.417,16,23,0.696,95,36,73,0.493,32,64,0.5,4,9,0.444,24,31,0.774,100,240,16,31,47,6,23,29
11,UTA,2003-11-17,32,52,21,,ORL,W 90-88,240,21,6,7,11,22,16,6,7,11,32,240,32,88,0.364,32,85,0.376,0,3,0,26,33,0.788,90,30,70,0.429,27,62,0.435,3,8,0.375,25,33,0.758,88,240,23,29,52,5,26,31
12,UTA,2003-11-19,41,40,24,,SAC,L 110-118,240,24,10,5,11,29,27,8,3,13,30,240,41,87,0.471,40,80,0.5,1,7,0.143,27,37,0.73,110,40,69,0.58,34,52,0.654,6,17,0.353,32,39,0.821,118,240,16,24,40,6,30,36
13,UTA,2003-11-21,35,37,23,,MIL,W 99-90,240,23,6,5,18,31,19,7,3,18,29,240,35,75,0.467,29,62,0.468,6,13,0.462,23,28,0.821,99,31,69,0.449,27,56,0.482,4,13,0.308,24,29,0.828,90,240,14,23,37,10,21,31
14,UTA,2003-11-26,33,41,20,,HOU,W 83-76,240,20,6,11,11,22,11,4,3,15,24,240,33,76,0.434,29,67,0.433,4,9,0.444,13,18,0.722,83,25,75,0.333,18,57,0.316,7,18,0.389,19,24,0.792,76,240,14,27,41,16,26,42
15,UTA,2003-11-28,33,44,22,,SEA,W 98-81,240,22,10,9,20,25,14,13,5,21,26,240,33,66,0.5,30,58,0.517,3,8,0.375,29,35,0.829,98,28,70,0.4,18,46,0.391,10,24,0.417,15,24,0.625,81,240,10,34,44,8,22,30
16,UTA,2003-12-01,34,51,19,,NJN,W 91-84,240,19,5,6,14,25,19,9,6,10,27,240,34,70,0.486,34,66,0.515,0,4,0,23,30,0.767,91,28,72,0.389,23,57,0.404,5,15,0.333,23,29,0.793,84,240,12,39,51,4,21,25
17,UTA,2003-12-03,36,29,28,@,HOU,L 101-107 (OT),265,28,13,7,18,33,18,8,6,23,31,265,36,76,0.474,32,66,0.485,4,10,0.4,25,35,0.714,101,36,71,0.507,29,54,0.537,7,17,0.412,28,33,0.848,107,265,11,18,29,10,24,34
