Rk,Team,Date,FGA,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
37,PHO,2002-01-12,82,43,25,,MIA,W 108-74,240,25,7,5,9,15,14,8,8,17,18,240,42,82,0.512,36,67,0.537,6,15,0.4,18,23,0.783,108,30,92,0.326,26,81,0.321,4,11,0.364,10,14,0.714,74,240,7,36,43,16,29,45
38,PHO,2002-01-13,92,45,27,@,SAC,L 100-103,240,27,12,3,14,21,22,11,3,17,16,240,42,92,0.457,37,81,0.457,5,11,0.455,11,17,0.647,100,34,80,0.425,29,67,0.433,5,13,0.385,30,35,0.857,103,240,15,30,45,14,33,47
39,PHO,2002-01-16,86,40,19,,POR,L 99-108,240,19,7,5,13,23,27,9,5,16,20,240,40,86,0.465,33,69,0.478,7,17,0.412,12,15,0.8,99,41,85,0.482,33,63,0.524,8,22,0.364,18,28,0.643,108,240,15,25,40,16,30,46
40,PHO,2002-01-18,97,43,22,,MIN,W 103-100 (OT),265,22,7,6,14,22,19,6,6,21,24,265,40,97,0.412,35,77,0.455,5,20,0.25,18,20,0.9,103,38,93,0.409,31,72,0.431,7,21,0.333,17,18,0.944,100,265,17,26,43,16,30,46
41,PHO,2002-01-22,93,58,24,@,MIL,W 92-81,240,24,3,5,10,24,17,6,4,9,21,240,37,93,0.398,33,76,0.434,4,17,0.235,14,17,0.824,92,30,77,0.39,30,62,0.484,0,15,0,21,27,0.778,81,240,20,38,58,9,32,41
42,PHO,2002-01-24,76,39,17,@,NYK,L 91-96,240,17,8,4,17,21,26,9,5,13,18,240,37,76,0.487,34,65,0.523,3,11,0.273,14,22,0.636,91,39,90,0.433,37,81,0.457,2,9,0.222,16,18,0.889,96,240,15,24,39,19,21,40
43,PHO,2002-01-26,85,39,17,@,WAS,L 102-112,240,17,6,1,16,27,24,11,4,14,28,240,36,85,0.424,31,67,0.463,5,18,0.278,25,30,0.833,102,39,76,0.513,38,70,0.543,1,6,0.167,33,42,0.786,112,240,16,23,39,14,28,42
44,PHO,2002-01-29,74,32,27,,CHI,W 91-90,240,27,5,2,21,20,19,9,7,13,18,240,40,74,0.541,39,64,0.609,1,10,0.1,10,12,0.833,91,34,71,0.479,30,61,0.492,4,10,0.4,18,25,0.72,90,240,9,23,32,10,18,28
45,PHO,2002-01-31,86,39,27,@,POR,L 97-105,240,27,11,4,14,29,23,7,6,17,18,240,37,86,0.43,34,71,0.479,3,15,0.2,20,27,0.741,97,33,81,0.407,27,61,0.443,6,20,0.3,33,36,0.917,105,240,12,27,39,16,33,49
46,PHO,2002-02-01,78,47,27,,GSW,W 104-98,240,27,10,7,18,21,21,12,7,15,26,240,35,78,0.449,32,70,0.457,3,8,0.375,31,40,0.775,104,38,96,0.396,35,86,0.407,3,10,0.3,19,22,0.864,98,240,15,32,47,19,24,43
47,PHO,2002-02-03,87,49,16,@,GSW,W 98-97,240,16,4,7,15,17,28,7,6,8,18,240,42,87,0.483,39,80,0.488,3,7,0.429,11,13,0.846,98,40,89,0.449,35,77,0.455,5,12,0.417,12,19,0.632,97,240,17,32,49,12,25,37
48,PHO,2002-02-06,88,48,18,@,SEA,L 79-90,240,18,9,7,19,19,23,10,9,16,16,240,35,88,0.398,34,80,0.425,1,8,0.125,8,12,0.667,79,34,78,0.436,30,68,0.441,4,10,0.4,18,20,0.9,90,240,17,31,48,10,33,43
49,PHO,2002-02-12,89,51,21,@,DET,W 99-71,240,21,11,5,15,25,16,6,9,19,14,240,41,89,0.461,35,73,0.479,6,16,0.375,11,13,0.846,99,25,68,0.368,20,55,0.364,5,13,0.385,16,20,0.8,71,240,18,33,51,7,25,32
50,PHO,2002-02-13,80,38,27,@,MIN,L 92-107,240,27,4,5,14,23,24,8,4,11,17,240,34,80,0.425,25,57,0.439,9,23,0.391,15,21,0.714,92,39,83,0.47,36,75,0.48,3,8,0.375,26,29,0.897,107,240,7,31,38,11,32,43
51,PHO,2002-02-15,83,40,22,,WAS,L 96-97,240,22,7,4,13,19,22,6,7,13,22,240,37,83,0.446,35,69,0.507,2,14,0.143,20,27,0.741,96,39,80,0.488,37,75,0.493,2,5,0.4,17,22,0.773,97,240,11,29,40,8,33,41
52,PHO,2002-02-17,86,46,23,,DAL,L 92-105,240,23,7,1,14,18,23,8,2,8,18,240,35,86,0.407,29,63,0.46,6,23,0.261,16,21,0.762,92,38,86,0.442,28,66,0.424,10,20,0.5,19,21,0.905,105,240,13,33,46,9,35,44
53,PHO,2002-02-19,92,49,21,,SEA,L 91-103,240,21,4,3,18,17,29,12,7,12,19,240,39,92,0.424,36,80,0.45,3,12,0.25,10,15,0.667,91,41,74,0.554,36,58,0.621,5,16,0.313,16,17,0.941,103,240,20,29,49,2,29,31
54,PHO,2002-02-21,74,40,19,@,MEM,W 78-72,240,19,19,5,20,16,20,10,6,22,16,240,32,74,0.432,29,66,0.439,3,8,0.375,11,14,0.786,78,30,69,0.435,26,58,0.448,4,11,0.364,8,16,0.5,72,240,14,26,40,12,27,39
55,PHO,2002-02-22,81,42,17,@,CHI,L 83-91,240,17,7,2,15,20,24,7,8,14,22,240,33,81,0.407,31,70,0.443,2,11,0.182,15,17,0.882,83,35,77,0.455,30,67,0.448,5,10,0.5,16,20,0.8,91,240,12,30,42,7,31,38
56,PHO,2002-02-24,78,46,19,,SAS,W 92-83,240,19,6,6,10,21,18,5,5,8,15,240,36,78,0.462,34,70,0.486,2,8,0.25,18,21,0.857,92,32,78,0.41,30,63,0.476,2,15,0.133,17,23,0.739,83,240,12,34,46,7,26,33
57,PHO,2002-02-26,85,45,20,@,SAS,L 91-99,240,20,11,3,15,21,20,11,9,16,11,240,38,85,0.447,33,75,0.44,5,10,0.5,10,13,0.769,91,33,75,0.44,25,57,0.439,8,18,0.444,25,30,0.833,99,240,18,27,45,12,26,38
58,PHO,2002-02-28,101,49,28,,IND,W 107-100 (OT),265,28,7,4,11,29,22,8,4,19,24,265,47,101,0.465,42,87,0.483,5,14,0.357,8,14,0.571,107,36,80,0.45,33,63,0.524,3,17,0.176,25,35,0.714,100,265,17,32,49,12,33,45
59,PHO,2002-03-02,87,45,27,,HOU,L 97-104,240,27,4,4,12,22,26,8,4,9,16,240,38,87,0.437,36,77,0.468,2,10,0.2,19,23,0.826,97,38,83,0.458,30,64,0.469,8,19,0.421,20,28,0.714,104,240,16,29,45,16,29,45
60,PHO,2002-03-05,84,47,18,@,DAL,L 77-81,240,18,8,3,13,22,19,9,9,18,21,240,30,84,0.357,29,76,0.382,1,8,0.125,16,19,0.842,77,30,81,0.37,28,67,0.418,2,14,0.143,19,24,0.792,81,240,8,39,47,10,43,53
61,PHO,2002-03-06,81,44,15,,NJN,W 89-87,240,15,7,7,15,18,25,11,5,15,24,240,33,81,0.407,31,74,0.419,2,7,0.286,21,25,0.84,89,35,87,0.402,31,75,0.413,4,12,0.333,13,19,0.684,87,240,13,31,44,19,29,48
62,PHO,2002-03-08,84,45,20,,MIN,W 81-76,240,20,9,6,12,17,19,7,6,19,24,240,30,84,0.357,28,74,0.378,2,10,0.2,19,24,0.792,81,29,85,0.341,23,67,0.343,6,18,0.333,12,13,0.923,76,240,14,31,45,19,37,56
63,PHO,2002-03-10,75,44,21,,CHH,L 82-88,240,21,2,10,16,19,22,11,3,7,18,240,32,75,0.427,30,70,0.429,2,5,0.4,16,22,0.727,82,35,91,0.385,31,79,0.392,4,12,0.333,14,17,0.824,88,240,11,33,44,17,31,48
64,PHO,2002-03-12,72,33,14,@,MIA,L 78-90,240,14,5,1,10,15,20,6,4,11,15,240,32,72,0.444,30,63,0.476,2,9,0.222,12,21,0.571,78,36,74,0.486,31,63,0.492,5,11,0.455,13,16,0.813,90,240,7,26,33,10,36,46
65,PHO,2002-03-13,100,49,27,@,ORL,L 114-119 (OT),265,27,10,2,16,23,31,13,8,17,12,265,49,100,0.49,45,91,0.495,4,9,0.444,12,19,0.632,114,49,96,0.51,40,76,0.526,9,20,0.45,12,18,0.667,119,265,15,34,49,10,34,44
66,PHO,2002-03-15,93,41,14,@,ATL,L 89-104,240,14,7,4,15,22,18,8,7,18,17,240,35,93,0.376,32,78,0.41,3,15,0.2,16,19,0.842,89,35,72,0.486,27,57,0.474,8,15,0.533,26,31,0.839,104,240,22,19,41,12,34,46
67,PHO,2002-03-16,90,52,16,@,CHH,L 76-87,240,16,6,6,15,25,19,8,7,10,18,240,30,90,0.333,28,86,0.326,2,4,0.5,14,20,0.7,76,29,69,0.42,25,58,0.431,4,11,0.364,25,38,0.658,87,240,18,34,52,8,37,45
68,PHO,2002-03-21,77,35,21,,DET,L 82-95,240,21,9,4,12,22,26,7,10,14,17,240,32,77,0.416,30,67,0.448,2,10,0.2,16,18,0.889,82,39,73,0.534,34,60,0.567,5,13,0.385,12,22,0.545,95,240,8,27,35,8,32,40
69,PHO,2002-03-23,80,38,27,@,LAC,W 97-94,240,27,13,6,15,21,17,10,5,16,13,240,38,80,0.475,32,68,0.471,6,12,0.5,15,17,0.882,97,33,81,0.407,26,60,0.433,7,21,0.333,21,28,0.75,94,240,13,25,38,18,24,42
70,PHO,2002-03-25,82,44,29,,CLE,W 102-96,240,29,5,5,10,17,29,9,4,10,23,240,39,82,0.476,34,68,0.5,5,14,0.357,19,22,0.864,102,39,82,0.476,36,67,0.537,3,15,0.2,15,18,0.833,96,240,13,31,44,9,27,36
71,PHO,2002-03-27,78,40,28,,LAL,W 118-106,240,28,6,4,11,24,21,4,4,12,26,240,42,78,0.538,38,67,0.567,4,11,0.364,30,35,0.857,118,38,83,0.458,32,67,0.478,6,16,0.375,24,37,0.649,106,240,11,29,40,17,21,38
72,PHO,2002-03-29,83,44,25,,LAC,L 94-96,240,25,5,1,10,21,26,3,5,13,17,240,35,83,0.422,28,73,0.384,7,10,0.7,17,20,0.85,94,35,81,0.432,27,66,0.409,8,15,0.533,18,24,0.75,96,240,11,33,44,13,36,49
73,PHO,2002-03-30,74,33,24,@,HOU,W 90-88,240,24,8,2,14,23,18,7,6,14,17,240,36,74,0.486,32,60,0.533,4,14,0.286,14,16,0.875,90,32,80,0.4,26,63,0.413,6,17,0.353,18,21,0.857,88,240,7,26,33,11,28,39
74,PHO,2002-04-02,83,36,29,@,CLE,L 96-101,240,29,8,7,16,25,29,9,9,15,15,240,40,83,0.482,36,68,0.529,4,15,0.267,12,19,0.632,96,38,82,0.463,35,73,0.479,3,9,0.333,22,30,0.733,101,240,10,26,36,14,31,45
75,PHO,2002-04-03,84,43,25,@,PHI,L 83-89 (OT),265,25,7,4,17,23,21,11,4,13,16,265,34,84,0.405,30,64,0.469,4,20,0.2,11,16,0.688,83,30,77,0.39,28,66,0.424,2,11,0.182,27,33,0.818,89,265,11,32,43,10,33,43
76,PHO,2002-04-05,74,39,26,@,IND,L 87-97,240,26,6,11,18,20,22,12,3,10,13,240,39,74,0.527,35,62,0.565,4,12,0.333,5,9,0.556,87,39,84,0.464,34,75,0.453,5,9,0.556,14,23,0.609,97,240,8,31,39,15,24,39
77,PHO,2002-04-06,78,28,24,@,MIN,L 104-108,240,24,6,3,11,25,31,7,4,14,16,240,42,78,0.538,34,63,0.54,8,15,0.533,12,18,0.667,104,42,74,0.568,39,65,0.6,3,9,0.333,21,23,0.913,108,240,9,19,28,10,28,38
78,PHO,2002-04-09,77,38,29,,SEA,W 99-92,240,29,7,11,16,20,23,11,2,14,14,240,39,77,0.506,33,62,0.532,6,15,0.4,15,18,0.833,99,35,78,0.449,28,63,0.444,7,15,0.467,15,17,0.882,92,240,11,27,38,10,23,33
79,PHO,2002-04-11,71,40,23,,UTA,L 96-97,240,23,4,7,18,17,28,12,1,9,21,240,37,71,0.521,32,58,0.552,5,13,0.385,17,26,0.654,96,42,88,0.477,41,82,0.5,1,6,0.167,12,16,0.75,97,240,9,31,40,14,26,40
80,PHO,2002-04-13,78,34,23,@,DEN,L 94-98,240,23,8,9,14,23,24,10,7,13,21,240,35,78,0.449,25,62,0.403,10,16,0.625,14,21,0.667,94,36,74,0.486,29,59,0.492,7,15,0.467,19,25,0.76,98,240,11,23,34,11,28,39
81,PHO,2002-04-16,82,47,18,@,SAS,L 71-95,240,18,3,3,20,15,26,12,7,9,9,240,31,82,0.378,26,70,0.371,5,12,0.417,4,10,0.4,71,41,77,0.532,38,70,0.543,3,7,0.429,10,14,0.714,95,240,16,31,47,6,30,36
82,PHO,2002-04-17,79,47,27,,DAL,W 89-76,240,27,9,3,12,13,17,10,6,12,12,240,34,79,0.43,29,61,0.475,5,18,0.278,16,21,0.762,89,30,84,0.357,24,64,0.375,6,20,0.3,10,12,0.833,76,240,11,36,47,12,32,44
1,PHI,2001-10-30,72,41,16,@,MIN,L 74-83,240,16,4,6,18,20,24,9,9,10,21,240,27,72,0.375,22,62,0.355,5,10,0.5,15,23,0.652,74,34,81,0.42,31,72,0.431,3,9,0.333,12,15,0.8,83,240,15,26,41,13,24,37
2,PHI,2001-11-01,75,43,21,,DAL,L 92-99,240,21,5,6,18,22,21,9,3,9,18,240,34,75,0.453,30,66,0.455,4,9,0.444,20,25,0.8,92,35,79,0.443,26,54,0.481,9,25,0.36,20,28,0.714,99,240,11,32,43,8,30,38
3,PHI,2001-11-03,71,45,10,@,WAS,L 76-90,240,10,5,3,20,25,17,11,6,9,19,240,30,71,0.423,29,63,0.46,1,8,0.125,15,19,0.789,76,30,74,0.405,27,68,0.397,3,6,0.5,27,34,0.794,90,240,12,33,45,11,29,40
4,PHI,2001-11-06,72,37,22,,IND,L 77-87,240,22,3,5,17,22,22,9,3,14,20,240,30,72,0.417,27,55,0.491,3,17,0.176,14,19,0.737,77,34,74,0.459,31,61,0.508,3,13,0.231,16,21,0.762,87,240,15,22,37,13,23,36
5,PHI,2001-11-08,72,44,19,@,HOU,L 72-77,240,19,5,0,15,19,19,9,4,14,18,240,30,72,0.417,27,65,0.415,3,7,0.429,9,13,0.692,72,28,70,0.4,23,52,0.442,5,18,0.278,16,20,0.8,77,240,11,33,44,10,29,39
6,PHI,2001-11-10,89,54,24,@,DAL,W 98-91,240,24,10,3,13,17,21,9,5,13,15,240,41,89,0.461,38,79,0.481,3,10,0.3,13,17,0.765,98,30,79,0.38,23,58,0.397,7,21,0.333,24,26,0.923,91,240,17,37,54,9,29,38
7,PHI,2001-11-13,77,47,15,@,MIA,W 82-76,240,15,13,3,18,19,18,6,5,17,23,240,30,77,0.39,28,72,0.389,2,5,0.4,20,27,0.741,82,30,71,0.423,28,60,0.467,2,11,0.182,14,19,0.737,76,240,17,30,47,9,31,40
8,PHI,2001-11-14,76,39,16,,CHH,W 100-86,240,16,14,5,13,21,14,10,3,19,29,240,33,76,0.434,30,63,0.476,3,13,0.231,31,37,0.838,100,30,72,0.417,28,64,0.438,2,8,0.25,24,30,0.8,86,240,12,27,39,12,30,42
9,PHI,2001-11-16,82,41,24,,ATL,W 98-78,240,24,9,4,8,18,15,4,4,14,22,240,38,82,0.463,36,73,0.493,2,9,0.222,20,26,0.769,98,29,74,0.392,26,59,0.441,3,15,0.2,17,22,0.773,78,240,11,30,41,11,30,41
10,PHI,2001-11-17,86,47,21,@,NJN,W 94-82,240,21,13,5,14,20,22,10,15,17,25,240,38,86,0.442,37,77,0.481,1,9,0.111,17,24,0.708,94,33,88,0.375,33,76,0.434,0,12,0,16,25,0.64,82,240,15,32,47,20,30,50
11,PHI,2001-11-21,76,50,15,,DET,W 94-89,240,15,8,4,13,21,23,9,7,10,29,240,30,76,0.395,28,69,0.406,2,7,0.286,32,38,0.842,94,32,78,0.41,26,56,0.464,6,22,0.273,19,26,0.731,89,240,11,39,50,6,29,35
12,PHI,2001-11-23,77,53,17,,CLE,W 79-68,240,17,13,8,17,18,19,9,6,17,17,240,27,77,0.351,22,60,0.367,5,17,0.294,20,25,0.8,79,27,79,0.342,25,63,0.397,2,16,0.125,12,17,0.706,68,240,11,42,53,8,39,47
13,PHI,2001-11-25,83,42,12,@,TOR,L 88-107,240,12,5,3,14,10,29,8,10,10,26,240,32,83,0.386,28,69,0.406,4,14,0.286,20,22,0.909,88,46,93,0.495,39,72,0.542,7,21,0.333,8,8,1,107,240,16,26,42,13,29,42
14,PHI,2001-11-28,74,45,16,,WAS,L 87-94,240,16,5,6,21,18,24,12,4,10,26,240,32,74,0.432,28,63,0.444,4,11,0.364,19,24,0.792,87,37,82,0.451,33,73,0.452,4,9,0.444,16,18,0.889,94,240,14,31,45,9,27,36
15,PHI,2001-12-01,84,53,25,@,CHI,W 93-76,240,25,10,10,18,23,25,9,6,14,20,240,38,84,0.452,35,78,0.449,3,6,0.5,14,21,0.667,93,30,86,0.349,24,70,0.343,6,16,0.375,10,12,0.833,76,240,15,38,53,12,25,37
16,PHI,2001-12-02,91,47,24,,MEM,L 87-93,240,24,9,11,11,16,26,9,7,16,23,240,35,91,0.385,34,80,0.425,1,11,0.091,16,22,0.727,87,36,79,0.456,31,63,0.492,5,16,0.313,16,19,0.842,93,240,21,26,47,14,32,46
17,PHI,2001-12-04,85,51,15,@,SAC,L 84-94,240,15,7,8,11,19,22,7,8,12,16,240,33,85,0.388,31,79,0.392,2,6,0.333,16,23,0.696,84,37,89,0.416,33,73,0.452,4,16,0.25,16,23,0.696,94,240,18,33,51,18,31,49
18,PHI,2001-12-05,74,33,27,@,GSW,L 87-93,240,27,7,6,20,27,16,12,10,16,18,240,36,74,0.486,33,62,0.532,3,12,0.25,12,17,0.706,87,31,79,0.392,27,71,0.38,4,8,0.5,27,36,0.75,93,240,10,23,33,23,26,49
19,PHI,2001-12-07,83,46,15,@,SAS,L 76-86,240,15,5,5,10,22,17,5,10,16,17,240,31,83,0.373,27,76,0.355,4,7,0.571,10,14,0.714,76,32,66,0.485,25,48,0.521,7,18,0.389,15,23,0.652,86,240,15,31,46,7,37,44
20,PHI,2001-12-08,74,48,14,@,MEM,L 83-92,240,14,3,4,19,19,20,8,4,9,16,240,33,74,0.446,33,70,0.471,0,4,0,17,20,0.85,83,33,76,0.434,26,55,0.473,7,21,0.333,19,23,0.826,92,240,14,34,48,5,28,33
21,PHI,2001-12-11,82,44,18,@,ATL,L 87-89,240,18,7,7,15,9,20,9,4,12,15,240,37,82,0.451,35,72,0.486,2,10,0.2,11,13,0.846,87,38,87,0.437,33,69,0.478,5,18,0.278,8,11,0.727,89,240,15,29,44,12,29,41
22,PHI,2001-12-14,85,48,26,,MIL,L 80-96,240,26,9,2,20,20,25,15,5,16,18,240,33,85,0.388,30,75,0.4,3,10,0.3,11,18,0.611,80,38,81,0.469,32,66,0.485,6,15,0.4,14,23,0.609,96,240,13,35,48,11,35,46
23,PHI,2001-12-15,78,45,30,@,CLE,W 94-91,240,30,8,3,24,19,26,15,9,14,18,240,40,78,0.513,38,73,0.521,2,5,0.4,12,14,0.857,94,38,83,0.458,34,67,0.507,4,16,0.25,11,19,0.579,91,240,14,31,45,11,20,31
24,PHI,2001-12-17,66,46,21,,BOS,W 99-83,240,21,6,5,21,23,21,13,5,11,25,240,35,66,0.53,33,58,0.569,2,8,0.25,27,34,0.794,99,31,80,0.388,24,54,0.444,7,26,0.269,14,20,0.7,83,240,9,37,46,10,21,31
25,PHI,2001-12-19,74,41,21,,CHH,L 85-94,240,21,7,10,11,18,19,9,9,14,24,240,31,74,0.419,29,64,0.453,2,10,0.2,21,27,0.778,85,38,84,0.452,36,80,0.45,2,4,0.5,16,20,0.8,94,240,6,35,41,13,36,49
26,PHI,2001-12-21,73,49,23,,ATL,W 94-83,240,23,11,5,18,21,19,8,5,14,24,240,32,73,0.438,26,59,0.441,6,14,0.429,24,32,0.75,94,30,76,0.395,25,60,0.417,5,16,0.313,18,22,0.818,83,240,12,37,49,7,28,35
27,PHI,2001-12-25,85,53,18,@,LAL,L 82-88,240,18,6,3,15,19,20,7,3,10,19,240,32,85,0.376,29,77,0.377,3,8,0.375,15,21,0.714,82,34,85,0.4,26,60,0.433,8,25,0.32,12,18,0.667,88,240,15,38,53,9,40,49
28,PHI,2001-12-26,80,42,19,@,LAC,W 100-86,240,19,9,1,14,18,20,6,9,19,21,240,40,80,0.5,39,72,0.542,1,8,0.125,19,27,0.704,100,36,76,0.474,32,63,0.508,4,13,0.308,10,17,0.588,86,240,15,27,42,13,25,38
29,PHI,2001-12-28,80,34,21,@,DEN,L 90-93,240,21,7,6,14,14,27,6,11,14,22,240,36,80,0.45,35,74,0.473,1,6,0.167,17,22,0.773,90,40,89,0.449,36,72,0.5,4,17,0.235,9,11,0.818,93,240,12,22,34,14,28,42
30,PHI,2001-12-29,76,46,17,@,UTA,L 81-89,240,17,6,11,18,27,23,8,12,11,26,240,29,76,0.382,26,69,0.377,3,7,0.429,20,32,0.625,81,33,91,0.363,32,80,0.4,1,11,0.091,22,27,0.815,89,240,13,33,46,18,31,49
31,PHI,2002-01-02,77,52,23,@,PHO,W 102-81,240,23,7,4,16,19,20,10,2,15,29,240,34,77,0.442,29,68,0.426,5,9,0.556,29,35,0.829,102,33,90,0.367,29,78,0.372,4,12,0.333,11,13,0.846,81,240,12,40,52,12,27,39
32,PHI,2002-01-04,77,41,20,@,SEA,W 87-77,240,20,16,8,15,16,17,7,8,20,21,240,33,77,0.429,29,66,0.439,4,11,0.364,17,23,0.739,87,32,85,0.376,25,66,0.379,7,19,0.368,6,14,0.429,77,240,11,30,41,17,30,47
33,PHI,2002-01-05,82,30,20,@,POR,L 88-96,240,20,10,2,12,17,33,8,6,17,15,240,34,82,0.415,29,71,0.408,5,11,0.455,15,18,0.833,88,42,82,0.512,37,69,0.536,5,13,0.385,7,10,0.7,96,240,7,23,30,14,32,46
34,PHI,2002-01-07,93,54,29,,LAC,W 116-92,240,29,8,5,11,24,18,4,4,14,18,240,48,93,0.516,44,85,0.518,4,8,0.5,16,22,0.727,116,31,89,0.348,26,68,0.382,5,21,0.238,25,32,0.781,92,240,19,35,54,22,27,49
35,PHI,2002-01-09,75,47,23,,ORL,L 91-102,240,23,6,4,12,18,25,5,3,7,21,240,33,75,0.44,31,65,0.477,2,10,0.2,23,27,0.852,91,39,81,0.481,29,62,0.468,10,19,0.526,14,18,0.778,102,240,11,36,47,3,31,34
36,PHI,2002-01-11,76,38,20,,SAS,W 101-84,240,20,14,4,9,19,14,5,7,20,21,240,37,76,0.487,36,68,0.529,1,8,0.125,26,32,0.813,101,29,75,0.387,25,59,0.424,4,16,0.25,22,25,0.88,84,240,8,30,38,15,29,44
37,PHI,2002-01-15,90,42,18,,HOU,W 112-106 (OT),265,18,8,3,9,19,24,5,4,15,24,265,43,90,0.478,41,82,0.5,2,8,0.25,24,26,0.923,112,41,86,0.477,31,66,0.47,10,20,0.5,14,22,0.636,106,265,13,29,42,15,32,47
38,PHI,2002-01-17,81,42,21,@,CHH,W 93-88,240,21,7,4,16,21,23,13,6,12,23,240,36,81,0.444,33,72,0.458,3,9,0.333,18,22,0.818,93,35,82,0.427,33,68,0.485,2,14,0.143,16,24,0.667,88,240,14,28,42,11,27,38
39,PHI,2002-01-19,90,56,19,,NYK,W 97-89,240,19,7,4,13,16,22,6,3,14,23,240,36,90,0.4,33,80,0.413,3,10,0.3,22,29,0.759,97,35,80,0.438,27,59,0.458,8,21,0.381,11,13,0.846,89,240,24,32,56,9,30,39
40,PHI,2002-01-21,79,33,25,,SEA,L 98-109,240,25,10,1,15,19,24,9,3,20,23,240,35,79,0.443,30,68,0.441,5,11,0.455,23,32,0.719,98,41,62,0.661,33,49,0.673,8,13,0.615,19,24,0.792,109,240,14,19,33,4,31,35
41,PHI,2002-01-22,78,42,23,@,WAS,W 91-84,240,23,14,5,19,18,19,13,8,19,20,240,37,78,0.474,32,65,0.492,5,13,0.385,12,15,0.8,91,33,78,0.423,26,61,0.426,7,17,0.412,11,14,0.786,84,240,15,27,42,15,23,38
42,PHI,2002-01-25,73,47,17,@,BOS,W 106-90,240,17,10,8,15,19,14,10,1,17,26,240,33,73,0.452,28,62,0.452,5,11,0.455,35,39,0.897,106,32,79,0.405,25,50,0.5,7,29,0.241,19,26,0.731,90,240,14,33,47,12,28,40
43,PHI,2002-01-27,82,54,21,,LAL,W 93-87,240,21,4,3,9,22,20,4,6,9,24,240,34,82,0.415,33,75,0.44,1,7,0.143,24,29,0.828,93,36,85,0.424,33,68,0.485,3,17,0.176,12,18,0.667,87,240,14,40,54,10,32,42
44,PHI,2002-01-29,80,51,18,@,NYK,L 71-78,240,18,9,1,16,18,25,6,6,14,24,240,28,80,0.35,28,74,0.378,0,6,0,15,22,0.682,71,32,85,0.376,26,63,0.413,6,22,0.273,8,11,0.727,78,240,15,36,51,12,31,43
45,PHI,2002-01-30,86,50,22,,MIN,W 96-91,240,22,7,3,13,14,26,8,6,13,21,240,36,86,0.419,36,80,0.45,0,6,0,24,27,0.889,96,36,93,0.387,32,81,0.395,4,12,0.333,15,20,0.75,91,240,19,31,50,20,27,47
46,PHI,2002-02-02,80,45,16,@,MIL,W 86-81,240,16,12,2,12,17,22,7,9,21,27,240,30,80,0.375,26,70,0.371,4,10,0.4,22,26,0.846,86,34,82,0.415,28,62,0.452,6,20,0.3,7,10,0.7,81,240,16,29,45,18,32,50
47,PHI,2002-02-04,76,34,16,,TOR,L 93-100,240,16,11,1,14,18,25,8,4,19,27,240,34,76,0.447,33,68,0.485,1,8,0.125,24,29,0.828,93,34,65,0.523,26,49,0.531,8,16,0.5,24,26,0.923,100,240,11,23,34,6,26,32
48,PHI,2002-02-05,77,52,12,@,DET,L 82-86,240,12,15,6,18,25,22,7,6,18,24,240,27,77,0.351,26,70,0.371,1,7,0.143,27,34,0.794,82,32,81,0.395,25,64,0.391,7,17,0.412,15,20,0.75,86,240,15,37,52,10,32,42
49,PHI,2002-02-07,81,47,18,@,CHH,W 100-93,240,18,12,3,15,17,24,12,11,13,23,240,37,81,0.457,34,73,0.466,3,8,0.375,23,29,0.793,100,36,81,0.444,32,68,0.471,4,13,0.308,17,25,0.68,93,240,13,34,47,9,30,39
50,PHI,2002-02-14,67,30,12,,UTA,L 91-98,240,12,11,8,13,28,23,5,5,16,29,240,28,67,0.418,28,59,0.475,0,8,0,35,41,0.854,91,37,80,0.463,34,71,0.479,3,9,0.333,21,27,0.778,98,240,12,18,30,21,28,49
51,PHI,2002-02-17,87,45,20,@,IND,L 76-86,240,20,10,8,9,17,28,5,10,15,20,240,29,87,0.333,29,79,0.367,0,8,0,18,21,0.857,76,33,76,0.434,28,63,0.444,5,13,0.385,15,19,0.789,86,240,14,31,45,9,37,46
52,PHI,2002-02-18,81,59,30,,DEN,W 110-83,240,30,9,3,18,17,19,10,3,11,26,240,43,81,0.531,41,74,0.554,2,7,0.286,22,32,0.688,110,32,87,0.368,29,72,0.403,3,15,0.2,16,22,0.727,83,240,17,42,59,10,24,34
53,PHI,2002-02-20,91,48,33,,GSW,W 114-107,240,33,16,3,12,32,18,9,7,22,26,240,41,91,0.451,39,80,0.488,2,11,0.182,30,35,0.857,114,34,83,0.41,30,73,0.411,4,10,0.4,35,48,0.729,107,240,16,32,48,20,30,50
54,PHI,2002-02-23,84,41,17,@,ORL,L 87-105,240,17,15,4,22,17,28,14,4,18,19,240,34,84,0.405,32,80,0.4,2,4,0.5,17,22,0.773,87,40,88,0.455,26,56,0.464,14,32,0.438,11,17,0.647,105,240,12,29,41,12,36,48
55,PHI,2002-02-25,87,56,23,,POR,L 83-88,240,23,4,5,11,19,23,6,7,10,18,240,33,87,0.379,31,75,0.413,2,12,0.167,15,19,0.789,83,31,80,0.388,21,56,0.375,10,24,0.417,16,26,0.615,88,240,18,38,56,13,33,46
