Rk,Team,Date,FGA,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
18,WAS,2010-12-03,30,43,15,,POR,W 83-79,240,15,7,9,17,18,19,9,2,14,19,240,30,72,0.417,28,60,0.467,2,12,0.167,21,26,0.808,83,31,93,0.333,25,72,0.347,6,21,0.286,11,12,0.917,79,240,12,31,43,23,28,51
19,WAS,2010-12-05,45,37,23,@,PHO,L 108-125,240,23,7,4,15,29,30,8,2,14,14,240,45,89,0.506,39,71,0.549,6,18,0.333,12,15,0.8,108,47,81,0.58,39,60,0.65,8,21,0.381,23,35,0.657,125,240,12,25,37,14,29,43
20,WAS,2010-12-07,38,34,27,@,LAL,L 108-115,240,27,9,10,17,31,26,12,7,11,20,240,38,76,0.5,27,49,0.551,11,27,0.407,21,26,0.808,108,40,89,0.449,33,64,0.516,7,25,0.28,28,35,0.8,115,240,9,25,34,22,23,45
21,WAS,2010-12-08,31,36,11,@,SAC,L 91-116,240,11,10,3,23,19,27,15,4,19,24,240,31,75,0.413,26,64,0.406,5,11,0.455,24,34,0.706,91,45,83,0.542,37,66,0.561,8,17,0.471,18,24,0.75,116,240,13,23,36,16,32,48
22,WAS,2010-12-10,35,39,22,,NYK,L 95-101,240,22,13,1,16,24,19,9,6,20,21,240,35,84,0.417,29,66,0.439,6,18,0.333,19,27,0.704,95,34,75,0.453,27,57,0.474,7,18,0.389,26,30,0.867,101,240,11,28,39,8,33,41
23,WAS,2010-12-14,37,46,19,,LAL,L 89-103,240,19,9,4,10,28,23,7,3,10,19,240,37,91,0.407,34,72,0.472,3,19,0.158,12,16,0.75,89,34,75,0.453,28,54,0.519,6,21,0.286,29,40,0.725,103,240,19,27,46,12,33,45
24,WAS,2010-12-16,31,37,17,@,NJN,L 89-97,240,17,10,4,20,37,15,5,7,20,25,240,31,78,0.397,26,61,0.426,5,17,0.294,22,28,0.786,89,30,74,0.405,28,66,0.424,2,8,0.25,35,47,0.745,97,240,8,29,37,17,35,52
25,WAS,2010-12-18,37,44,22,,MIA,L 94-95,240,22,11,6,13,23,18,8,9,17,20,240,37,87,0.425,35,78,0.449,2,9,0.222,18,26,0.692,94,31,72,0.431,23,50,0.46,8,22,0.364,25,32,0.781,95,240,12,32,44,8,36,44
26,WAS,2010-12-20,38,31,22,,CHA,W 108-75,240,22,10,7,14,26,18,6,2,27,25,240,38,73,0.521,31,57,0.544,7,16,0.438,25,30,0.833,108,28,62,0.452,26,53,0.491,2,9,0.222,17,25,0.68,75,240,6,25,31,9,25,34
27,WAS,2010-12-22,30,33,17,,CHI,L 80-87,240,17,10,4,15,24,18,6,8,21,23,240,30,79,0.38,26,65,0.4,4,14,0.286,16,19,0.842,80,31,73,0.425,29,57,0.509,2,16,0.125,23,29,0.793,87,240,9,24,33,9,32,41
28,WAS,2010-12-26,33,51,18,@,SAS,L 80-94,240,18,4,3,14,17,27,10,5,11,15,240,33,88,0.375,28,73,0.384,5,15,0.333,9,11,0.818,80,37,82,0.451,27,58,0.466,10,24,0.417,10,12,0.833,94,240,14,37,51,8,36,44
29,WAS,2010-12-27,34,42,15,@,HOU,L 93-100,240,15,8,7,14,21,20,5,6,13,24,240,34,85,0.4,31,77,0.403,3,8,0.375,22,29,0.759,93,37,81,0.457,31,61,0.508,6,20,0.3,20,25,0.8,100,240,15,27,42,12,32,44
30,WAS,2010-12-29,39,54,24,,IND,W 104-90,240,24,9,11,8,14,17,6,7,17,26,240,39,98,0.398,30,77,0.39,9,21,0.429,17,24,0.708,104,35,85,0.412,27,64,0.422,8,21,0.381,12,18,0.667,90,240,21,33,54,13,34,47
31,WAS,2010-12-31,31,39,12,@,IND,L 86-95,240,12,10,4,22,21,19,15,4,23,23,240,31,80,0.388,25,61,0.41,6,19,0.316,18,22,0.818,86,38,78,0.487,33,59,0.559,5,19,0.263,14,18,0.778,95,240,13,26,39,11,34,45
32,WAS,2011-01-01,33,37,21,,NOH,L 81-92,240,21,7,10,17,20,22,15,1,14,14,240,33,77,0.429,28,58,0.483,5,19,0.263,10,11,0.909,81,36,78,0.462,31,62,0.5,5,16,0.313,15,21,0.714,92,240,10,27,37,10,33,43
33,WAS,2011-01-05,40,35,26,@,PHI,L 97-109,240,26,6,2,12,27,20,5,1,12,17,240,40,82,0.488,35,70,0.5,5,12,0.417,12,18,0.667,97,38,67,0.567,34,58,0.586,4,9,0.444,29,38,0.763,109,240,9,26,35,6,34,40
34,WAS,2011-01-07,34,39,23,,NJN,W 97-77,240,23,5,10,9,18,13,2,7,17,21,240,34,77,0.442,27,61,0.443,7,16,0.438,22,28,0.786,97,28,81,0.346,21,60,0.35,7,21,0.333,14,17,0.824,77,240,7,32,39,14,34,48
35,WAS,2011-01-08,36,34,24,@,CHA,L 89-104,240,24,9,8,16,24,23,4,8,18,16,240,36,82,0.439,31,67,0.463,5,15,0.333,12,15,0.8,89,39,79,0.494,33,67,0.493,6,12,0.5,20,24,0.833,104,240,11,23,34,12,31,43
36,WAS,2011-01-11,47,55,28,,SAC,W 136-133 (OT),265,28,10,3,19,22,31,11,6,12,23,265,47,95,0.495,38,78,0.487,9,17,0.529,33,39,0.846,136,53,108,0.491,46,88,0.523,7,20,0.35,20,25,0.8,133,265,14,41,55,12,28,40
37,WAS,2011-01-13,37,38,20,@,MIN,L 97-109,240,20,8,6,18,20,24,8,3,17,17,240,37,78,0.474,29,58,0.5,8,20,0.4,15,18,0.833,97,40,89,0.449,28,69,0.406,12,20,0.6,17,20,0.85,109,240,6,32,38,15,32,47
38,WAS,2011-01-15,39,48,23,,TOR,W 98-95,240,23,6,8,13,14,26,6,5,9,17,240,39,85,0.459,34,73,0.466,5,12,0.417,15,17,0.882,98,40,85,0.471,36,75,0.48,4,10,0.4,11,15,0.733,95,240,12,36,48,8,31,39
39,WAS,2011-01-17,38,44,27,,UTA,W 108-101,240,27,7,7,19,19,26,9,2,13,26,240,38,71,0.535,32,57,0.561,6,14,0.429,26,31,0.839,108,36,80,0.45,22,53,0.415,14,27,0.519,15,22,0.682,101,240,11,33,44,11,22,33
40,WAS,2011-01-19,35,34,26,@,MIL,L 87-100,240,26,9,6,14,21,16,10,3,14,18,240,35,79,0.443,33,68,0.485,2,11,0.182,15,20,0.75,87,35,73,0.479,30,63,0.476,5,10,0.5,25,32,0.781,100,240,6,28,34,8,35,43
41,WAS,2011-01-21,37,48,25,,PHO,L 91-109,240,25,8,6,16,16,25,6,4,18,13,240,37,91,0.407,30,73,0.411,7,18,0.389,10,13,0.769,91,41,86,0.477,30,62,0.484,11,24,0.458,16,19,0.842,109,240,13,35,48,9,38,47
42,WAS,2011-01-22,33,44,14,,BOS,W 85-83,240,14,2,6,12,20,20,7,3,10,22,240,33,77,0.429,32,68,0.471,1,9,0.111,18,26,0.692,85,34,79,0.43,30,64,0.469,4,15,0.267,11,18,0.611,83,240,12,32,44,9,31,40
43,WAS,2011-01-24,40,47,19,@,NYK,L 106-115,240,19,10,3,17,20,24,7,5,11,15,240,40,83,0.482,36,70,0.514,4,13,0.308,22,28,0.786,106,42,91,0.462,32,62,0.516,10,29,0.345,21,29,0.724,115,240,12,35,47,14,26,40
44,WAS,2011-01-25,42,36,23,,DEN,L 109-120,240,23,9,9,13,23,23,6,2,15,21,240,42,82,0.512,40,69,0.58,2,13,0.154,23,27,0.852,109,41,81,0.506,29,58,0.5,12,23,0.522,26,32,0.813,120,240,7,29,36,7,32,39
45,WAS,2011-01-28,46,43,18,@,OKC,L 117-124 (2OT),290,18,7,1,7,24,27,3,5,16,20,290,46,108,0.426,40,90,0.444,6,18,0.333,19,28,0.679,117,44,89,0.494,39,68,0.574,5,21,0.238,31,41,0.756,124,290,13,30,43,13,42,55
46,WAS,2011-01-29,32,35,18,@,MEM,L 93-107,240,18,4,6,14,20,28,5,6,10,23,240,32,75,0.427,26,60,0.433,6,15,0.4,23,28,0.821,93,43,86,0.5,41,79,0.519,2,7,0.286,19,23,0.826,107,240,8,27,35,14,30,44
47,WAS,2011-01-31,34,45,18,@,DAL,L 92-102,240,18,7,6,7,30,27,2,4,14,21,240,34,86,0.395,29,72,0.403,5,14,0.357,19,31,0.613,92,34,71,0.479,25,49,0.51,9,22,0.409,25,37,0.676,102,240,14,31,45,13,37,50
48,WAS,2011-02-01,33,34,13,@,NOH,L 89-97,240,13,10,3,15,23,19,13,2,16,21,240,33,72,0.458,29,58,0.5,4,14,0.286,19,27,0.704,89,35,72,0.486,31,60,0.517,4,12,0.333,23,30,0.767,97,240,8,26,34,10,31,41
49,WAS,2011-02-04,38,40,22,,ORL,L 92-110,240,22,6,8,14,20,24,10,2,12,15,240,38,84,0.452,35,74,0.473,3,10,0.3,13,15,0.867,92,42,92,0.457,30,61,0.492,12,31,0.387,14,23,0.609,110,240,7,33,40,17,37,54
50,WAS,2011-02-05,39,33,18,,ATL,L 92-99,240,18,7,4,9,24,16,5,3,9,13,240,39,77,0.506,33,65,0.508,6,12,0.5,8,18,0.444,92,34,73,0.466,29,60,0.483,5,13,0.385,26,35,0.743,99,240,7,26,33,10,35,45
51,WAS,2011-02-09,36,51,19,,MIL,W 100-85,240,19,7,9,17,20,20,6,4,12,15,240,36,76,0.474,26,60,0.433,10,16,0.625,18,20,0.9,100,38,88,0.432,34,74,0.459,4,14,0.286,5,12,0.417,85,240,12,39,51,12,27,39
52,WAS,2011-02-12,38,35,15,,SAS,L 94-118,240,15,4,7,16,17,27,13,5,15,19,240,38,82,0.463,35,71,0.493,3,11,0.273,15,24,0.625,94,45,77,0.584,32,52,0.615,13,25,0.52,15,17,0.882,118,240,14,21,35,8,29,37
53,WAS,2011-02-13,50,48,31,@,CLE,W 115-100,240,31,9,12,11,22,23,9,1,17,17,240,50,92,0.543,45,79,0.57,5,13,0.385,10,14,0.714,115,35,83,0.422,24,60,0.4,11,23,0.478,19,31,0.613,100,240,14,34,48,16,27,43
54,WAS,2011-02-16,29,47,8,@,ORL,L 76-101,240,8,5,6,15,21,22,7,5,9,19,240,29,83,0.349,26,70,0.371,3,13,0.231,15,23,0.652,76,38,84,0.452,31,63,0.492,7,21,0.333,18,21,0.857,101,240,12,35,47,9,38,47
55,WAS,2011-02-22,37,49,22,,IND,L 96-113,240,22,4,3,19,33,14,10,9,14,22,240,37,93,0.398,35,83,0.422,2,10,0.2,20,26,0.769,96,38,88,0.432,35,72,0.486,3,16,0.188,34,45,0.756,113,240,10,39,49,13,38,51
56,WAS,2011-02-23,37,34,20,@,PHI,L 94-117,240,20,6,3,11,23,25,6,7,13,21,240,37,88,0.42,33,79,0.418,4,9,0.444,16,22,0.727,94,40,78,0.513,32,61,0.525,8,17,0.471,29,33,0.879,117,240,11,23,34,10,39,49
57,WAS,2011-02-25,43,45,21,@,MIA,L 113-121,240,21,3,2,12,29,14,5,6,8,17,240,43,91,0.473,33,68,0.485,10,23,0.435,17,23,0.739,113,41,78,0.526,36,65,0.554,5,13,0.385,34,45,0.756,121,240,14,31,45,5,29,34
58,WAS,2011-02-26,44,48,17,,DAL,L 99-105,240,17,7,3,9,22,28,4,3,12,15,240,44,95,0.463,39,81,0.481,5,14,0.357,6,16,0.375,99,39,81,0.481,33,64,0.516,6,17,0.353,21,31,0.677,105,240,11,37,48,8,43,51
59,WAS,2011-02-28,31,39,19,,CHI,L 77-105,240,19,8,6,15,21,24,9,6,17,17,240,31,87,0.356,27,74,0.365,4,13,0.308,11,14,0.786,77,39,81,0.481,31,58,0.534,8,23,0.348,19,22,0.864,105,240,13,26,39,15,41,56
60,WAS,2011-03-02,36,40,16,,GSW,L 102-106,240,16,5,4,10,27,24,6,7,13,25,240,36,89,0.404,32,73,0.438,4,16,0.25,26,36,0.722,102,36,85,0.424,29,65,0.446,7,20,0.35,27,34,0.794,106,240,11,29,40,14,40,54
61,WAS,2011-03-05,39,44,21,,MIN,W 103-96,240,21,10,4,13,20,21,6,3,21,22,240,39,91,0.429,31,73,0.425,8,18,0.444,17,28,0.607,103,40,90,0.444,36,76,0.474,4,14,0.286,12,18,0.667,96,240,16,28,44,17,31,48
62,WAS,2011-03-06,36,29,15,@,DET,L 102-113,240,15,6,3,11,21,29,2,7,9,25,240,36,82,0.439,32,66,0.485,4,16,0.25,26,34,0.765,102,47,91,0.516,40,73,0.548,7,18,0.389,12,14,0.857,113,240,8,21,29,11,34,45
63,WAS,2011-03-08,32,52,17,,MIL,L 76-95,240,17,6,8,22,16,24,14,3,13,18,240,32,85,0.376,30,73,0.411,2,12,0.167,10,19,0.526,76,36,82,0.439,27,59,0.458,9,23,0.391,14,18,0.778,95,240,19,33,52,10,32,42
64,WAS,2011-03-12,37,38,16,,LAC,L 101-122,240,16,7,2,10,27,24,4,4,11,24,240,37,89,0.416,34,73,0.466,3,16,0.188,24,29,0.828,101,43,83,0.518,38,69,0.551,5,14,0.357,31,43,0.721,122,240,10,28,38,13,37,50
65,WAS,2011-03-14,37,49,15,,OKC,L 89-116,240,15,9,10,17,13,30,14,11,17,20,240,37,94,0.394,37,85,0.435,0,9,0,15,23,0.652,89,42,86,0.488,30,65,0.462,12,21,0.571,20,21,0.952,116,240,23,26,49,11,31,42
66,WAS,2011-03-15,31,42,14,@,CHI,L 79-98,240,14,7,14,16,17,24,9,2,11,16,240,31,72,0.431,27,59,0.458,4,13,0.308,13,21,0.619,79,36,90,0.4,24,58,0.414,12,32,0.375,14,23,0.609,98,240,10,32,42,20,31,51
67,WAS,2011-03-18,41,46,16,@,TOR,L 107-116,240,16,8,9,13,28,26,7,3,15,24,240,41,86,0.477,39,76,0.513,2,10,0.2,23,33,0.697,107,38,76,0.5,31,59,0.525,7,17,0.412,33,41,0.805,116,240,19,27,46,13,24,37
68,WAS,2011-03-20,42,32,21,,NJN,W 98-92,240,21,12,7,10,15,26,8,4,20,23,240,42,81,0.519,41,73,0.562,1,8,0.125,13,17,0.765,98,38,87,0.437,35,70,0.5,3,17,0.176,13,18,0.722,92,240,10,22,32,21,26,47
69,WAS,2011-03-22,26,32,15,@,POR,L 76-111,240,15,12,3,27,27,26,14,7,20,20,240,26,70,0.371,22,61,0.361,4,9,0.444,20,26,0.769,76,40,80,0.5,35,60,0.583,5,20,0.25,26,31,0.839,111,240,10,22,32,15,30,45
70,WAS,2011-03-23,49,43,29,@,LAC,L 119-127 (2OT),290,29,12,6,18,29,36,7,7,25,26,290,49,102,0.48,46,89,0.517,3,13,0.231,18,25,0.72,119,46,93,0.495,37,67,0.552,9,26,0.346,26,33,0.788,127,290,16,27,43,13,32,45
71,WAS,2011-03-25,37,46,13,@,DEN,L 94-114,240,13,7,6,14,21,29,10,8,15,18,240,37,88,0.42,34,77,0.442,3,11,0.273,17,21,0.81,94,42,85,0.494,31,59,0.525,11,26,0.423,19,24,0.792,114,240,18,28,46,15,30,45
72,WAS,2011-03-27,37,46,24,@,GSW,L 104-114,240,24,5,7,12,14,26,5,7,10,19,240,37,89,0.416,33,73,0.452,4,16,0.25,26,30,0.867,104,45,95,0.474,34,71,0.479,11,24,0.458,13,19,0.684,114,240,15,31,46,15,29,44
73,WAS,2011-03-28,36,53,14,@,UTA,W 100-95 (OT),265,14,8,7,12,25,23,7,7,17,25,265,36,92,0.391,30,66,0.455,6,26,0.231,22,29,0.759,100,39,93,0.419,32,69,0.464,7,24,0.292,10,21,0.476,95,265,16,37,53,17,36,53
74,WAS,2011-03-30,38,35,15,,MIA,L 107-123,240,15,8,6,14,30,28,7,7,13,18,240,38,77,0.494,29,61,0.475,9,16,0.563,22,31,0.71,107,41,71,0.577,31,52,0.596,10,19,0.526,31,39,0.795,123,240,12,23,35,8,27,35
75,WAS,2011-04-01,46,56,18,,CLE,W 115-107,240,18,5,7,11,22,22,6,5,8,24,240,46,94,0.489,42,86,0.488,4,8,0.5,19,32,0.594,115,38,82,0.463,33,60,0.55,5,22,0.227,26,32,0.813,107,240,27,29,56,12,26,38
76,WAS,2011-04-03,39,50,16,@,CHA,W 97-91,240,16,9,7,12,20,26,6,7,15,22,240,39,88,0.443,37,78,0.474,2,10,0.2,17,25,0.68,97,34,79,0.43,30,71,0.423,4,8,0.5,19,21,0.905,91,240,16,34,50,7,32,39
77,WAS,2011-04-05,38,40,21,,DET,W 107-105,240,21,12,11,18,17,18,10,3,16,22,240,38,77,0.494,35,67,0.522,3,10,0.3,28,35,0.8,107,43,98,0.439,38,81,0.469,5,17,0.294,14,20,0.7,105,240,10,30,40,20,27,47
78,WAS,2011-04-06,40,39,10,@,IND,L 112-136,240,10,9,4,17,22,32,10,7,19,23,240,40,87,0.46,35,77,0.455,5,10,0.5,27,36,0.75,112,50,84,0.595,37,60,0.617,13,24,0.542,23,29,0.793,136,240,13,26,39,6,32,38
79,WAS,2011-04-08,35,38,14,@,BOS,L 88-104,240,14,10,3,21,25,25,12,6,17,17,240,35,77,0.455,34,70,0.486,1,7,0.143,17,26,0.654,88,36,71,0.507,35,59,0.593,1,12,0.083,31,35,0.886,104,240,13,25,38,8,30,38
80,WAS,2011-04-09,46,48,20,,ATL,W 115-83,240,20,11,7,10,16,20,5,7,20,20,240,46,86,0.535,44,81,0.543,2,5,0.4,21,29,0.724,115,33,76,0.434,28,67,0.418,5,9,0.556,12,14,0.857,83,240,15,33,48,7,26,33
81,WAS,2011-04-11,34,46,14,,BOS,W 95-94 (OT),265,14,13,11,17,31,20,10,10,18,25,265,34,85,0.4,32,80,0.4,2,5,0.4,25,32,0.781,95,32,84,0.381,30,77,0.39,2,7,0.286,28,34,0.824,94,265,10,36,46,13,36,49
82,WAS,2011-04-13,39,44,24,@,CLE,L 93-100,240,24,11,10,16,25,23,3,6,13,13,240,39,90,0.433,35,78,0.449,4,12,0.333,11,15,0.733,93,35,83,0.422,30,62,0.484,5,21,0.238,25,29,0.862,100,240,17,27,44,13,27,40
1,UTA,2010-10-27,27,44,21,@,DEN,L 88-110,240,21,7,4,22,30,23,9,2,15,31,240,27,70,0.386,24,57,0.421,3,13,0.231,31,43,0.721,88,35,80,0.438,29,60,0.483,6,20,0.3,34,41,0.829,110,240,11,33,44,12,34,46
2,UTA,2010-10-28,36,45,19,,PHO,L 94-110,240,19,8,6,16,28,20,11,4,14,25,240,36,84,0.429,33,71,0.465,3,13,0.231,19,27,0.704,94,37,80,0.463,27,54,0.5,10,26,0.385,26,34,0.765,110,240,14,31,45,12,32,44
3,UTA,2010-10-31,44,42,32,@,OKC,W 120-99,240,32,6,3,15,25,10,9,5,14,27,240,44,83,0.53,37,72,0.514,7,11,0.636,25,30,0.833,120,32,80,0.4,27,60,0.45,5,20,0.25,30,34,0.882,99,240,8,34,42,7,31,38
4,UTA,2010-11-03,48,35,30,,TOR,W 125-108,240,30,9,4,14,28,16,9,4,16,25,240,48,85,0.565,41,69,0.594,7,16,0.438,22,25,0.88,125,36,79,0.456,33,66,0.5,3,13,0.231,33,42,0.786,108,240,7,28,35,10,26,36
5,UTA,2010-11-05,30,46,18,@,GSW,L 78-85,240,18,9,6,19,23,16,11,3,16,23,240,30,76,0.395,27,62,0.435,3,14,0.214,15,21,0.714,78,35,93,0.376,33,79,0.418,2,14,0.143,13,22,0.591,85,240,10,36,46,21,31,52
6,UTA,2010-11-06,40,43,21,,LAC,W 109-107 (2OT),290,21,6,7,10,23,16,6,9,22,31,290,40,97,0.412,34,79,0.43,6,18,0.333,23,31,0.742,109,37,86,0.43,32,66,0.485,5,20,0.25,28,32,0.875,107,290,17,26,43,14,37,51
7,UTA,2010-11-09,45,44,30,@,MIA,W 116-114 (OT),265,30,6,5,12,32,21,3,7,11,20,265,45,93,0.484,37,74,0.5,8,19,0.421,18,21,0.857,116,36,82,0.439,30,67,0.448,6,15,0.4,36,47,0.766,114,265,10,34,44,10,36,46
8,UTA,2010-11-10,37,35,24,@,ORL,W 104-94,240,24,7,3,14,22,23,7,4,21,21,240,37,74,0.5,32,60,0.533,5,14,0.357,25,28,0.893,104,34,79,0.43,22,47,0.468,12,32,0.375,14,25,0.56,94,240,6,29,35,18,23,41
9,UTA,2010-11-12,36,43,25,@,ATL,W 90-86,240,25,7,3,9,18,23,5,5,15,22,240,36,84,0.429,32,72,0.444,4,12,0.333,14,19,0.737,90,35,71,0.493,30,52,0.577,5,19,0.263,11,21,0.524,86,240,15,28,43,11,30,41
10,UTA,2010-11-13,35,40,22,@,CHA,W 96-95,240,22,4,7,9,22,26,5,8,8,24,240,35,79,0.443,31,65,0.477,4,14,0.286,22,29,0.759,96,35,79,0.443,27,58,0.466,8,21,0.381,17,24,0.708,95,240,11,29,40,13,30,43
11,UTA,2010-11-15,42,34,25,,OKC,L 108-115,240,25,8,3,12,21,18,9,6,12,21,240,42,83,0.506,36,67,0.537,6,16,0.375,18,22,0.818,108,38,75,0.507,32,60,0.533,6,15,0.4,33,34,0.971,115,240,12,22,34,14,25,39
12,UTA,2010-11-17,33,44,19,,NJN,W 98-88,240,19,8,8,5,22,11,3,7,14,30,240,33,82,0.402,32,70,0.457,1,12,0.083,31,37,0.838,98,32,85,0.376,28,64,0.438,4,21,0.19,20,25,0.8,88,240,9,35,44,16,41,57
13,UTA,2010-11-19,31,31,20,,SAS,L 82-94,240,20,5,3,14,23,21,10,4,13,22,240,31,74,0.419,28,60,0.467,3,14,0.214,17,23,0.739,82,36,82,0.439,31,62,0.5,5,20,0.25,17,24,0.708,94,240,5,26,31,16,30,46
14,UTA,2010-11-20,36,38,26,@,POR,W 103-94,240,26,10,6,18,21,16,11,5,18,20,240,36,75,0.48,26,56,0.464,10,19,0.526,21,21,1,103,35,92,0.38,31,70,0.443,4,22,0.182,20,22,0.909,94,240,6,32,38,24,24,48
15,UTA,2010-11-22,34,39,20,,SAC,W 94-83,240,20,9,9,7,21,18,2,7,15,23,240,34,76,0.447,31,67,0.463,3,9,0.333,23,33,0.697,94,29,81,0.358,24,65,0.369,5,16,0.313,20,27,0.741,83,240,9,30,39,16,34,50
16,UTA,2010-11-24,40,38,27,,NOH,W 105-87,240,27,11,3,11,23,13,7,2,17,23,240,40,82,0.488,34,68,0.5,6,14,0.429,19,19,1,105,29,69,0.42,25,50,0.5,4,19,0.211,25,32,0.781,87,240,8,30,38,7,29,36
17,UTA,2010-11-26,39,42,24,,LAL,W 102-96,240,24,4,3,10,24,14,5,2,6,19,240,39,79,0.494,32,62,0.516,7,17,0.412,17,19,0.895,102,33,79,0.418,29,64,0.453,4,15,0.267,26,31,0.839,96,240,6,36,42,9,29,38
